    0.0000000000     0.0000000000     0.0000261464    -0.0000261464
   -0.0000261464     0.0000000000     0.0000224012     0.0000037452
   -0.0000224012     0.0000000000     0.0000392372    -0.0000168360
   -0.0000392372     0.0000000000     0.0000767245    -0.0000374873
   -0.0000767245     0.0000000000     0.0001298148    -0.0000530903
   -0.0001298148     0.0000000000     0.0001934066    -0.0000635918
   -0.0001934066     0.0000000000     0.0002630046    -0.0000695980
   -0.0002630046     0.0000000000     0.0003346490    -0.0000716445
   -0.0003346490     0.0000000000     0.0004048201    -0.0000701711
   -0.0004048201     0.0000000000     0.0004704195    -0.0000655993
   -0.0004704195     0.0000000000     0.0005287981    -0.0000583787
   -0.0005287981     0.0000000000     0.0005777968    -0.0000489987
   -0.0005777968     0.0000000000     0.0006157757    -0.0000379789
   -0.0006157757     0.0000000000     0.0006416246    -0.0000258489
   -0.0006416246     0.0000000000     0.0006547493    -0.0000131247
   -0.0006547493     0.0000000000     0.0006550360    -0.0000002867
   -0.0006550360     0.0000000000     0.0006427975     0.0000122385
   -0.0006427975     0.0000000000     0.0006187088     0.0000240887
   -0.0006187088     0.0000000000     0.0005837383     0.0000349705
   -0.0005837383     0.0000000000     0.0005390845     0.0000446539
   -0.0005390845     0.0000000000     0.0004861256     0.0000529589
   -0.0004861256     0.0000000000     0.0004263927     0.0000597329
   -0.0004263927     0.0000000000     0.0003615713     0.0000648213
   -0.0003615713     0.0000000000     0.0002935372     0.0000680342
   -0.0002935372     0.0000000000     0.0002244173     0.0000691199
   -0.0002244173     0.0000000000     0.0001566530     0.0000677643
   -0.0001566530     0.0000000000     0.0000930121     0.0000636409
   -0.0000930121     0.0000000000     0.0000365102     0.0000565018
   -0.0000365102     0.0000000000    -0.0000095008     0.0000460110
    0.0000095008     0.0000000000    -0.0000382002     0.0000286995
    0.0000382002     0.0000000000     0.0000000000    -0.0000382002
    0.0000000000     0.0000261464     0.0000087736    -0.0000349200
   -0.0000087736    -0.0000037452     0.0000542795    -0.0000417607
   -0.0000542795     0.0000168360     0.0001312583    -0.0000938149
   -0.0001312583     0.0000374873     0.0002392240    -0.0001454529
   -0.0002392240     0.0000530903     0.0003739278    -0.0001877941
   -0.0003739278     0.0000635918     0.0005286505    -0.0002183146
   -0.0005286505     0.0000695980     0.0006956299    -0.0002365774
   -0.0006956299     0.0000716445     0.0008669254    -0.0002429400
   -0.0008669254     0.0000701711     0.0010349127    -0.0002381584
   -0.0010349127     0.0000655993     0.0011925925    -0.0002232792
   -0.0011925925     0.0000583787     0.0013338072    -0.0001995933
   -0.0013338072     0.0000489987     0.0014533959    -0.0001685874
   -0.0014533959     0.0000379789     0.0015472981    -0.0001318811
   -0.0015472981     0.0000258489     0.0016126051    -0.0000911559
   -0.0016126051     0.0000131247     0.0016475609    -0.0000480805
   -0.0016475609     0.0000002867     0.0016515177    -0.0000042435
   -0.0016515177    -0.0000122385     0.0016248538     0.0000389024
   -0.0016248538    -0.0000240887     0.0015688643     0.0000800782
   -0.0015688643    -0.0000349705     0.0014856405     0.0001181943
   -0.0014856405    -0.0000446539     0.0013779533     0.0001523410
   -0.0013779533    -0.0000529589     0.0012491594     0.0001817527
   -0.0012491594    -0.0000597329     0.0011031465     0.0002057459
   -0.0011031465    -0.0000648213     0.0009443347     0.0002236332
   -0.0009443347    -0.0000680342     0.0007777453     0.0002346235
   -0.0007777453    -0.0000691199     0.0006091426     0.0002377226
   -0.0006091426    -0.0000677643     0.0004452438     0.0002316631
   -0.0004452438    -0.0000636409     0.0002939812     0.0002149035
   -0.0002939812    -0.0000565018     0.0001647393     0.0001857437
   -0.0001647393    -0.0000460110     0.0000682627     0.0001424877
   -0.0000682627    -0.0000286995     0.0000148067     0.0000821554
   -0.0000148067     0.0000382002     0.0000000000    -0.0000233935
    0.0000000000     0.0000349200     0.0000224000    -0.0000573200
   -0.0000224000     0.0000417607     0.0000989811    -0.0001183417
   -0.0000989811     0.0000938149     0.0002212463    -0.0002160801
   -0.0002212463     0.0001454529     0.0003840300    -0.0003082367
   -0.0003840300     0.0001877941     0.0005805750    -0.0003843390
   -0.0005805750     0.0002183146     0.0008022341    -0.0004399737
   -0.0008022341     0.0002365774     0.0010391818    -0.0004735250
   -0.0010391818     0.0002429400     0.0012811944    -0.0004849526
   -0.0012811944     0.0002381584     0.0015182622    -0.0004752261
   -0.0015182622     0.0002232792     0.0017410369    -0.0004460538
   -0.0017410369     0.0001995933     0.0019411592    -0.0003997157
   -0.0019411592     0.0001685874     0.0021114969    -0.0003389250
   -0.0021114969     0.0001318811     0.0022463075    -0.0002666918
   -0.0022463075     0.0000911559     0.0023413346    -0.0001861830
   -0.0023413346     0.0000480805     0.0023938410    -0.0001005869
   -0.0023938410     0.0000042435     0.0024025861    -0.0000129886
   -0.0024025861    -0.0000389024     0.0023677550     0.0000737335
   -0.0023677550    -0.0000800782     0.0022908518     0.0001569815
   -0.0022908518    -0.0001181943     0.0021745721     0.0002344740
   -0.0021745721    -0.0001523410     0.0020226732     0.0003042399
   -0.0020226732    -0.0001817527     0.0018398617     0.0003645642
   -0.0018398617    -0.0002057459     0.0016317184     0.0004138892
   -0.0016317184    -0.0002236332     0.0014046774     0.0004506742
   -0.0014046774    -0.0002346235     0.0011660699     0.0004732310
   -0.0011660699    -0.0002377226     0.0009242320     0.0004795605
   -0.0009242320    -0.0002316631     0.0006886564     0.0004672387
   -0.0006886564    -0.0002149035     0.0004701278     0.0004334321
   -0.0004701278    -0.0001857437     0.0002806827     0.0003751888
   -0.0002806827    -0.0001424877     0.0001329783     0.0002901921
   -0.0001329783    -0.0000821554     0.0000381486     0.0001769851
   -0.0000381486     0.0000233935     0.0000000000     0.0000147551
    0.0000000000     0.0000573200     0.0000364920    -0.0000938120
   -0.0000364920     0.0001183417     0.0001386297    -0.0002204794
   -0.0001386297     0.0002160801     0.0002961137    -0.0003735641
   -0.0002961137     0.0003082367     0.0005004291    -0.0005125521
   -0.0005004291     0.0003843390     0.0007423596    -0.0006262695
   -0.0007423596     0.0004399737     0.0010115665    -0.0007091805
   -0.0010115665     0.0004735250     0.0012968787    -0.0007588373
   -0.0012968787     0.0004849526     0.0015868230    -0.0007748969
   -0.0015868230     0.0004752261     0.0018701514    -0.0007585545
   -0.0018701514     0.0004460538     0.0021362874    -0.0007121898
   -0.0021362874     0.0003997157     0.0023756801    -0.0006391085
   -0.0023756801     0.0003389250     0.0025800750    -0.0005433199
   -0.0025800750     0.0002666918     0.0027427092    -0.0004293260
   -0.0027427092     0.0001861830     0.0028584408    -0.0003019145
   -0.0028584408     0.0001005869     0.0029238144    -0.0001659605
   -0.0029238144     0.0000129886     0.0029370708    -0.0000262451
   -0.0029370708    -0.0000737335     0.0028981069     0.0001126974
   -0.0028981069    -0.0001569815     0.0028083947     0.0002466937
   -0.0028083947    -0.0002344740     0.0026708736     0.0003719951
   -0.0026708736    -0.0003042399     0.0024898309     0.0004852827
   -0.0024898309    -0.0003645642     0.0022707873     0.0005836078
   -0.0022707873    -0.0004138892     0.0020204075     0.0006642690
   -0.0020204075    -0.0004506742     0.0017464470     0.0007246346
   -0.0017464470    -0.0004732310     0.0014577463     0.0007619317
   -0.0014577463    -0.0004795605     0.0011642651     0.0007730417
   -0.0011642651    -0.0004672387     0.0008771363     0.0007543675
   -0.0008771363    -0.0004334321     0.0006086889     0.0007018796
   -0.0006086889    -0.0003751888     0.0003723585     0.0006115192
   -0.0003723585    -0.0002901921     0.0001823851     0.0004801655
   -0.0001823851    -0.0001769851     0.0000533067     0.0003060635
   -0.0000533067    -0.0000147551     0.0000000000     0.0000680618
    0.0000000000     0.0000938120     0.0000456357    -0.0001394477
   -0.0000456357     0.0002204794     0.0001675769    -0.0003424206
   -0.0001675769     0.0003735641     0.0003514004    -0.0005573876
   -0.0003514004     0.0005125521     0.0005856056    -0.0007467572
   -0.0005856056     0.0006262695     0.0008589215    -0.0008995855
   -0.0008589215     0.0007091805     0.0011597004    -0.0010099595
   -0.0011597004     0.0007588373     0.0014759316    -0.0010750685
   -0.0014759316     0.0007748969     0.0017955460    -0.0010945112
   -0.0017955460     0.0007585545     0.0021068066    -0.0010698151
   -0.0021068066     0.0007121898     0.0023986832    -0.0010040664
   -0.0023986832     0.0006391085     0.0026611738    -0.0009015991
   -0.0026611738     0.0005433199     0.0028855645    -0.0007677106
   -0.0028855645     0.0004293260     0.0030646287    -0.0006083902
   -0.0030646287     0.0003019145     0.0031927688    -0.0004300546
   -0.0031927688     0.0001659605     0.0032661049    -0.0002392966
   -0.0032661049     0.0000262451     0.0032825136    -0.0000426538
   -0.0032825136    -0.0001126974     0.0032416215     0.0001535896
   -0.0032416215    -0.0002466937     0.0031447586     0.0003435566
   -0.0031447586    -0.0003719951     0.0029948817     0.0005218719
   -0.0029948817    -0.0004852827     0.0027964775     0.0006836869
   -0.0027964775    -0.0005836078     0.0025554586     0.0008246267
