ZONE I=   31 J=   31
    0.8225868890     0.0161280588     0.0384977421     0.0196701951    -0.3085553320     0.9691085149    -2.1512023939
    0.8548445439     0.0161280588     0.0297768058     0.0198128481    -0.3113691588     0.9738868382    -1.6889337458
    0.8871019035     0.0161280588     0.0203760840     0.0198921566    -0.3130899212     0.9780538284    -1.1878291654
    0.9193589408     0.0161280588     0.0111047475     0.0196715485    -0.3135145114     0.9812521857    -0.7068501427
    0.9516156289     0.0161280588     0.0024976992     0.0183890990    -0.3130219563     0.9832433237    -0.3276429376
    0.9838719412     0.0161280588    -0.0008365170     0.0127126837    -0.3100671145     0.9840409622    -0.5824869402
    0.0161280588     0.0483843710    -0.0023486949    -0.0007018337    -0.2641249536     0.9528942488     0.1039611117
    0.0483843710     0.0483843710    -0.0137742092     0.0059676834    -0.2655500774     0.9504556183     0.4313366377
    0.0806410593     0.0483843710    -0.0328320562     0.0095812236    -0.2652338921     0.9443526091     0.6365296779
    0.1128980965     0.0483843710    -0.0536042477     0.0106648268    -0.2646742242     0.9345360654     0.8707135060
    0.1451554561     0.0483843710    -0.0744380774     0.0100822884    -0.2632615938     0.9217951928     1.1123341889
    0.1774131110     0.0483843710    -0.0932382790     0.0084747205    -0.2611213074     0.9072945229     1.3182017094
    0.2096710345     0.0483843710    -0.1088051757     0.0059195234    -0.2580424697     0.8921119676     1.4596564611
    0.2419291998     0.0483843710    -0.1199287981     0.0023637957    -0.2539525626     0.8770403840     1.5228392222
    0.2741875798     0.0483843710    -0.1256175694    -0.0021995682    -0.2488363030     0.8626085739     1.5063942633
    0.3064461479     0.0483843710    -0.1250981079    -0.0076139756    -0.2428394980     0.8491930923     1.4167523250
    0.3387048770     0.0483843710    -0.1179579000    -0.0135554591    -0.2362726380     0.8371104818     1.2648472885
    0.3709637405     0.0483843710    -0.1042120933    -0.0195601924    -0.2296133253     0.8266625108     1.0634880143
    0.4032227113     0.0483843710    -0.0843548701    -0.0250782052    -0.2234606075     0.8181434835     0.8255501159
    0.4354817628     0.0483843710    -0.0593635642    -0.0295424649    -0.2184571605     0.8118258406     0.5627166980
    0.4677408679     0.0483843710    -0.0306577982    -0.0324532156    -0.2151825561     0.8079347388     0.2848445082
    0.5000000000     0.0483843710    -0.0000002496    -0.0334647560    -0.2140423645     0.8066201102     0.0000024445
    0.5322591320     0.0483843710     0.0306573065    -0.0324532321    -0.2151825227     0.8079347189    -0.2848396332
    0.5645182372     0.0483843710     0.0593630946    -0.0295424966    -0.2184570962     0.8118258014    -0.5627118601
    0.5967772887     0.0483843710     0.0843544361    -0.0250782497    -0.2234605169     0.8181434266    -0.8255453618
    0.6290362595     0.0483843710     0.1042117066    -0.0195602463    -0.2296132143     0.8266624382    -1.0634834043
    0.6612951229     0.0483843710     0.1179575696    -0.0135555183    -0.2362725134     0.8371103964    -1.2648429003
    0.6935538521     0.0483843710     0.1250978394    -0.0076140354    -0.2428393661     0.8491929976    -1.4167482576
    0.7258124202     0.0483843710     0.1256173641    -0.0021996239    -0.2488361691     0.8626084742    -1.5063906284
    0.7580708002     0.0483843710     0.1199286529     0.0023637481    -0.2539524305     0.8770402836    -1.5228361143
    0.7903289655     0.0483843710     0.1088050831     0.0059194868    -0.2580423418     0.8921118709    -1.4596539546
    0.8225868890     0.0483843710     0.0932382281     0.0084746959    -0.2611211845     0.9072944335    -1.3181998245
    0.8548445439     0.0483843710     0.0744380558     0.0100822751    -0.2632614757     0.9217951128    -1.1123328869
    0.8871019035     0.0483843710     0.0536042432     0.0106648225    -0.2646741098     0.9345359951    -0.8707126938
    0.9193589408     0.0483843710     0.0328320591     0.0095812256    -0.2652337804     0.9443525469    -0.6365292423
    0.9516156289     0.0483843710     0.0137742129     0.0059676884    -0.2655499673     0.9504555612    -0.4313364936
    0.9838719412     0.0483843710     0.0023486962    -0.0007018293    -0.2641248440     0.9528941935    -0.1039612827
    0.0161280588     0.0806410593    -0.0032955287     0.0146780418    -0.2376201218     0.9236437849     0.8390082324
    0.0483843710     0.0806410593    -0.0200413641     0.0342899181    -0.2408270330     0.9196142717     0.6046371271
    0.0806410593     0.0806410593    -0.0474719786     0.0432844271    -0.2409755893     0.9093962697     0.5281146264
    0.1128980965     0.0806410593    -0.0760472201     0.0454485539    -0.2410741879     0.8929423082     0.5303088166
    0.1451554561     0.0806410593    -0.1037266663     0.0431731707    -0.2404219702     0.8717323325     0.5635966759
    0.1774131110     0.0806410593    -0.1277012482     0.0379104499    -0.2391867873     0.8478704398     0.5816407231
    0.2096710345     0.0806410593    -0.1464424904     0.0301652559    -0.2370600182     0.8232516545     0.5603410997
    0.2419291998     0.0806410593    -0.1586044869     0.0201807284    -0.2338897404     0.7992186377     0.4975543787
    0.2741875798     0.0806410593    -0.1633148338     0.0082797221    -0.2295873405     0.7766165151     0.4053960681
    0.3064461479     0.0806410593    -0.1600761314    -0.0049747604    -0.2242539422     0.7559905078     0.3010714243
    0.3387048770     0.0806410593    -0.1488301883    -0.0187915763    -0.2181803318     0.7377442056     0.2008899456
    0.3709637405     0.0806410593    -0.1299425422    -0.0322091898    -0.2118492963     0.7222225351     0.1171128851
    0.4032227113     0.0806410593    -0.1042098373    -0.0441775119    -0.2058851069     0.7097406314     0.0566396874
    0.4354817628     0.0806410593    -0.0728503155    -0.0536597073    -0.2009695588     0.7005825654     0.0206047802
    0.4677408679     0.0806410593    -0.0374734950    -0.0597609017    -0.1977250001     0.6949824448     0.0046533973
    0.5000000000     0.0806410593    -0.0000002960    -0.0618676748    -0.1965905694     0.6930972079     0.0000000915
    0.5322591320     0.0806410593     0.0374729100    -0.0597609339    -0.1977249658     0.6949824148    -0.0046531523
    0.5645182372     0.0806410593     0.0728497511    -0.0536597699    -0.2009694930     0.7005825064    -0.0206043585
    0.5967772887     0.0806410593     0.1042093067    -0.0441776013    -0.2058850146     0.7097405453    -0.0566389898
    0.6290362595     0.0806410593     0.1299420575    -0.0322093007    -0.2118491839     0.7222224247    -0.1171118341
    0.6612951229     0.0806410593     0.1488297599    -0.0187917017    -0.2181802065     0.7377440749    -0.2008884993
    0.6935538521     0.0806410593     0.1600757675    -0.0049748919    -0.2242538107     0.7559903617    -0.3010695921
    0.7258124202     0.0806410593     0.1633145393     0.0082795937    -0.2295872083     0.7766163597    -0.4053939166
    0.7580708002     0.0806410593     0.1586042623     0.0201806123    -0.2338896115     0.7992184798    -0.4975520350
    0.7903289655     0.0806410593     0.1464423314     0.0301651599    -0.2370598947     0.8232515009    -0.5603387421
    0.8225868890     0.0806410593     0.1277011457     0.0379103788    -0.2391866696     0.8478702967    -0.5816385514
    0.8548445439     0.0806410593     0.1037266075     0.0431731252    -0.2404218575     0.8717322036    -0.5635948592
    0.8871019035     0.0806410593     0.0760471914     0.0454485309    -0.2410740788     0.8929421944    -0.5303074634
    0.9193589408     0.0806410593     0.0474719675     0.0432844206    -0.2409754824     0.9093961688    -0.5281137584
    0.9516156289     0.0806410593     0.0200413617     0.0342899214    -0.2408269274     0.9196141788    -0.6046367272
    0.9838719412     0.0806410593     0.0032955288     0.0146780475    -0.2376200170     0.9236436949    -0.8390083983
    0.0161280588     0.1128980965    -0.0042590594     0.0258755045    -0.2088321839     0.8967518192     1.4056535233
    0.0483843710     0.1128980965    -0.0241747492     0.0570510219    -0.2121938518     0.8913072317     0.7669157856
    0.0806410593     0.1128980965    -0.0557439196     0.0708004062    -0.2125367070     0.8773038546     0.3961431600
    0.1128980965     0.1128980965    -0.0879275417     0.0729757803    -0.2133023771     0.8547792566     0.1652775665
    0.1451554561     0.1128980965    -0.1183355658     0.0676236374    -0.2136091964     0.8260161435     0.0118994436
    0.1774131110     0.1128980965    -0.1437694104     0.0571395807    -0.2135402387     0.7941365192    -0.1163832654
    0.2096710345     0.1128980965    -0.1626836913     0.0426787024    -0.2126377317     0.7618787073    -0.2426371075
    0.2419291998     0.1128980965    -0.1739121963     0.0249964021    -0.2106430876     0.7311046571    -0.3650247016
    0.2741875798     0.1128980965    -0.1769251438     0.0048868973    -0.2073869416     0.7028894288    -0.4693249142
    0.3064461479     0.1128980965    -0.1715908901    -0.0166529007    -0.2029246800     0.6778066202    -0.5398884364
    0.3387048770     0.1128980965    -0.1581506242    -0.0384343270    -0.1975269724     0.6561657292    -0.5650826716
    0.3709637405     0.1128980965    -0.1371516051    -0.0591219246    -0.1916788245     0.6381567908    -0.5388848626
    0.4032227113     0.1128980965    -0.1094578444    -0.0772967184    -0.1860255082     0.6239283088    -0.4610258512
    0.4354817628     0.1128980965    -0.0762750716    -0.0915582819    -0.1812848999     0.6136213474    -0.3370008602
    0.4677408679     0.1128980965    -0.0391653476    -0.1006847282    -0.1781216978     0.6073691498    -0.1779775437
    0.5000000000     0.1128980965    -0.0000002877    -0.1038285216    -0.1770098673     0.6052723967    -0.0000014554
    0.5322591320     0.1128980965     0.0391647775    -0.1006847728    -0.1781216624     0.6073691122     0.1779747165
    0.5645182372     0.1128980965     0.0762745176    -0.0915583689    -0.1812848320     0.6136212733     0.3369982687
    0.5967772887     0.1128980965     0.1094573171    -0.0772968439    -0.1860254132     0.6239282006     0.4610236471
    0.6290362595     0.1128980965     0.1371511146    -0.0591220824    -0.1916787094     0.6381566518     0.5388831870
    0.6612951229     0.1128980965     0.1581501799    -0.0384345088    -0.1975268449     0.6561655638     0.5650816424
    0.6935538521     0.1128980965     0.1715905004    -0.0166530960    -0.2029245473     0.6778064344     0.5398881341
    0.7258124202     0.1128980965     0.1769248151     0.0048867007    -0.2073868097     0.7028892296     0.4693253638
    0.7580708002     0.1128980965     0.1739119323     0.0249962177    -0.2106429607     0.7311044528     0.3650258394
    0.7903289655     0.1128980965     0.1626834916     0.0426785428    -0.2126376118     0.7618785068     0.2426387645
    0.8225868890     0.1128980965     0.1437692699     0.0571394552    -0.2135401259     0.7941363304     0.1163851874
    0.8548445439     0.1128980965     0.1183354751     0.0676235500    -0.2136090895     0.8260159721    -0.0118975634
    0.8871019035     0.1128980965     0.0879274889     0.0729757283    -0.2133022741     0.8547791041    -0.1652759885
    0.9193589408     0.1128980965     0.0557438928     0.0708003820    -0.2125366062     0.8773037182    -0.3961420470
    0.9516156289     0.1128980965     0.0241747393     0.0570510155    -0.2121937520     0.8913071054    -0.7669151795
    0.9838719412     0.1128980965     0.0042590578     0.0258755067    -0.2088320855     0.8967516963    -1.4056534819
    0.0161280588     0.1451554561    -0.0041924458     0.0405395209    -0.1851653941     0.8723796601     2.1301545090
    0.0483843710     0.1451554561    -0.0245923591     0.0854650424    -0.1889254027     0.8658163693     0.9620231424
    0.0806410593     0.1451554561    -0.0571037972     0.1043461886    -0.1898237503     0.8487414304     0.2773013654
    0.1128980965     0.1451554561    -0.0898865971     0.1060674332    -0.1914933514     0.8213321275    -0.1775078394
    0.1451554561     0.1451554561    -0.1203302267     0.0967871831    -0.1929253462     0.7866888471    -0.4892072916
    0.1774131110     0.1451554561    -0.1451371502     0.0801496805    -0.1940876760     0.7489304983    -0.7217982947
    0.2096710345     0.1451554561    -0.1629310555     0.0582125066    -0.1943945575     0.7115857007    -0.9044063793
    0.2419291998     0.1451554561    -0.1728455053     0.0323919152    -0.1935004335     0.6769423300    -1.0404259450
    0.2741875798     0.1451554561    -0.1746841092     0.0039795351    -0.1911817196     0.6461620952    -1.1226537723
    0.3064461479     0.1451554561    -0.1685646849    -0.0256726988    -0.1874690780     0.6196616463    -1.1434767579
    0.3387048770     0.1451554561    -0.1548410192    -0.0551084925    -0.1826273567     0.5974583581    -1.0984440167
    0.3709637405     0.1451554561    -0.1340369364    -0.0827440539    -0.1771513929     0.5794137346    -0.9865278808
    0.4032227113     0.1451554561    -0.1069014990    -0.1068743710    -0.1717123042     0.5653889580    -0.8103110199
    0.4354817628     0.1451554561    -0.0744955117    -0.1257627543    -0.1670694308     0.5553239560    -0.5771304336
    0.4677408679     0.1451554561    -0.0382608695    -0.1378441324    -0.1639368067     0.5492434137    -0.3004549466
    0.5000000000     0.1451554561    -0.0000002467    -0.1420063390    -0.1628297439     0.5472067115    -0.0000023870
    0.5322591320     0.1451554561     0.0382603799    -0.1378441861    -0.1639367696     0.5492433694     0.3004502501
    0.5645182372     0.1451554561     0.0744950336    -0.1257628596    -0.1670693597     0.5553238690     0.5771259742
    0.5967772887     0.1451554561     0.1069010398    -0.1068745237    -0.1717122050     0.5653888314     0.8103069543
    0.6290362595     0.1451554561     0.1340365035    -0.0827442475    -0.1771512730     0.5794135726     0.9865243670
    0.6612951229     0.1451554561     0.1548406197    -0.0551087181    -0.1826272244     0.5974581657     1.0984412019
    0.6935538521     0.1451554561     0.1685643257    -0.0256729453    -0.1874689411     0.6196614298     1.1434747755
    0.7258124202     0.1451554561     0.1746837966     0.0039792817    -0.1911815845     0.6461618623     1.1226527229
    0.7580708002     0.1451554561     0.1728452443     0.0323916709    -0.1935003051     0.6769420895     1.0404258504
    0.7903289655     0.1451554561     0.1629308485     0.0582122879    -0.1943944380     0.7115854627     0.9044071403
    0.8225868890     0.1451554561     0.1451369959     0.0801495011    -0.1940875656     0.7489302722     0.7217996664
    0.8548445439     0.1451554561     0.1203301201     0.0967870504    -0.1929252432     0.7866886395     0.4892089285
    0.8871019035     0.1451554561     0.0898865298     0.1060673465    -0.1914932534     0.8213319408     0.1775093786
    0.9193589408     0.1451554561     0.0571037599     0.1043461396    -0.1898236552     0.8487412618    -0.2773001734
    0.9516156289     0.1451554561     0.0245923440     0.0854650199    -0.1889253086     0.8658162120    -0.9620223658
    0.9838719412     0.1451554561     0.0041924431     0.0405395155    -0.1851653021     0.8723795064    -2.1301540874
    0.0161280588     0.1774131110    -0.0036244032     0.0538659904    -0.1642672934     0.8505013787     2.8046986667
    0.0483843710     0.1774131110    -0.0224306993     0.1121018977    -0.1679309937     0.8432163065     1.1754252047
    0.0806410593     0.1774131110    -0.0530309833     0.1359625652    -0.1693392462     0.8240662641     0.1969283408
    0.1128980965     0.1774131110    -0.0840345173     0.1369612583    -0.1718417819     0.7933715527    -0.4632533240
    0.1451554561     0.1774131110    -0.1126919474     0.1234286739    -0.1743372235     0.7549420446    -0.9077716109
    0.1774131110     0.1774131110    -0.1357767799     0.1004318138    -0.1766312508     0.7137511535    -1.2139933347
    0.2096710345     0.1774131110    -0.1520927401     0.0710707178    -0.1780268316     0.6739732059    -1.4233540112
    0.2419291998     0.1774131110    -0.1610206703     0.0374577351    -0.1781070562     0.6381686173    -1.5515641570
    0.2741875798     0.1774131110    -0.1625598955     0.0013107268    -0.1766136879     0.6074136568    -1.6033666759
    0.3064461479     0.1774131110    -0.1569053295    -0.0357968344    -0.1735624000     0.5817937332    -1.5805424424
    0.3387048770     0.1774131110    -0.1443535088    -0.0722789479    -0.1692131532     0.5608941862    -1.4838498253
    0.3709637405     0.1774131110    -0.1252693205    -0.1064010921    -0.1640650019     0.5441775879    -1.3132512455
    0.4032227113     0.1774131110    -0.1001972872    -0.1362075395    -0.1588080543     0.5312331982    -1.0696999059
    0.4354817628     0.1774131110    -0.0700097330    -0.1595997497    -0.1542389211     0.5218905151    -0.7587677883
    0.4677408679     0.1774131110    -0.0360242601    -0.1746058209    -0.1511208876     0.5161941451    -0.3943747020
    0.5000000000     0.1774131110    -0.0000001874    -0.1797852032    -0.1500128346     0.5142736458    -0.0000029062
    0.5322591320     0.1774131110     0.0360238877    -0.1746058808    -0.1511208490     0.5161940936     0.3943689655
    0.5645182372     0.1774131110     0.0700093677    -0.1595998674    -0.1542388472     0.5218904145     0.7587622828
    0.5967772887     0.1774131110     0.1001969339    -0.1362077105    -0.1588079511     0.5312330528     1.0696947816
    0.6290362595     0.1774131110     0.1252689838    -0.1064013099    -0.1640648775     0.5441774033     1.3132466466
    0.6612951229     0.1774131110     0.1443531932    -0.0722792036    -0.1692130160     0.5608939688     1.4838458992
    0.6935538521     0.1774131110     0.1569050399    -0.0357971167    -0.1735622583     0.5817934900     1.5805393346
    0.7258124202     0.1774131110     0.1625596367     0.0013104320    -0.1766135487     0.6074133957     1.6033645307
    0.7580708002     0.1774131110     0.1610204471     0.0374574452    -0.1781069247     0.6381683473     1.5515630643
    0.7903289655     0.1774131110     0.1520925562     0.0710704515    -0.1780267106     0.6739729372     1.4233539446
    0.8225868890     0.1774131110     0.1357766369     0.1004315882    -0.1766311407     0.7137508961     1.2139941050
    0.8548445439     0.1774131110     0.1126918438     0.1234284998    -0.1743371227     0.7549418061     0.9077728757
    0.8871019035     0.1774131110     0.0840344489     0.1369611371    -0.1718416875     0.7933713359     0.4632546834
    0.9193589408     0.1774131110     0.0530309438     0.1359624892    -0.1693391557     0.8240660662    -0.1969271736
    0.9516156289     0.1774131110     0.0224306829     0.1121018559    -0.1679309048     0.8432161203    -1.1754242824
    0.9838719412     0.1774131110     0.0036244002     0.0538659755    -0.1642672068     0.8505011961    -2.8046977805
    0.0161280588     0.2096710345    -0.0026632656     0.0654082426    -0.1462351142     0.8310143765     3.4024470655
    0.0483843710     0.2096710345    -0.0183253238     0.1361328537    -0.1495785577     0.8234391107     1.4004931350
    0.0806410593     0.2096710345    -0.0449483876     0.1650417622    -0.1514681795     0.8033151415     0.1685642477
    0.1128980965     0.2096710345    -0.0725334696     0.1656299808    -0.1546831997     0.7710522509    -0.6723208374
    0.1451554561     0.2096710345    -0.0982944370     0.1482250365    -0.1580971282     0.7309542025    -1.2291715879
    0.1774131110     0.2096710345    -0.1191735108     0.1193736612    -0.1613426544     0.6886015828    -1.5909891424
    0.2096710345     0.2096710345    -0.1340760371     0.0832697018    -0.1636439836     0.6485988472    -1.8145842891
    0.2419291998     0.2096710345    -0.1425043192     0.0426964004    -0.1645328173     0.6136012067    -1.9315198339
    0.2741875798     0.2096710345    -0.1444949400    -0.0002986951    -0.1637324062     0.5844526718    -1.9597555757
    0.3064461479     0.2096710345    -0.1401827502    -0.0440403215    -0.1612475364     0.5608039055    -1.9090120022
    0.3387048770     0.2096710345    -0.1297116181    -0.0869119390    -0.1573293603     0.5417716964    -1.7819683308
    0.3709637405     0.2096710345    -0.1132381162    -0.1270804827    -0.1524721963     0.5264674530    -1.5757416157
    0.4032227113     0.2096710345    -0.0910858293    -0.1623361634    -0.1473756117     0.5143402843    -1.2863262351
    0.4354817628     0.2096710345    -0.0639399167    -0.1901652395    -0.1428665525     0.5053027216    -0.9154478826
    0.4677408679     0.2096710345    -0.0330021808    -0.2081068751    -0.1397547239     0.4996290113    -0.4771171878
    0.5000000000     0.2096710345    -0.0000001191    -0.2143171977    -0.1386427158     0.4976833363    -0.0000031465
    0.5322591320     0.2096710345     0.0330019436    -0.2081069385    -0.1397546844     0.4996289512     0.4771109723
    0.5645182372     0.2096710345     0.0639396827    -0.1901653641    -0.1428664769     0.5053026047     0.9154418966
    0.5967772887     0.2096710345     0.0910856006    -0.1623363448    -0.1473755061     0.5143401169     1.2863206242
    0.6290362595     0.2096710345     0.1132378953    -0.1270807143    -0.1524720690     0.5264672429     1.5757365115
    0.6612951229     0.2096710345     0.1297114074    -0.0869122120    -0.1573292199     0.5417714519     1.7819638560
    0.6935538521     0.2096710345     0.1401825524    -0.0440406249    -0.1612473914     0.5608036349     1.9090082961
    0.7258124202     0.2096710345     0.1444947582    -0.0002990150    -0.1637322640     0.5844523833     1.9597527811
    0.7580708002     0.2096710345     0.1425041572     0.0426960812    -0.1645326834     0.6136009094     1.9315180778
    0.7903289655     0.2096710345     0.1340758987     0.0832694030    -0.1636438611     0.6485985510     1.8145836024
    0.8225868890     0.2096710345     0.1191733990     0.1193734016    -0.1613425441     0.6886012976     1.5909893982
    0.8548445439     0.2096710345     0.0982943532     0.1482248296    -0.1580970287     0.7309539362     1.2291724808
    0.8871019035     0.2096710345     0.0725334127     0.1656298301    -0.1546831080     0.7710520065     0.6723219829
    0.9193589408     0.2096710345     0.0449483544     0.1650416617    -0.1514680927     0.8033149164    -0.1685631363
    0.9516156289     0.2096710345     0.0183253103     0.1361327937    -0.1495784731     0.8234388974    -1.4004920856
    0.9838719412     0.2096710345     0.0026632634     0.0654082186    -0.1462350318     0.8310141666    -3.4024457324
    0.0161280588     0.2419291998    -0.0015521460     0.0740611403    -0.1300914788     0.8137687124     3.8700955240
    0.0483843710     0.2419291998    -0.0131462541     0.1556292110    -0.1328823175     0.8063033969     1.6250682660
    0.0806410593     0.2419291998    -0.0344075567     0.1896242636    -0.1351261158     0.7862417396     0.1958556650
    0.1128980965     0.2419291998    -0.0574759668     0.1904845015    -0.1388466121     0.7539937712    -0.7979921670
    0.1451554561     0.2419291998    -0.0796475573     0.1700861194    -0.1429586934     0.7140786305    -1.4526441087
    0.1774131110     0.2419291998    -0.0980881377     0.1363527054    -0.1469265214     0.6723764622    -1.8631067379
    0.2096710345     0.2419291998    -0.1117000537     0.0945332220    -0.1499251872     0.6336790563    -2.1007742575
    0.2419291998     0.2419291998    -0.1199743246     0.0480290812    -0.1514492673     0.6005811622    -2.2132067473
    0.2741875798     0.2419291998    -0.1228596664    -0.0008586934    -0.1512122173     0.5736171620    -2.2305745964
    0.3064461479     0.2419291998    -0.1203549444    -0.0504248435    -0.1492075434     0.5519953958    -2.1683872088
    0.3387048770     0.2419291998    -0.1124260988    -0.0990716158    -0.1456719058     0.5344224909    -2.0287108678
    0.3709637405     0.2419291998    -0.0990308184    -0.1448857226    -0.1410854166     0.5197784758    -1.8035429842
    0.4032227113     0.2419291998    -0.0802914218    -0.1853870097    -0.1361461985     0.5075447855    -1.4821833873
    0.4354817628     0.2419291998    -0.0567178687    -0.2175950616    -0.1317015557     0.4979248399    -1.0615157344
    0.4677408679     0.2419291998    -0.0293936846    -0.2384849870    -0.1286007141     0.4916323803    -0.5557143856
    0.5000000000     0.2419291998    -0.0000000478    -0.2457400335    -0.1274866309     0.4894273482    -0.0000031852
    0.5322591320     0.2419291998     0.0293935886    -0.2384850512    -0.1286006747     0.4916323104     0.5557080958
    0.5645182372     0.2419291998     0.0567177716    -0.2175951879    -0.1317014802     0.4979247047     1.0615096801
    0.5967772887     0.2419291998     0.0802913235    -0.1853871941    -0.1361460933     0.5075445933     1.4821777035
    0.6290362595     0.2419291998     0.0990307194    -0.1448859586    -0.1410852896     0.5197782368     1.8035377949
    0.6612951229     0.2419291998     0.1124260001    -0.0990718948    -0.1456717657     0.5344222160     2.0287062736
    0.6935538521     0.2419291998     0.1203548470    -0.0504251550    -0.1492073987     0.5519950950     2.1683833184
    0.7258124202     0.2419291998     0.1228595721    -0.0008590241    -0.1512120752     0.5736168446     2.2305715430
    0.7580708002     0.2419291998     0.1199742358     0.0480287479    -0.1514491334     0.6005808373     2.2132046595
    0.7903289655     0.2419291998     0.1116999737     0.0945329055    -0.1499250650     0.6336787334     2.1007732035
    0.8225868890     0.2419291998     0.0980880701     0.1363524254    -0.1469264120     0.6723761507     1.8631066434
    0.8548445439     0.2419291998     0.0796475050     0.1700858908    -0.1429585956     0.7140783381     1.4526447210
    0.8871019035     0.2419291998     0.0574759309     0.1904843297    -0.1388465231     0.7539935010     0.7979931389
    0.9193589408     0.2419291998     0.0344075362     0.1896241447    -0.1351260326     0.7862414888    -0.1958545892
    0.9516156289     0.2419291998     0.0131462465     0.1556291375    -0.1328822369     0.8063031580    -1.6250670957
    0.9838719412     0.2419291998     0.0015521450     0.0740611101    -0.1300913999     0.8137684768    -3.8700938701
    0.0161280588     0.2741875798    -0.0004566927     0.0795421422    -0.1150630562     0.7985875952     4.1891785208
    0.0483843710     0.2741875798    -0.0075990840     0.1698322787    -0.1171589694     0.7915548497     1.8361012613
    0.0806410593     0.2741875798    -0.0227271383     0.2088898070    -0.1196069680     0.7724121205     0.2743246945
    0.1128980965     0.2741875798    -0.0405883421     0.2109521792    -0.1236136469     0.7414739180    -0.8417131821
    0.1451554561     0.2741875798    -0.0587078007     0.1888008780    -0.1281964551     0.7031877641    -1.5827591442
    0.1774131110     0.2741875798    -0.0745262464     0.1514865505    -0.1326688202     0.6634195698    -2.0413620844
    0.2096710345     0.2741875798    -0.0868655373     0.1052017991    -0.1361809373     0.6269218084    -2.2992540864
    0.2419291998     0.2741875798    -0.0951077498     0.0539095486    -0.1381988527     0.5961246465    -2.4175266282
    0.2741875798     0.2741875798    -0.0990392646     0.0001270068    -0.1384289978     0.5712529945    -2.4365459161
    0.3064461479     0.2741875798    -0.0984976675    -0.0544321069    -0.1368508686     0.5511425898    -2.3760284816
    0.3387048770     0.2741875798    -0.0932855466    -0.1082019614    -0.1336809244     0.5341982280    -2.2364259867
    0.3709637405     0.2741875798    -0.0831934298    -0.1591960892    -0.1293761845     0.5191974840    -2.0040044529
    0.4032227113     0.2741875798    -0.0681681640    -0.2046578409    -0.1246216409     0.5057994674    -1.6607835259
    0.4354817628     0.2741875798    -0.0485512525    -0.2411089928    -0.1202721651     0.4946602938    -1.1982006486
    0.4677408679     0.2741875798    -0.0252936504    -0.2649048698    -0.1172054643     0.4870981607    -0.6304231141
    0.5000000000     0.2741875798     0.0000000222    -0.2731987025    -0.1160978076     0.4843998307    -0.0000030519
    0.5322591320     0.2741875798     0.0252936927    -0.2649049317    -0.1172054264     0.4870980814     0.6304170862
    0.5645182372     0.2741875798     0.0485512889    -0.2411091153    -0.1202720924     0.4946601406     1.1981948455
