    0.0100000000     0.0000000181     0.0004938712    -0.0010021446     0.1207577144
    0.0200000000     0.0000001178     0.0016988045    -0.0035436458     0.2200820601
    0.0300000000     0.0000003417     0.0031817848    -0.0065281366     0.3021784204
    0.0400000000     0.0000006230     0.0047181715    -0.0091405720     0.3703875822
    0.0500000000     0.0000008407     0.0062105333    -0.0113269078     0.4273683772
    0.0600000000     0.0000009441     0.0076129856    -0.0133512602     0.4752410567
    0.0700000000     0.0000009882     0.0088979798    -0.0153563176     0.5156999272
    0.0800000000     0.0000010414     0.0100504192    -0.0173046607     0.5501019602
    0.0900000000     0.0000011068     0.0110674741    -0.0191250556     0.5795365436
    0.1000000000     0.0000011458     0.0119553963    -0.0208085553     0.6048804638
    0.1100000000     0.0000011353     0.0127248022    -0.0223912876     0.6268412958
    0.1200000000     0.0000010854     0.0133874458    -0.0239033484     0.6459916882
    0.1300000000     0.0000010160     0.0139550328    -0.0253511586     0.6627964891
    0.1400000000     0.0000009343     0.0144389730    -0.0267316296     0.6776342396
    0.1500000000     0.0000008354     0.0148501582    -0.0280470445     0.6908142292
    0.1600000000     0.0000007149     0.0151986340    -0.0293059223     0.7025900503
    0.1700000000     0.0000005757     0.0154933747    -0.0305166751     0.7131703898
    0.1800000000     0.0000004237     0.0157422561    -0.0316841642     0.7227276359
    0.1900000000     0.0000002627     0.0159521453    -0.0328110122     0.7314047547
    0.2000000000     0.0000000934     0.0161290043    -0.0338999099     0.7393207956
    0.2100000000    -0.0000000837     0.0162779720    -0.0349541966     0.7465753083
    0.2200000000    -0.0000002668     0.0164034413    -0.0359771205     0.7532518944
    0.2300000000    -0.0000004536     0.0165091445    -0.0369712494     0.7594210695
    0.2400000000    -0.0000006423     0.0165982427    -0.0379385725     0.7651425750
    0.2500000000    -0.0000008318     0.0166734078    -0.0388808647     0.7704672508
    0.2600000000    -0.0000010213     0.0167368924    -0.0397998510     0.7754385559
    0.2700000000    -0.0000012099     0.0167905905    -0.0406971432     0.7800938067
    0.2800000000    -0.0000013966     0.0168360906    -0.0415741549     0.7844651878
    0.2900000000    -0.0000015806     0.0168747230    -0.0424321104     0.7885805804
    0.3000000000    -0.0000017614     0.0169076009    -0.0432721084     0.7924642427
    0.3100000000    -0.0000019386     0.0169356552    -0.0440951645     0.7961373706
    0.3200000000    -0.0000021118     0.0169596633    -0.0449022149     0.7996185613
    0.3300000000    -0.0000022809     0.0169802744    -0.0456941106     0.8029241980
    0.3400000000    -0.0000024456     0.0169980300    -0.0464716221     0.8060687704
    0.3500000000    -0.0000026057     0.0170133823    -0.0472354532     0.8090651421
    0.3600000000    -0.0000027613     0.0170267085    -0.0479862537     0.8119247745
    0.3700000000    -0.0000029122     0.0170383238    -0.0487246251     0.8146579162
    0.3800000000    -0.0000030587     0.0170484911    -0.0494511233     0.8172737617
    0.3900000000    -0.0000032006     0.0170574304    -0.0501662621     0.8197805866
    0.4000000000    -0.0000033382     0.0170653255    -0.0508705181     0.8221858625
    0.4100000000    -0.0000034714     0.0170723305    -0.0515643351     0.8244963549
    0.4200000000    -0.0000036005     0.0170785744    -0.0522481273     0.8267182069
    0.4300000000    -0.0000037256     0.0170841655    -0.0529222820     0.8288570118
    0.4400000000    -0.0000038468     0.0170891949    -0.0535871613     0.8309178749
    0.4500000000    -0.0000039643     0.0170937393    -0.0542431051     0.8329054674
    0.4600000000    -0.0000040783     0.0170978634    -0.0548904325     0.8348240732
    0.4700000000    -0.0000041889     0.0171016217    -0.0555294438     0.8366776298
    0.4800000000    -0.0000042962     0.0171050607    -0.0561604222     0.8384697637
    0.4900000000    -0.0000044005     0.0171082197    -0.0567836349     0.8402038214
    0.5000000000    -0.0000045018     0.0171111322    -0.0573993344     0.8418828973
    0.5100000000    -0.0000046004     0.0171138267    -0.0580077597     0.8435098575
    0.5200000000    -0.0000046963     0.0171163279    -0.0586091373     0.8450873615
    0.5300000000    -0.0000047897     0.0171186566    -0.0592036819     0.8466178809
    0.5400000000    -0.0000048808     0.0171208312    -0.0597915978     0.8481037164
    0.5500000000    -0.0000049696     0.0171228671    -0.0603730788     0.8495470128
    0.5600000000    -0.0000050563     0.0171247781    -0.0609483098     0.8509497727
    0.5700000000    -0.0000051409     0.0171265759    -0.0615174666     0.8523138680
    0.5800000000    -0.0000052237     0.0171282710    -0.0620807172     0.8536410512
    0.5900000000    -0.0000053047     0.0171298724    -0.0626382218     0.8549329649
    0.6000000000    -0.0000053839     0.0171313880    -0.0631901333     0.8561911504
    0.6100000000    -0.0000054615     0.0171328250    -0.0637365982     0.8574170561
    0.6200000000    -0.0000055376     0.0171341896    -0.0642777566     0.8586120442
    0.6300000000    -0.0000056122     0.0171354874    -0.0648137425     0.8597773975
    0.6400000000    -0.0000056855     0.0171367233    -0.0653446847     0.8609143250
    0.6500000000    -0.0000057574     0.0171379018    -0.0658707065     0.8620239677
    0.6600000000    -0.0000058280     0.0171390270    -0.0663919261     0.8631074030
    0.6700000000    -0.0000058975     0.0171401024    -0.0669084575     0.8641656496
    0.6800000000    -0.0000059659     0.0171411314    -0.0674204097     0.8651996714
    0.6900000000    -0.0000060331     0.0171421169    -0.0679278880     0.8662103813
    0.7000000000    -0.0000060994     0.0171430616    -0.0684309935     0.8671986444
    0.7100000000    -0.0000061646     0.0171439680    -0.0689298236     0.8681652816
    0.7200000000    -0.0000062290     0.0171448384    -0.0694244721     0.8691110722
    0.7300000000    -0.0000062924     0.0171456749    -0.0699150295     0.8700367566
    0.7400000000    -0.0000063550     0.0171464794    -0.0704015830     0.8709430387
    0.7500000000    -0.0000064167     0.0171472536    -0.0708842168     0.8718305885
    0.7600000000    -0.0000064777     0.0171479992    -0.0713630121     0.8727000439
    0.7700000000    -0.0000065379     0.0171487177    -0.0718380475     0.8735520126
    0.7800000000    -0.0000065974     0.0171494106    -0.0723093989     0.8743870742
    0.7900000000    -0.0000066562     0.0171500791    -0.0727771397     0.8752057816
    0.8000000000    -0.0000067144     0.0171507245    -0.0732413407     0.8760086627
    0.8100000000    -0.0000067719     0.0171513479    -0.0737020706     0.8767962218
    0.8200000000    -0.0000068288     0.0171519503    -0.0741593960     0.8775689409
    0.8300000000    -0.0000068851     0.0171525328    -0.0746133813     0.8783272811
    0.8400000000    -0.0000069408     0.0171530963    -0.0750640888     0.8790716836
    0.8500000000    -0.0000069960     0.0171536417    -0.0755115790     0.8798025708
    0.8600000000    -0.0000070507     0.0171541698    -0.0759559107     0.8805203474
    0.8700000000    -0.0000071049     0.0171546813    -0.0763971406     0.8812254012
    0.8800000000    -0.0000071586     0.0171551771    -0.0768353242     0.8819181044
    0.8900000000    -0.0000072118     0.0171556577    -0.0772705148     0.8825988138
    0.9000000000    -0.0000072559     0.0171561244    -0.0777024184     0.8832678720
    0.9100000000    -0.0000072947     0.0171565774    -0.0781319114     0.8839256071
    0.9200000000    -0.0000073411     0.0171570166    -0.0785580067     0.8845723369
    0.9300000000    -0.0000073939     0.0171574428    -0.0789827668     0.8852083678
    0.9400000000    -0.0000074473     0.0171578568    -0.0794033931     0.8858339846
    0.9500000000    -0.0000074976     0.0171582592    -0.0798214519     0.8864494759
    0.9600000000    -0.0000075466     0.0171586505    -0.0802371143     0.8870551084
    0.9700000000    -0.0000075955     0.0171590310    -0.0806502535     0.8876511437
    0.9800000000    -0.0000076444     0.0171594011    -0.0810607188     0.8882378329
    0.9900000000    -0.0000076931     0.0171597613    -0.0814685434     0.8888154179
    1.0000000000    -0.0000077413     0.0171601118    -0.0818738736     0.8893841323
    1.0100000000    -0.0000077891     0.0171604531    -0.0822768089     0.8899442010
    1.0200000000    -0.0000078364     0.0171607855    -0.0826773617     0.8904958411
    1.0300000000    -0.0000078833     0.0171611093    -0.0830755218     0.8910392621
    1.0400000000    -0.0000079299     0.0171614249    -0.0834713121     0.8915746663
    1.0500000000    -0.0000079762     0.0171617325    -0.0838647847     0.8921022491
    1.0600000000    -0.0000080221     0.0171620324    -0.0842559890     0.8926221993
    1.0700000000    -0.0000080676     0.0171623250    -0.0846449578     0.8931346993
    1.0800000000    -0.0000081129     0.0171626104    -0.0850317151     0.8936399254
    1.0900000000    -0.0000081577     0.0171628889    -0.0854162884     0.8941380484
    1.1000000000    -0.0000082023     0.0171631607    -0.0857987104     0.8946292331
    1.1100000000    -0.0000082466     0.0171634261    -0.0861790141     0.8951136395
    1.1200000000    -0.0000082905     0.0171636853    -0.0865572297     0.8955914220
    1.1300000000    -0.0000083342     0.0171639385    -0.0869333846     0.8960627304
    1.1400000000    -0.0000083775     0.0171641858    -0.0873075059     0.8965277097
    1.1500000000    -0.0000084206     0.0171644275    -0.0876796212     0.8969865003
    1.1600000000    -0.0000084633     0.0171646638    -0.0880497578     0.8974392386
    1.1700000000    -0.0000085058     0.0171648949    -0.0884179422     0.8978860565
    1.1800000000    -0.0000085480     0.0171651208    -0.0887841999     0.8983270820
    1.1900000000    -0.0000085899     0.0171653418    -0.0891485558     0.8987624393
    1.2000000000    -0.0000086315     0.0171655580    -0.0895110344     0.8991922488
    1.2100000000    -0.0000086729     0.0171657695    -0.0898716598     0.8996166275
    1.2200000000    -0.0000087140     0.0171659766    -0.0902304558     0.9000356888
    1.2300000000    -0.0000087548     0.0171661793    -0.0905874452     0.9004495430
    1.2400000000    -0.0000087954     0.0171663778    -0.0909426506     0.9008582971
    1.2500000000    -0.0000088358     0.0171665722    -0.0912960941     0.9012620551
    1.2600000000    -0.0000088758     0.0171667626    -0.0916477973     0.9016609179
    1.2700000000    -0.0000089157     0.0171669491    -0.0919977815     0.9020549838
    1.2800000000    -0.0000089553     0.0171671319    -0.0923460675     0.9024443481
    1.2900000000    -0.0000089946     0.0171673111    -0.0926926755     0.9028291038
    1.3000000000    -0.0000090337     0.0171674867    -0.0930376257     0.9032093411
    1.3100000000    -0.0000090726     0.0171676589    -0.0933809374     0.9035851477
    1.3200000000    -0.0000091113     0.0171678277    -0.0937226301     0.9039566092
    1.3300000000    -0.0000091497     0.0171679933    -0.0940627224     0.9043238086
    1.3400000000    -0.0000091879     0.0171681557    -0.0944012328     0.9046868269
    1.3500000000    -0.0000092258     0.0171683151    -0.0947381794     0.9050457428
    1.3600000000    -0.0000092636     0.0171684714    -0.0950735800     0.9054006332
    1.3700000000    -0.0000093011     0.0171686249    -0.0954074520     0.9057515727
    1.3800000000    -0.0000093384     0.0171687755    -0.0957398126     0.9060986341
    1.3900000000    -0.0000093755     0.0171689234    -0.0960706785     0.9064418885
    1.4000000000    -0.0000094124     0.0171690686    -0.0964000662     0.9067814049
    1.4100000000    -0.0000094491     0.0171692112    -0.0967279920     0.9071172506
    1.4200000000    -0.0000094856     0.0171693513    -0.0970544716     0.9074494915
    1.4300000000    -0.0000095218     0.0171694889    -0.0973795207     0.9077781916
    1.4400000000    -0.0000095626     0.0171696240    -0.0977026192     0.9081034133
    1.4500000000    -0.0000095942     0.0171697571    -0.0980251635     0.9084252185
    1.4600000000    -0.0000096254     0.0171698877    -0.0983463585     0.9087436653
    1.4700000000    -0.0000096604     0.0171700158    -0.0986659245     0.9090588120
    1.4800000000    -0.0000096967     0.0171701418    -0.0989838649     0.9093707155
    1.4900000000    -0.0000097328     0.0171702658    -0.0993005542     0.9096794307
    1.5000000000    -0.0000097577     0.0171703879    -0.0996160099     0.9099850121
    1.5100000000    -0.0000097874     0.0171705078    -0.0999301991     0.9102875122
    1.5200000000    -0.0000098236     0.0171706257    -0.1002430690     0.9105869823
    1.5300000000    -0.0000098613     0.0171707416    -0.1005546094     0.9108834728
    1.5400000000    -0.0000098970     0.0171708557    -0.1008648553     0.9111770329
    1.5500000000    -0.0000099308     0.0171709680    -0.1011738485     0.9114677104
    1.5600000000    -0.0000099642     0.0171710784    -0.1014816073     0.9117555524
    1.5700000000    -0.0000099979     0.0171711871    -0.1017881325     0.9120406045
    1.5800000000    -0.0000100318     0.0171712941    -0.1020934261     0.9123229115
    1.5900000000    -0.0000100656     0.0171713994    -0.1023975000     0.9126025173
    1.6000000000    -0.0000100990     0.0171715031    -0.1027003706     0.9128794647
    1.6100000000    -0.0000101321     0.0171716053    -0.1030020520     0.9131537956
    1.6200000000    -0.0000101650     0.0171717058    -0.1033025550     0.9134255509
    1.6300000000    -0.0000101978     0.0171718049    -0.1036018890     0.9136947707
    1.6400000000    -0.0000102305     0.0171719024    -0.1039000647     0.9139614942
    1.6500000000    -0.0000102629     0.0171719985    -0.1041970930     0.9142257597
    1.6600000000    -0.0000102952     0.0171720932    -0.1044929851     0.9144876048
    1.6700000000    -0.0000103273     0.0171721865    -0.1047877514     0.9147470662
    1.6800000000    -0.0000103593     0.0171722784    -0.1050814021     0.9150041799
    1.6900000000    -0.0000103910     0.0171723690    -0.1053739474     0.9152589811
    1.7000000000    -0.0000104227     0.0171724583    -0.1056653973     0.9155115043
    1.7100000000    -0.0000104541     0.0171725463    -0.1059557615     0.9157617832
    1.7200000000    -0.0000104855     0.0171726331    -0.1062450499     0.9160098508
    1.7300000000    -0.0000105166     0.0171727186    -0.1065332719     0.9162557396
    1.7400000000    -0.0000105476     0.0171728030    -0.1068204370     0.9164994813
    1.7500000000    -0.0000105785     0.0171728862    -0.1071065545     0.9167411070
    1.7600000000    -0.0000106092     0.0171729682    -0.1073916335     0.9169806470
    1.7700000000    -0.0000106398     0.0171730491    -0.1076756831     0.9172181313
    1.7800000000    -0.0000106702     0.0171731289    -0.1079587120     0.9174535891
    1.7900000000    -0.0000107005     0.0171732076    -0.1082407291     0.9176870490
    1.8000000000    -0.0000107306     0.0171732853    -0.1085217431     0.9179185393
    1.8100000000    -0.0000107606     0.0171733619    -0.1088017624     0.9181480873
    1.8200000000    -0.0000107905     0.0171734375    -0.1090807954     0.9183757202
