shear_layer 200 200 1.000e+100
residual and conservation information
n            dt               t                res              maxdiv           umom             vmom             k
120          1.00000000e-02   1.19000000e+00   2.97654113e-04   7.09068221e-16   3.94784176e+01  -1.68322387e-17   3.68711987e+01 
121          1.00000000e-02   1.20000000e+00   2.99858196e-04   7.09068221e-16   3.94784176e+01  -2.06540514e-17   3.68711987e+01 
122          1.00000000e-02   1.21000000e+00   3.02112085e-04   7.15573434e-16   3.94784176e+01  -2.98900986e-17   3.68711987e+01 
123          1.00000000e-02   1.22000000e+00   3.04365073e-04   7.19693402e-16   3.94784176e+01  -9.12762704e-18   3.68711987e+01 
124          1.00000000e-02   1.23000000e+00   3.06621719e-04   7.23813370e-16   3.94784176e+01  -2.70372917e-17   3.68711987e+01 
125          1.00000000e-02   1.24000000e+00   3.08924640e-04   7.23379689e-16   3.94784176e+01  -2.73693286e-17   3.68711987e+01 
126          1.00000000e-02   1.25000000e+00   3.11182266e-04   7.31619626e-16   3.94784176e+01  -1.56057350e-17   3.68711987e+01 
127          1.00000000e-02   1.26000000e+00   3.13536180e-04   7.38124839e-16   3.94784176e+01  -2.68611088e-17   3.68711987e+01 
128          1.00000000e-02   1.27000000e+00   3.15839322e-04   7.37907999e-16   3.94784176e+01  -9.61551802e-18   3.68711987e+01 
129          1.00000000e-02   1.28000000e+00   3.18198958e-04   7.41811126e-16   3.94784176e+01  -2.02406993e-17   3.68711987e+01 
130          1.00000000e-02   1.29000000e+00   3.20553553e-04   7.46581616e-16   3.94784176e+01  -2.87245813e-17   3.68711987e+01 
131          1.00000000e-02   1.30000000e+00   3.22912214e-04   7.47882659e-16   3.94784176e+01  -2.07692479e-17   3.68711987e+01 
132          1.00000000e-02   1.31000000e+00   3.25319368e-04   7.58290999e-16   3.94784176e+01  -3.77641169e-17   3.68711987e+01 
133          1.00000000e-02   1.32000000e+00   3.27675167e-04   7.61977287e-16   3.94784176e+01  -3.32511254e-17   3.68711987e+01 
134          1.00000000e-02   1.33000000e+00   3.30136022e-04   7.65094368e-16   3.94784176e+01  -9.81202966e-18   3.68711987e+01 
135          1.00000000e-02   1.34000000e+00   3.32542618e-04   7.80273198e-16   3.94784176e+01  -4.58075418e-18   3.68711987e+01 
136          1.00000000e-02   1.35000000e+00   3.35002745e-04   7.85531579e-16   3.94784176e+01  -4.53332033e-18   3.68711987e+01 
137          1.00000000e-02   1.36000000e+00   3.37463468e-04   7.88567345e-16   3.94784176e+01  -1.52940269e-17   3.68711987e+01 
138          1.00000000e-02   1.37000000e+00   3.39918741e-04   7.93581780e-16   3.94784176e+01   6.45100293e-18   3.68711987e+01 
139          1.00000000e-02   1.38000000e+00   3.42434787e-04   8.04112094e-16   3.94784176e+01   2.32425841e-18   3.68711987e+01 
140          1.00000000e-02   1.39000000e+00   3.44893418e-04   8.17000547e-16   3.94784176e+01  -1.24547725e-17   3.68711987e+01 
141          1.00000000e-02   1.40000000e+00   3.47455793e-04   8.27957765e-16   3.94784176e+01  -2.04304347e-17   3.68711987e+01 
142          1.00000000e-02   1.41000000e+00   3.49970123e-04   8.33033187e-16   3.94784176e+01  -1.21837219e-17   3.68711987e+01 
143          1.00000000e-02   1.42000000e+00   3.52525672e-04   8.35987214e-16   3.94784176e+01  -5.94278316e-18   3.68711987e+01 
144          1.00000000e-02   1.43000000e+00   3.55096959e-04   8.52545438e-16   3.94784176e+01   1.56531689e-18   3.68711987e+01 
145          1.00000000e-02   1.44000000e+00   3.57643581e-04   8.64691890e-16   3.94784176e+01  -4.87890978e-18   3.68711987e+01 
146          1.00000000e-02   1.45000000e+00   3.60273128e-04   8.70018033e-16   3.94784176e+01   8.06375366e-18   3.68711987e+01 
147          1.00000000e-02   1.46000000e+00   3.62840793e-04   8.80683872e-16   3.94784176e+01  -3.30817188e-17   3.68711987e+01 
148          1.00000000e-02   1.47000000e+00   3.65497798e-04   8.81483471e-16   3.94784176e+01  -3.47690084e-17   3.68711987e+01 
149          1.00000000e-02   1.48000000e+00   3.68124066e-04   8.89506567e-16   3.94784176e+01  -1.55108673e-17   3.68711987e+01 
150          1.00000000e-02   1.49000000e+00   3.70770102e-04   8.98776496e-16   3.94784176e+01  -2.94157602e-17   3.68711987e+01 
151          1.00000000e-02   1.50000000e+00   3.73456348e-04   9.13087965e-16   3.94784176e+01  -1.37829201e-17   3.68711987e+01 
152          1.00000000e-02   1.51000000e+00   3.76089134e-04   9.20325014e-16   3.94784176e+01  -1.97663609e-17   3.68711987e+01 
153          1.00000000e-02   1.52000000e+00   3.78836787e-04   9.31546507e-16   3.94784176e+01  -1.49823188e-17   3.68711987e+01 
154          1.00000000e-02   1.53000000e+00   3.81517451e-04   9.44882193e-16   3.94784176e+01  -4.51299154e-18   3.68711987e+01 
155          1.00000000e-02   1.54000000e+00   3.84264487e-04   9.57079468e-16   3.94784176e+01  -1.83975556e-17   3.68711987e+01 
156          1.00000000e-02   1.55000000e+00   3.87006875e-04   9.72420929e-16   3.94784176e+01  -1.02050529e-17   3.68711987e+01 
157          1.00000000e-02   1.56000000e+00   3.89738510e-04   9.79359822e-16   3.94784176e+01  -2.00780690e-17   3.68711987e+01 
158          1.00000000e-02   1.57000000e+00   3.92544136e-04   9.88738171e-16   3.94784176e+01  -1.16483971e-17   3.68711987e+01 
159          1.00000000e-02   1.58000000e+00   3.95278266e-04   1.00321227e-15   3.94784176e+01   2.11961525e-17   3.68711987e+01 
160          1.00000000e-02   1.59000000e+00   3.98128307e-04   9.98008100e-16   3.94784176e+01  -2.19212127e-17   3.68711987e+01 
161          1.00000000e-02   1.60000000e+00   4.00925942e-04   1.01242799e-15   3.94784176e+01  -2.86500424e-17   3.68711987e+01 
162          1.00000000e-02   1.61000000e+00   4.03758412e-04   1.01969214e-15   3.94784176e+01  -6.27482007e-18   3.68711987e+01 
163          1.00000000e-02   1.62000000e+00   4.06621159e-04   1.02890786e-15   3.94784176e+01  -1.03134732e-17   3.68711987e+01 
164          1.00000000e-02   1.63000000e+00   4.09433416e-04   1.03562992e-15   3.94784176e+01  -2.22735784e-17   3.68711987e+01 
165          1.00000000e-02   1.64000000e+00   4.12541729e-04   1.04636352e-15   3.94784176e+01   3.95056167e-18   3.68711987e+01 
166          1.00000000e-02   1.65000000e+00   4.15646568e-04   1.05894026e-15   3.94784176e+01  -4.02510057e-18   3.68711987e+01 
167          1.00000000e-02   1.66000000e+00   4.18880846e-04   1.06479495e-15   3.94784176e+01  -1.88380127e-17   3.68711987e+01 
168          1.00000000e-02   1.67000000e+00   4.22042921e-04   1.07693802e-15   3.94784176e+01   6.01732206e-18   3.68711987e+01 
169          1.00000000e-02   1.68000000e+00   4.25268738e-04   1.08127483e-15   3.94784176e+01   5.01443505e-19   3.68711987e+01 
170          1.00000000e-02   1.69000000e+00   4.28510682e-04   1.09916416e-15   3.94784176e+01  -3.84688483e-17   3.68711987e+01 
171          1.00000000e-02   1.70000000e+00   4.31703960e-04   1.09948942e-15   3.94784176e+01  -5.00765878e-18   3.68711987e+01 
172          1.00000000e-02   1.71000000e+00   4.35027478e-04   1.11607772e-15   3.94784176e+01  -2.46181656e-17   3.68711987e+01 
173          1.00000000e-02   1.72000000e+00   4.38273119e-04   1.12214925e-15   3.94784176e+01   7.86724201e-18   3.68711987e+01 
174          1.00000000e-02   1.73000000e+00   4.41591866e-04   1.13190707e-15   3.94784176e+01  -1.58700093e-17   3.68711987e+01 
175          1.00000000e-02   1.74000000e+00   4.44919210e-04   1.13993016e-15   3.94784176e+01  -1.82484778e-17   3.68711987e+01 
176          1.00000000e-02   1.75000000e+00   4.48202340e-04   1.14383329e-15   3.94784176e+01  -2.54516460e-17   3.68711987e+01 
177          1.00000000e-02   1.76000000e+00   4.51613168e-04   1.15033851e-15   3.94784176e+01  -8.97854924e-18   3.68711987e+01 
178          1.00000000e-02   1.77000000e+00   4.54939829e-04   1.16378261e-15   3.94784176e+01  -2.19754228e-17   3.68711987e+01 
179          1.00000000e-02   1.78000000e+00   4.58353489e-04   1.16703522e-15   3.94784176e+01   5.51587855e-18   3.68711987e+01 
180          1.00000000e-02   1.79000000e+00   4.61763629e-04   1.18416561e-15   3.94784176e+01   1.66763847e-17   3.68711987e+01 
181          1.00000000e-02   1.80000000e+00   4.65138605e-04   1.19739288e-15   3.94784176e+01  -2.14807555e-18   3.68711987e+01 
182          1.00000000e-02   1.81000000e+00   4.68634089e-04   1.20064549e-15   3.94784176e+01  -2.90904995e-17   3.68711987e+01 
183          1.00000000e-02   1.82000000e+00   4.72038457e-04   1.21083699e-15   3.94784176e+01  -4.12132351e-17   3.68711987e+01 
184          1.00000000e-02   1.83000000e+00   4.75549641e-04   1.22341373e-15   3.94784176e+01  -7.57586268e-18   3.68711987e+01 
185          1.00000000e-02   1.84000000e+00   4.79039207e-04   1.23729152e-15   3.94784176e+01  -7.98243849e-18   3.68711987e+01 
186          1.00000000e-02   1.85000000e+00   4.82508644e-04   1.24444725e-15   3.94784176e+01  -1.79706510e-17   3.68711987e+01 
187          1.00000000e-02   1.86000000e+00   4.86085371e-04   1.25008510e-15   3.94784176e+01  -1.70829605e-17   3.68711987e+01 
188          1.00000000e-02   1.87000000e+00   4.89563316e-04   1.26136081e-15   3.94784176e+01   8.40256684e-18   3.68711987e+01 
189          1.00000000e-02   1.88000000e+00   4.93175312e-04   1.26548078e-15   3.94784176e+01   1.95834017e-18   3.68711987e+01 
190          1.00000000e-02   1.89000000e+00   4.96740124e-04   1.28087645e-15   3.94784176e+01  -1.02728156e-17   3.68711987e+01 
191          1.00000000e-02   1.90000000e+00   5.00307309e-04   1.28738166e-15   3.94784176e+01  -9.16828462e-18   3.68711987e+01 
192          1.00000000e-02   1.91000000e+00   5.03961062e-04   1.29779000e-15   3.94784176e+01  -1.53821183e-18   3.68711987e+01 
193          1.00000000e-02   1.92000000e+00   5.07507601e-04   1.31600460e-15   3.94784176e+01  -2.25175239e-17   3.68711987e+01 
194          1.00000000e-02   1.93000000e+00   5.11224414e-04   1.32012457e-15   3.94784176e+01  -1.74488787e-17   3.68711987e+01 
195          1.00000000e-02   1.94000000e+00   5.14859448e-04   1.32966554e-15   3.94784176e+01  -2.64003229e-17   3.68711987e+01 
196          1.00000000e-02   1.95000000e+00   5.18528371e-04   1.33964020e-15   3.94784176e+01   1.96511644e-18   3.68711987e+01 
197          1.00000000e-02   1.96000000e+00   5.22254100e-04   1.34918118e-15   3.94784176e+01  -5.98005261e-17   3.68711987e+01 
198          1.00000000e-02   1.97000000e+00   5.25871025e-04   1.36782946e-15   3.94784176e+01  -3.57922242e-17   3.68711987e+01 
199          1.00000000e-02   1.98000000e+00   5.29689753e-04   1.37910516e-15   3.94784176e+01  -1.50026476e-17   3.68711987e+01 
200          1.00000000e-02   1.99000000e+00   5.33389113e-04   1.38430933e-15   3.94784176e+01  -4.35713748e-18   3.68711987e+01 
201          1.00000000e-02   2.00000000e+00   5.37164496e-04   1.38691142e-15   3.94784176e+01  -3.06151588e-17   3.68711987e+01 
202          1.00000000e-02   2.01000000e+00   5.40956293e-04   1.39428399e-15   3.94784176e+01  -6.60685699e-18   3.68711987e+01 
203          1.00000000e-02   2.02000000e+00   5.44676307e-04   1.40295761e-15   3.94784176e+01   8.68039364e-18   3.68711987e+01 
204          1.00000000e-02   2.03000000e+00   5.48562999e-04   1.41336595e-15   3.94784176e+01  -2.10877323e-17   3.68711987e+01 
205          1.00000000e-02   2.04000000e+00   5.52319896e-04   1.42247325e-15   3.94784176e+01   1.19126714e-17   3.68711987e+01 
206          1.00000000e-02   2.05000000e+00   5.56207207e-04   1.43678472e-15   3.94784176e+01   6.71866534e-18   3.68711987e+01 
