shear_layer_ROM 200 200 1.000e+100
residual and conservation information
n            dt               t                res              maxdiv           umom             vmom             k
169          1.00000000e-02   1.68000000e+00   4.25268738e-04   3.55618313e-17   3.94784176e+01  -4.93989615e-17   3.68711987e+01 
170          1.00000000e-02   1.69000000e+00   4.28510682e-04   3.70797143e-17   3.94784176e+01  -3.09336432e-17   3.68711987e+01 
171          1.00000000e-02   1.70000000e+00   4.31703960e-04   3.63207728e-17   3.94784176e+01  -1.70084216e-17   3.68711987e+01 
172          1.00000000e-02   1.71000000e+00   4.35027478e-04   3.85975973e-17   3.94784176e+01  -3.46944695e-18   3.68711987e+01 
173          1.00000000e-02   1.72000000e+00   4.38273119e-04   3.92481186e-17   3.94784176e+01  -1.81129525e-17   3.68711987e+01 
174          1.00000000e-02   1.73000000e+00   4.41591866e-04   3.46944695e-17   3.94784176e+01   1.49213324e-17   3.68711987e+01 
175          1.00000000e-02   1.74000000e+00   4.44919210e-04   3.56160414e-17   3.94784176e+01   6.97277522e-18   3.68711987e+01 
176          1.00000000e-02   1.75000000e+00   4.48202340e-04   3.79470760e-17   3.94784176e+01  -1.82959117e-17   3.68711987e+01 
177          1.00000000e-02   1.76000000e+00   4.51613168e-04   3.85975973e-17   3.94784176e+01  -1.12079400e-17   3.68711987e+01 
178          1.00000000e-02   1.77000000e+00   4.54939829e-04   3.72965547e-17   3.94784176e+01  -2.86297136e-17   3.68711987e+01 
179          1.00000000e-02   1.78000000e+00   4.58353489e-04   3.81639165e-17   3.94784176e+01  -1.96782694e-17   3.68711987e+01 
180          1.00000000e-02   1.79000000e+00   4.61763629e-04   3.50197302e-17   3.94784176e+01   3.72016870e-18   3.68711987e+01 
181          1.00000000e-02   1.80000000e+00   4.65138605e-04   3.29597460e-17   3.94784176e+01  -3.34205320e-17   3.68711987e+01 
182          1.00000000e-02   1.81000000e+00   4.68634089e-04   3.96817995e-17   3.94784176e+01   3.72016870e-18   3.68711987e+01 
183          1.00000000e-02   1.82000000e+00   4.72038457e-04   3.33934269e-17   3.94784176e+01  -2.29512047e-17   3.68711987e+01 
184          1.00000000e-02   1.83000000e+00   4.75549641e-04   3.44776291e-17   3.94784176e+01  -2.94157602e-17   3.68711987e+01 
185          1.00000000e-02   1.84000000e+00   4.79039207e-04   3.94649591e-17   3.94784176e+01  -1.47587021e-17   3.68711987e+01 
186          1.00000000e-02   1.85000000e+00   4.82508644e-04   4.03323208e-17   3.94784176e+01   3.71407007e-17   3.68711987e+01 
187          1.00000000e-02   1.86000000e+00   4.86085371e-04   3.55618313e-17   3.94784176e+01  -5.99021700e-18   3.68711987e+01 
188          1.00000000e-02   1.87000000e+00   4.89563316e-04   3.55618313e-17   3.94784176e+01  -3.34950709e-17   3.68711987e+01 
189          1.00000000e-02   1.88000000e+00   4.93175312e-04   3.85975973e-17   3.94784176e+01   1.49077799e-17   3.68711987e+01 
190          1.00000000e-02   1.89000000e+00   4.96740124e-04   3.66460334e-17   3.94784176e+01  -6.01596680e-17   3.68711987e+01 
191          1.00000000e-02   1.90000000e+00   5.00307309e-04   3.77302356e-17   3.94784176e+01  -3.51620317e-17   3.68711987e+01 
192          1.00000000e-02   1.91000000e+00   5.03961062e-04   3.57786717e-17   3.94784176e+01  -3.57515666e-17   3.68711987e+01 
193          1.00000000e-02   1.92000000e+00   5.07507601e-04   3.62123526e-17   3.94784176e+01  -2.10335221e-17   3.68711987e+01 
194          1.00000000e-02   1.93000000e+00   5.11224414e-04   3.90312782e-17   3.94784176e+01   4.45200517e-18   3.68711987e+01 
195          1.00000000e-02   1.94000000e+00   5.14859448e-04   3.79470760e-17   3.94784176e+01  -8.37546178e-18   3.68711987e+01 
196          1.00000000e-02   1.95000000e+00   5.18528371e-04   3.72965547e-17   3.94784176e+01  -4.47030108e-17   3.68711987e+01 
197          1.00000000e-02   1.96000000e+00   5.22254100e-04   3.70797143e-17   3.94784176e+01   3.33934269e-17   3.68711987e+01 
198          1.00000000e-02   1.97000000e+00   5.25871025e-04   3.68628739e-17   3.94784176e+01  -3.54398585e-17   3.68711987e+01 
199          1.00000000e-02   1.98000000e+00   5.29689753e-04   3.64291930e-17   3.94784176e+01   5.53620734e-18   3.68711987e+01 
200          1.00000000e-02   1.99000000e+00   5.33389113e-04   4.03323208e-17   3.94784176e+01  -2.10606272e-17   3.68711987e+01 
201          1.00000000e-02   2.00000000e+00   5.37164496e-04   3.89228580e-17   3.94784176e+01  -1.36948287e-17   3.68711987e+01 
202          1.00000000e-02   2.01000000e+00   5.40956293e-04   3.85975973e-17   3.94784176e+01  -5.13369729e-17   3.68711987e+01 
203          1.00000000e-02   2.02000000e+00   5.44676307e-04   3.85975973e-17   3.94784176e+01  -6.09457146e-17   3.68711987e+01 
204          1.00000000e-02   2.03000000e+00   5.48562999e-04   3.55618313e-17   3.94784176e+01  -1.43656788e-17   3.68711987e+01 
205          1.00000000e-02   2.04000000e+00   5.52319896e-04   3.51281504e-17   3.94784176e+01   1.43995601e-17   3.68711987e+01 
