   2.5000000000000001e-02	   2.4154295816680247e-02	
   7.5000000000000011e-02	   5.5613852010282690e-02	
   1.2500000000000000e-01	   7.2232895553002496e-02	
   1.7500000000000002e-01	   7.7729251554742973e-02	
   2.2500000000000001e-01	   7.5853734506920151e-02	
   2.7500000000000002e-01	   6.9470729035596104e-02	
   3.2500000000000007e-01	   6.0358820503098362e-02	
   3.7500000000000000e-01	   4.9420586923346103e-02	
   4.2500000000000004e-01	   3.6983052518627157e-02	
   4.7499999999999998e-01	   2.3030166608806003e-02	
   5.2500000000000002e-01	   7.3586551132298452e-03	
   5.7499999999999996e-01	  -1.0278583746811065e-02	
   6.2500000000000000e-01	  -2.9957866818791014e-02	
   6.7499999999999993e-01	  -5.1223453514467797e-02	
   7.2499999999999998e-01	  -7.2553834456959079e-02	
   7.7500000000000002e-01	  -9.0766788275459823e-02	
   8.2499999999999996e-01	  -1.0074055801010694e-01	
   8.7500000000000000e-01	  -9.6168334873254394e-02	
   9.2500000000000004e-01	  -7.2072480823410015e-02	
   9.7499999999999998e-01	  -2.8444139625063015e-02	
