   2.5000000000000001e-02	   7.3635598118991525e-03	
   7.5000000000000011e-02	   7.3723267003210462e-03	
   1.2500000000000000e-01	   7.3131740692986748e-03	
   1.7500000000000002e-01	   7.1663671465210885e-03	
   2.2500000000000001e-01	   6.9051274991860766e-03	
   2.7500000000000002e-01	   6.4883141537750988e-03	
   3.2500000000000007e-01	   5.8507910280259741e-03	
   3.7500000000000000e-01	   4.8936295215832081e-03	
   4.2500000000000004e-01	   3.4749493931275901e-03	
   4.7499999999999998e-01	   1.4040048603063673e-03	
   5.2500000000000002e-01	  -1.5537228174594755e-03	
   5.7499999999999996e-01	  -5.6442129976127207e-03	
   6.2500000000000000e-01	  -1.1040790244552665e-02	
   6.7499999999999993e-01	  -1.7688883316762695e-02	
   7.2499999999999998e-01	  -2.5104895783517989e-02	
   7.7500000000000002e-01	  -3.2246828010704304e-02	
   8.2499999999999996e-01	  -3.7643523189464595e-02	
   8.7500000000000000e-01	  -3.9901028284938002e-02	
   9.2500000000000004e-01	  -3.8535709282970607e-02	
   9.7499999999999998e-01	  -3.4749583278844878e-02	
