   2.5000000000000001e-02	  -7.7606619644407862e-03	
   7.5000000000000011e-02	  -9.0363583721920580e-03	
   1.2500000000000000e-01	  -9.6299466418213759e-03	
   1.7500000000000002e-01	  -9.6764183441814030e-03	
   2.2500000000000001e-01	  -9.2861053824243554e-03	
   2.7500000000000002e-01	  -8.5163028708664101e-03	
   3.2500000000000007e-01	  -7.3775452889318777e-03	
   3.7500000000000000e-01	  -5.8513389842007272e-03	
   4.2500000000000004e-01	  -3.9062557173471313e-03	
   4.7499999999999998e-01	  -1.5098506227802476e-03	
   5.2500000000000002e-01	   1.3601326656271394e-03	
   5.7499999999999996e-01	   4.6995097103057657e-03	
   6.2500000000000000e-01	   8.4504416108753290e-03	
   6.7499999999999993e-01	   1.2460384209234884e-02	
   7.2499999999999998e-01	   1.6434720683007997e-02	
   7.7500000000000002e-01	   1.9912195102654448e-02	
   8.2499999999999996e-01	   2.2317024892006668e-02	
   8.7500000000000000e-01	   2.3133436855894411e-02	
   9.2500000000000004e-01	   2.2160765544507841e-02	
   9.7499999999999998e-01	   1.9679865484165313e-02	
