actuator_ROM 240 80 5.000e+02
residual and conservation information
n            dt               t                res              maxdiv           umom             vmom             k
206          2.50000000e-02   5.12500000e+00   1.59057538e-03   3.12250226e-17   4.67011727e+01  -6.76660740e-17   2.29817861e+01 
207          2.50000000e-02   5.15000000e+00   1.57088900e-03   3.18755439e-17   4.66990479e+01   2.77725163e-17   2.29795197e+01 
208          2.50000000e-02   5.17500000e+00   1.58699579e-03   3.14147579e-17   4.66973614e+01  -7.01173874e-17   2.29776701e+01 
209          2.50000000e-02   5.20000000e+00   1.56979110e-03   2.93005637e-17   4.66960959e+01   8.14676289e-17   2.29762234e+01 
210          2.50000000e-02   5.22500000e+00   1.58302089e-03   2.99510850e-17   4.66952313e+01   7.98277731e-17   2.29751633e+01 
211          2.50000000e-02   5.25000000e+00   1.56901502e-03   3.14418630e-17   4.66947455e+01  -2.03287907e-17   2.29744711e+01 
212          2.50000000e-02   5.27500000e+00   1.57866382e-03   3.03576608e-17   4.66946141e+01   8.26162055e-17   2.29741256e+01 
213          2.50000000e-02   5.30000000e+00   1.56778115e-03   3.02492406e-17   4.66948105e+01   5.42677069e-17   2.29741032e+01 
214          2.50000000e-02   5.32500000e+00   1.57393811e-03   2.97884547e-17   4.66953066e+01  -2.84365901e-17   2.29743783e+01 
215          2.50000000e-02   5.35000000e+00   1.56610251e-03   3.36102673e-17   4.66960723e+01  -1.29213182e-16   2.29749232e+01 
216          2.50000000e-02   5.37500000e+00   1.57169429e-03   2.94902991e-17   4.66970762e+01  -1.25164365e-16   2.29757080e+01 
217          2.50000000e-02   5.40000000e+00   1.57042998e-03   2.98528292e-17   4.66982854e+01  -3.96648589e-17   2.29767012e+01 
218          2.50000000e-02   5.42500000e+00   1.58224674e-03   2.93005637e-17   4.66996662e+01   1.88126018e-16   2.29778697e+01 
219          2.50000000e-02   5.45000000e+00   1.57670214e-03   3.20923843e-17   4.67011838e+01  -9.56876180e-17   2.29791790e+01 
220          2.50000000e-02   5.47500000e+00   1.59197198e-03   3.05202912e-17   4.67028027e+01   2.64646974e-17   2.29805933e+01 
221          2.50000000e-02   5.50000000e+00   1.58211843e-03   3.20719847e-17   4.67044871e+01  -1.35938624e-16   2.29820761e+01 
222          2.50000000e-02   5.52500000e+00   1.60086149e-03   3.38271078e-17   4.67062008e+01   3.63072203e-17   2.29835901e+01 
223          2.50000000e-02   5.55000000e+00   1.58668040e-03   3.33392168e-17   4.67079077e+01  -5.14250643e-17   2.29850977e+01 
224          2.50000000e-02   5.57500000e+00   1.60891143e-03   3.15502832e-17   4.67095720e+01  -1.08677715e-16   2.29865612e+01 
225          2.50000000e-02   5.60000000e+00   1.59039366e-03   3.12250226e-17   4.67111582e+01  -1.79879305e-16   2.29879432e+01 
226          2.50000000e-02   5.62500000e+00   1.61612227e-03   3.16587034e-17   4.67126315e+01   2.80910007e-16   2.29892067e+01 
227          2.50000000e-02   5.65000000e+00   1.60063448e-03   3.19297540e-17   4.67139581e+01   1.48759314e-16   2.29903157e+01 
228          2.50000000e-02   5.67500000e+00   1.62249845e-03   3.14418630e-17   4.67151050e+01  -2.20292941e-16   2.29912350e+01 
229          2.50000000e-02   5.70000000e+00   1.61043333e-03   3.33934269e-17   4.67160409e+01  -7.45151824e-17   2.29919312e+01 
230          2.50000000e-02   5.72500000e+00   1.62804797e-03   3.07913417e-17   4.67167356e+01   1.14281685e-16   2.29923724e+01 
231          2.50000000e-02   5.75000000e+00   1.61944720e-03   3.10894973e-17   4.67171610e+01  -2.96166764e-16   2.29925286e+01 
232          2.50000000e-02   5.77500000e+00   1.63278201e-03   3.12250226e-17   4.67172904e+01  -5.17537131e-17   2.29923723e+01 
233          2.50000000e-02   5.80000000e+00   1.62768253e-03   2.84603070e-17   4.67170994e+01   6.34732609e-17   2.29918781e+01 
234          2.50000000e-02   5.82500000e+00   1.63671459e-03   3.55618313e-17   4.67165658e+01  -1.98791856e-16   2.29910235e+01 
235          2.50000000e-02   5.85000000e+00   1.63514842e-03   3.12250226e-17   4.67156696e+01  -1.24581606e-17   2.29897887e+01 
236          2.50000000e-02   5.87500000e+00   1.63986214e-03   3.61039323e-17   4.67143933e+01   2.87144169e-17   2.29881570e+01 
237          2.50000000e-02   5.90000000e+00   1.64185618e-03   2.94360890e-17   4.67127219e+01  -8.35852112e-18   2.29861148e+01 
238          2.50000000e-02   5.92500000e+00   1.64224317e-03   3.44776291e-17   4.67106432e+01  -5.61989420e-17   2.29836517e+01 
239          2.50000000e-02   5.95000000e+00   1.64781895e-03   4.32325616e-17   4.67081475e+01   1.30588764e-16   2.29807605e+01 
240          2.50000000e-02   5.97500000e+00   1.64387785e-03   3.11166024e-17   4.67052282e+01   5.39017886e-17   2.29774374e+01 
241          2.50000000e-02   6.00000000e+00   1.65305127e-03   3.29597460e-17   4.67018811e+01  -1.36304542e-17   2.29736819e+01 
242          2.50000000e-02   6.02500000e+00   1.64559444e-03   4.78133158e-17   4.66981054e+01  -1.31801715e-16   2.29694968e+01 
243          2.50000000e-02   6.05000000e+00   1.65756876e-03   4.03323208e-17   4.66939026e+01   9.02361139e-17   2.29648879e+01 
244          2.50000000e-02   6.07500000e+00   1.65126863e-03   3.53449908e-17   4.66892776e+01   1.69040671e-16   2.29598645e+01 
245          2.50000000e-02   6.10000000e+00   1.66138778e-03   4.38017678e-17   4.66842378e+01   3.98783112e-18   2.29544386e+01 
246          2.50000000e-02   6.12500000e+00   1.65635907e-03   5.09575021e-17   4.66787935e+01  -1.45716772e-16   2.29486253e+01 
247          2.50000000e-02   6.15000000e+00   1.66452512e-03   3.88144378e-17   4.66729577e+01  -9.44136804e-17   2.29424421e+01 
248          2.50000000e-02   6.17500000e+00   1.66087931e-03   4.32596667e-17   4.66667461e+01  -1.76460680e-16   2.29359094e+01 
249          2.50000000e-02   6.20000000e+00   1.66699778e-03   5.64869332e-17   4.66601770e+01  -4.60040534e-17   2.29290497e+01 
250          2.50000000e-02   6.22500000e+00   1.66484229e-03   6.73289549e-17   4.66532711e+01   5.73576831e-17   2.29218877e+01 
251          2.50000000e-02   6.25000000e+00   1.66882269e-03   5.74627151e-17   4.66460514e+01   2.32232717e-16   2.29144500e+01 
252          2.50000000e-02   6.27500000e+00   1.66826017e-03   4.23380948e-17   4.66385431e+01   1.47736099e-16   2.29067649e+01 
253          2.50000000e-02   6.30000000e+00   1.67001658e-03   4.38017678e-17   4.66307736e+01  -1.86604746e-16   2.28988621e+01 
254          2.50000000e-02   6.32500000e+00   1.67114426e-03   6.19079440e-17   4.66227719e+01   5.50571416e-18   2.28907725e+01 
255          2.50000000e-02   6.35000000e+00   1.67059580e-03   9.88744712e-17   4.66145689e+01   8.25823242e-17   2.28825282e+01 
256          2.50000000e-02   6.37500000e+00   1.67350499e-03   3.81639165e-17   4.66061969e+01   1.05519976e-16   2.28741617e+01 
257          2.50000000e-02   6.40000000e+00   1.67057626e-03   7.28583860e-17   4.65976896e+01   1.06766809e-16   2.28657064e+01 
258          2.50000000e-02   6.42500000e+00   1.67535187e-03   8.67361738e-17   4.65890817e+01  -4.19450715e-18   2.28571959e+01 
259          2.50000000e-02   6.45000000e+00   1.66997336e-03   7.34004871e-17   4.65804090e+01  -1.81265051e-17   2.28486638e+01 
260          2.50000000e-02   6.47500000e+00   1.67669358e-03   8.15320034e-17   4.65717076e+01   4.91821210e-17   2.28401438e+01 
261          2.50000000e-02   6.50000000e+00   1.67031341e-03   8.10983225e-17   4.65630144e+01  -4.98394186e-17   2.28316692e+01 
262          2.50000000e-02   6.52500000e+00   1.67753800e-03   6.50521303e-17   4.65543664e+01  -1.80418018e-16   2.28232732e+01 
263          2.50000000e-02   6.55000000e+00   1.67428651e-03   7.15573434e-17   4.65458005e+01  -9.52065033e-18   2.28149880e+01 
264          2.50000000e-02   6.57500000e+00   1.67789238e-03   6.70036943e-17   4.65373537e+01   2.65968345e-17   2.28068454e+01 
265          2.50000000e-02   6.60000000e+00   1.67777287e-03   6.59194921e-17   4.65290622e+01  -3.34699987e-16   2.27988763e+01 
266          2.50000000e-02   6.62500000e+00   1.67776342e-03   1.08420217e-16   4.65209616e+01   1.58029243e-16   2.27911107e+01 
267          2.50000000e-02   6.65000000e+00   1.68077202e-03   5.81132364e-17   4.65130869e+01   3.41096780e-16   2.27835773e+01 
268          2.50000000e-02   6.67500000e+00   1.67715746e-03   6.72205347e-17   4.65054716e+01   9.95094306e-17   2.27763038e+01 
269          2.50000000e-02   6.70000000e+00   1.68328329e-03   4.29344060e-17   4.64981481e+01   7.13743843e-17   2.27693167e+01 
270          2.50000000e-02   6.72500000e+00   1.67628426e-03   4.16333634e-17   4.64911474e+01   1.69582772e-16   2.27626411e+01 
271          2.50000000e-02   6.75000000e+00   1.68530604e-03   4.81385765e-17   4.64844985e+01   2.28509160e-16   2.27563005e+01 
272          2.50000000e-02   6.77500000e+00   1.67603512e-03   5.24753851e-17   4.64782290e+01   1.14789905e-16   2.27503172e+01 
273          2.50000000e-02   6.80000000e+00   1.68683991e-03   4.66941548e-17   4.64723640e+01   8.14235832e-17   2.27447118e+01 
274          2.50000000e-02   6.82500000e+00   1.67523680e-03   7.37257477e-17   4.64669267e+01   1.87268820e-16   2.27395031e+01 
275          2.50000000e-02   6.85000000e+00   1.68788504e-03   5.46437895e-17   4.64619379e+01   2.86635949e-17   2.27347084e+01 
276          2.50000000e-02   6.87500000e+00   1.67389674e-03   6.24500451e-17   4.64574159e+01  -7.52165257e-17   2.27303431e+01 
277          2.50000000e-02   6.90000000e+00   1.68844227e-03   4.05491613e-17   4.64533765e+01   1.62623550e-16   2.27264208e+01 
278          2.50000000e-02   6.92500000e+00   1.67202307e-03   3.92481186e-17   4.64498330e+01   1.43385737e-16   2.27229532e+01 
279          2.50000000e-02   6.95000000e+00   1.68851330e-03   4.07660017e-17   4.64467956e+01  -1.00844355e-16   2.27199497e+01 
280          2.50000000e-02   6.97500000e+00   1.66962470e-03   3.59955121e-17   4.64442720e+01   5.81674466e-17   2.27174181e+01 
281          2.50000000e-02   7.00000000e+00   1.68810086e-03   5.20417043e-17   4.64422671e+01   9.14253482e-17   2.27153637e+01 
282          2.50000000e-02   7.02500000e+00   1.66790409e-03   3.59955121e-17   4.64407827e+01   4.58278706e-17   2.27137896e+01 
283          2.50000000e-02   7.05000000e+00   1.68720877e-03   3.68628739e-17   4.64398180e+01  -1.53922827e-16   2.27126969e+01 
284          2.50000000e-02   7.07500000e+00   1.67021873e-03   2.86229374e-17   4.64393690e+01   3.46334831e-17   2.27120840e+01 
285          2.50000000e-02   7.10000000e+00   1.68584204e-03   2.90566182e-17   4.64394293e+01   4.89856094e-17   2.27119471e+01 
286          2.50000000e-02   7.12500000e+00   1.67202311e-03   3.05745013e-17   4.64399893e+01   1.31256226e-16   2.27122800e+01 
287          2.50000000e-02   7.15000000e+00   1.68400688e-03   3.77302356e-17   4.64410370e+01   2.90091844e-17   2.27130739e+01 
288          2.50000000e-02   7.17500000e+00   1.67331924e-03   3.01408204e-17   4.64425574e+01  -4.23855287e-17   2.27143176e+01 
289          2.50000000e-02   7.20000000e+00   1.68171071e-03   3.32850067e-17   4.64445333e+01   1.33309433e-16   2.27159974e+01 
290          2.50000000e-02   7.22500000e+00   1.67411085e-03   3.45318392e-17   4.64469449e+01   1.22928198e-16   2.27180970e+01 
291          2.50000000e-02   7.25000000e+00   1.67896212e-03   3.25260652e-17   4.64497699e+01  -3.26270315e-16   2.27205979e+01 
292          2.50000000e-02   7.27500000e+00   1.67440337e-03   2.99239800e-17   4.64529841e+01  -3.16471838e-16   2.27234789e+01 
293          2.50000000e-02   7.30000000e+00   1.67577083e-03   3.68628739e-17   4.64565611e+01  -2.67953791e-16   2.27267166e+01 
294          2.50000000e-02   7.32500000e+00   1.67420383e-03   3.18890964e-17   4.64604726e+01   3.93192694e-16   2.27302855e+01 
295          2.50000000e-02   7.35000000e+00   1.67214760e-03   3.01611492e-17   4.64646888e+01  -4.13690891e-17   2.27341578e+01 
296          2.50000000e-02   7.37500000e+00   1.67352079e-03   3.14418630e-17   4.64691781e+01   1.20285455e-16   2.27383038e+01 
297          2.50000000e-02   7.40000000e+00   1.66810414e-03   3.16315984e-17   4.64739078e+01   4.56171288e-16   2.27426920e+01 
298          2.50000000e-02   7.42500000e+00   1.67236417e-03   3.13195254e-17   4.64788440e+01   2.17877203e-16   2.27472892e+01 
299          2.50000000e-02   7.45000000e+00   1.66365305e-03   2.87855677e-17   4.64839519e+01  -9.88385805e-17   2.27520609e+01 
300          2.50000000e-02   7.47500000e+00   1.67074519e-03   2.92734587e-17   4.64891959e+01  -1.22772344e-16   2.27569714e+01 
301          2.50000000e-02   7.50000000e+00   1.65880762e-03   3.09539720e-17   4.64945402e+01   1.29494397e-16   2.27619839e+01 
302          2.50000000e-02   7.52500000e+00   1.66867611e-03   2.99239800e-17   4.64999484e+01   5.05780313e-17   2.27670610e+01 
303          2.50000000e-02   7.55000000e+00   1.65358183e-03   3.18755439e-17   4.65053842e+01  -1.24479962e-17   2.27721651e+01 
304          2.50000000e-02   7.57500000e+00   1.66617021e-03   3.27429056e-17   4.65108117e+01  -2.50694647e-16   2.27772581e+01 
305          2.50000000e-02   7.60000000e+00   1.64799013e-03   2.89210930e-17   4.65161951e+01   3.54324046e-16   2.27823023e+01 
306          2.50000000e-02   7.62500000e+00   1.66324155e-03   3.37186876e-17   4.65214994e+01  -1.05811356e-16   2.27872606e+01 
307          2.50000000e-02   7.65000000e+00   1.64204750e-03   3.12250226e-17   4.65266902e+01  -5.96717771e-17   2.27920962e+01 
308          2.50000000e-02   7.67500000e+00   1.65990493e-03   2.94902991e-17   4.65317345e+01  -9.66972813e-17   2.27967739e+01 
309          2.50000000e-02   7.70000000e+00   1.63589582e-03   3.06320995e-17   4.65366002e+01   1.70389148e-16   2.28012594e+01 
310          2.50000000e-02   7.72500000e+00   1.65617561e-03   2.84060969e-17   4.65412569e+01   1.58937262e-16   2.28055203e+01 
311          2.50000000e-02   7.75000000e+00   1.63511397e-03   3.35441988e-17   4.65456756e+01  -1.63944921e-16   2.28095258e+01 
312          2.50000000e-02   7.77500000e+00   1.65206943e-03   3.17603474e-17   4.65498292e+01  -4.57404568e-16   2.28132476e+01 
313          2.50000000e-02   7.80000000e+00   1.64119189e-03   3.03576608e-17   4.65536925e+01  -6.09253858e-17   2.28166593e+01 
314          2.50000000e-02   7.82500000e+00   1.65014988e-03   3.46944695e-17   4.65572425e+01  -9.79915476e-17   2.28197373e+01 
315          2.50000000e-02   7.85000000e+00   1.64723708e-03   3.02500876e-17   4.65604581e+01  -2.33462609e-16   2.28224607e+01 
316          2.50000000e-02   7.87500000e+00   1.65362458e-03   3.16587034e-17   4.65633209e+01  -6.10243193e-16   2.28248113e+01 
317          2.50000000e-02   7.90000000e+00   1.65256137e-03   3.14418630e-17   4.65658147e+01   5.68745355e-16   2.28267740e+01 
318          2.50000000e-02   7.92500000e+00   1.65631287e-03   4.27175656e-17   4.65679260e+01  -9.12898229e-17   2.28283367e+01 
319          2.50000000e-02   7.95000000e+00   1.65718417e-03   2.98155597e-17   4.65696438e+01  -7.76017705e-17   2.28294903e+01 
320          2.50000000e-02   7.97500000e+00   1.65882175e-03   4.52112306e-17   4.65709596e+01  -1.91368460e-16   2.28302290e+01 
321          2.50000000e-02   8.00000000e+00   1.66219349e-03   3.46944695e-17   4.65718678e+01  -9.52607134e-17   2.28305500e+01 
322          2.50000000e-02   8.02500000e+00   1.66565153e-03   3.75133952e-17   4.65723655e+01  -5.78516727e-16   2.28304537e+01 
323          2.50000000e-02   8.05000000e+00   1.66704743e-03   5.74627151e-17   4.65724522e+01   2.90945653e-16   2.28299434e+01 
324          2.50000000e-02   8.07500000e+00   1.67184896e-03   3.57786717e-17   4.65721304e+01  -3.35086234e-16   2.28290255e+01 
325          2.50000000e-02   8.10000000e+00   1.67118881e-03   4.20670443e-17   4.65714052e+01  -3.95062943e-16   2.28277091e+01 
326          2.50000000e-02   8.12500000e+00   1.67743135e-03   3.56160414e-17   4.65702842e+01  -1.54519138e-16   2.28260061e+01 
327          2.50000000e-02   8.15000000e+00   1.67463793e-03   4.98732999e-17   4.65687774e+01  -8.64109131e-17   2.28239310e+01 
328          2.50000000e-02   8.17500000e+00   1.68241581e-03   7.04731412e-17   4.65668977e+01  -7.30305031e-16   2.28215007e+01 
329          2.50000000e-02   8.20000000e+00   1.67741494e-03   5.34511671e-17   4.65646599e+01   5.26393707e-16   2.28187344e+01 
330          2.50000000e-02   8.22500000e+00   1.68681887e-03   5.03069808e-17   4.65620814e+01   2.02949094e-18   2.28156534e+01 
331          2.50000000e-02   8.25000000e+00   1.67953948e-03   5.63785130e-17   4.65591816e+01   3.77505644e-17   2.28122810e+01 
332          2.50000000e-02   8.27500000e+00   1.69065619e-03   4.83554169e-17   4.65559821e+01  -3.17339200e-16   2.28086423e+01 
333          2.50000000e-02   8.30000000e+00   1.68103041e-03   4.59701721e-17   4.65525062e+01  -3.16654797e-16   2.28047641e+01 
334          2.50000000e-02   8.32500000e+00   1.69394225e-03   9.03140410e-17   4.65487794e+01   1.07749367e-16   2.28006744e+01 
335          2.50000000e-02   8.35000000e+00   1.68190550e-03   1.08420217e-16   4.65448285e+01  -1.89257654e-16   2.27964028e+01 
336          2.50000000e-02   8.37500000e+00   1.69669004e-03   5.11743425e-17   4.65406820e+01  -1.27840989e-16   2.27919800e+01 
337          2.50000000e-02   8.40000000e+00   1.68218118e-03   8.54351312e-17   4.65363699e+01   4.01505475e-16   2.27874374e+01 
338          2.50000000e-02   8.42500000e+00   1.69891081e-03   8.06646416e-17   4.65319233e+01   2.18353235e-16   2.27828076e+01 
339          2.50000000e-02   8.45000000e+00   1.68187228e-03   7.71951947e-17   4.65273747e+01   1.54051576e-16   2.27781234e+01 
340          2.50000000e-02   8.47500000e+00   1.70061393e-03   7.13405029e-17   4.65227574e+01   2.78557796e-16   2.27734183e+01 
341          2.50000000e-02   8.50000000e+00   1.68609522e-03   9.80118764e-17   4.65181056e+01   3.37684084e-16   2.27687259e+01 
342          2.50000000e-02   8.52500000e+00   1.70180680e-03   5.55111512e-17   4.65134541e+01   4.36565016e-17   2.27640796e+01 
343          2.50000000e-02   8.55000000e+00   1.69047121e-03   5.17706537e-17   4.65088383e+01  -6.12986097e-17   2.27595127e+01 
344          2.50000000e-02   8.57500000e+00   1.70249509e-03   6.11490025e-17   4.65042938e+01   2.41340439e-16   2.27550580e+01 
345          2.50000000e-02   8.60000000e+00   1.69434329e-03   7.11236625e-17   4.64998565e+01  -1.49710532e-16   2.27507471e+01 
346          2.50000000e-02   8.62500000e+00   1.70268314e-03   7.47015297e-17   4.64955618e+01  -2.22843357e-16   2.27466109e+01 
347          2.50000000e-02   8.65000000e+00   1.69770897e-03   8.76035355e-17   4.64914449e+01   2.29613691e-16   2.27426789e+01 
348          2.50000000e-02   8.67500000e+00   1.70237470e-03   7.76288755e-17   4.64875402e+01   2.21033248e-16   2.27389792e+01 
349          2.50000000e-02   8.70000000e+00   1.70056564e-03   6.80878964e-17   4.64838811e+01  -3.48706524e-16   2.27355381e+01 
350          2.50000000e-02   8.72500000e+00   1.70157374e-03   6.59194921e-17   4.64804995e+01   1.24776423e-16   2.27323803e+01 
351          2.50000000e-02   8.75000000e+00   1.70291151e-03   6.41847686e-17   4.64774259e+01   3.10898361e-16   2.27295286e+01 
352          2.50000000e-02   8.77500000e+00   1.70028526e-03   4.32596667e-17   4.64746886e+01  -2.94076287e-16   2.27270040e+01 
353          2.50000000e-02   8.80000000e+00   1.70474633e-03   4.09828421e-17   4.64723138e+01   2.03193040e-16   2.27248259e+01 
354          2.50000000e-02   8.82500000e+00   1.69851583e-03   6.72205347e-17   4.64703250e+01   2.55702306e-17   2.27230115e+01 
355          2.50000000e-02   8.85000000e+00   1.70607175e-03   3.75133952e-17   4.64687430e+01   1.80844922e-16   2.27215765e+01 
356          2.50000000e-02   8.87500000e+00   1.69627369e-03   4.16333634e-17   4.64675858e+01   5.50750987e-16   2.27205348e+01 
357          2.50000000e-02   8.90000000e+00   1.70689130e-03   5.03069808e-17   4.64668681e+01  -1.78574874e-16   2.27198984e+01 
358          2.50000000e-02   8.92500000e+00   1.69356852e-03   3.94649591e-17   4.64666014e+01   6.06746641e-17   2.27196775e+01 
359          2.50000000e-02   8.95000000e+00   1.70721004e-03   5.18248638e-17   4.64667943e+01   1.44242935e-16   2.27198804e+01 
360          2.50000000e-02   8.97500000e+00   1.69041087e-03   3.81639165e-17   4.64674516e+01   5.65038738e-17   2.27205134e+01 
361          2.50000000e-02   9.00000000e+00   1.70703396e-03   3.38271078e-17   4.64685754e+01   9.14456770e-17   2.27215804e+01 
362          2.50000000e-02   9.02500000e+00   1.68681164e-03   4.03323208e-17   4.64701644e+01  -5.96107907e-17   2.27230833e+01 
363          2.50000000e-02   9.05000000e+00   1.70636959e-03   3.01408204e-17   4.64722142e+01   3.80893776e-16   2.27250212e+01 
364          2.50000000e-02   9.07500000e+00   1.68278153e-03   3.12250226e-17   4.64747176e+01  -1.97907554e-16   2.27273910e+01 
365          2.50000000e-02   9.10000000e+00   1.70522359e-03   3.23092247e-17   4.64776646e+01   8.71651113e-16   2.27301867e+01 
366          2.50000000e-02   9.12500000e+00   1.68294608e-03   3.01408204e-17   4.64810423e+01  -4.24194100e-17   2.27333996e+01 
367          2.50000000e-02   9.15000000e+00   1.70360270e-03   2.97071395e-17   4.64848354e+01  -8.83692533e-17   2.27370185e+01 
368          2.50000000e-02   9.17500000e+00   1.68451093e-03   2.77555756e-17   4.64890261e+01   5.16215759e-17   2.27410292e+01 
369          2.50000000e-02   9.20000000e+00   1.70151385e-03   2.99239800e-17   4.64935945e+01   1.57975033e-16   2.27454150e+01 
370          2.50000000e-02   9.22500000e+00   1.68556549e-03   3.18755439e-17   4.64985183e+01  -3.65199949e-16   2.27501568e+01 
371          2.50000000e-02   9.25000000e+00   1.69896445e-03   3.27429056e-17   4.65037734e+01   2.95851668e-17   2.27552330e+01 
372          2.50000000e-02   9.27500000e+00   1.68611387e-03   3.03576608e-17   4.65093339e+01   3.07987956e-16   2.27606197e+01 
373          2.50000000e-02   9.30000000e+00   1.69596256e-03   3.46944695e-17   4.65151719e+01   1.50771865e-17   2.27662910e+01 
374          2.50000000e-02   9.32500000e+00   1.68616144e-03   2.92056960e-17   4.65212584e+01  -2.11419424e-17   2.27722189e+01 
375          2.50000000e-02   9.35000000e+00   1.69251731e-03   3.44776291e-17   4.65275626e+01  -1.64317616e-16   2.27783737e+01 
376          2.50000000e-02   9.37500000e+00   1.68571516e-03   3.03576608e-17   4.65340526e+01  -1.94058636e-16   2.27847243e+01 
377          2.50000000e-02   9.40000000e+00   1.68863879e-03   2.99239800e-17   4.65406955e+01  -3.09844652e-16   2.27912378e+01 
378          2.50000000e-02   9.42500000e+00   1.68478335e-03   3.36424546e-17   4.65474575e+01  -5.31868928e-17   2.27978804e+01 
379          2.50000000e-02   9.45000000e+00   1.68433834e-03   3.12250226e-17   4.65543041e+01  -5.38170853e-17   2.28046169e+01 
380          2.50000000e-02   9.47500000e+00   1.68337599e-03   2.86229374e-17   4.65612001e+01  -2.78741602e-17   2.28114115e+01 
381          2.50000000e-02   9.50000000e+00   1.67962811e-03   3.05609487e-17   4.65681102e+01   1.65571224e-16   2.28182277e+01 
382          2.50000000e-02   9.52500000e+00   1.68150408e-03   2.92124723e-17   4.65749988e+01  -1.46963604e-16   2.28250285e+01 
383          2.50000000e-02   9.55000000e+00   1.67452145e-03   3.12250226e-17   4.65818307e+01   1.94577021e-16   2.28317766e+01 
384          2.50000000e-02   9.57500000e+00   1.67918018e-03   3.12250226e-17   4.65885706e+01  -7.16860924e-17   2.28384348e+01 
385          2.50000000e-02   9.60000000e+00   1.66903204e-03   3.20923843e-17   4.65951841e+01  -1.41383351e-16   2.28449665e+01 
386          2.50000000e-02   9.62500000e+00   1.67641730e-03   3.20923843e-17   4.66016371e+01   2.29549317e-16   2.28513352e+01 
387          2.50000000e-02   9.65000000e+00   1.66317499e-03   3.12250226e-17   4.66078968e+01   2.01922490e-16   2.28575055e+01 
388          2.50000000e-02   9.67500000e+00   1.67323021e-03   3.16044933e-17   4.66139313e+01   4.85231294e-16   2.28634432e+01 
389          2.50000000e-02   9.70000000e+00   1.65696493e-03   3.25260652e-17   4.66197101e+01   5.35329905e-16   2.28691153e+01 
390          2.50000000e-02   9.72500000e+00   1.66963326e-03   3.20923843e-17   4.66252040e+01  -1.80392607e-16   2.28744903e+01 
391          2.50000000e-02   9.75000000e+00   1.65373277e-03   3.29597460e-17   4.66303858e+01  -2.52549649e-16   2.28795390e+01 
392          2.50000000e-02   9.77500000e+00   1.66564327e-03   3.06829215e-17   4.66352298e+01   1.41507018e-16   2.28842341e+01 
393          2.50000000e-02   9.80000000e+00   1.65201231e-03   3.12250226e-17   4.66397125e+01   1.09421410e-16   2.28885505e+01 
394          2.50000000e-02   9.82500000e+00   1.66127503e-03   3.03576608e-17   4.66438124e+01  -1.38732138e-16   2.28924660e+01 
395          2.50000000e-02   9.85000000e+00   1.64992797e-03   3.14808265e-17   4.66475104e+01  -1.38468711e-16   2.28959608e+01 
396          2.50000000e-02   9.87500000e+00   1.65654746e-03   3.23092247e-17   4.66507896e+01   1.80839840e-16   2.28990182e+01 
397          2.50000000e-02   9.90000000e+00   1.64933616e-03   3.44776291e-17   4.66536356e+01   2.08114301e-16   2.29016245e+01 
398          2.50000000e-02   9.92500000e+00   1.65355998e-03   3.14418630e-17   4.66560366e+01   9.15816258e-17   2.29037691e+01 
399          2.50000000e-02   9.95000000e+00   1.65405550e-03   3.11132142e-17   4.66579834e+01  -2.86955704e-16   2.29054444e+01 
400          2.50000000e-02   9.97500000e+00   1.65561699e-03   3.84891771e-17   4.66594695e+01   5.32003606e-16   2.29066461e+01 
401          2.50000000e-02   1.00000000e+01   1.65835670e-03   3.59955121e-17   4.66604909e+01  -1.21656378e-16   2.29073730e+01 
402          2.50000000e-02   1.00250000e+01   1.66142247e-03   3.52907807e-17   4.66610466e+01   1.24788070e-16   2.29076272e+01 
403          2.50000000e-02   1.00500000e+01   1.66331506e-03   4.33680869e-17   4.66611381e+01  -1.14764918e-16   2.29074134e+01 
404          2.50000000e-02   1.00750000e+01   1.66769269e-03   3.65376132e-17   4.66607697e+01   1.91217688e-18   2.29067396e+01 
405          2.50000000e-02   1.01000000e+01   1.66756783e-03   4.51028104e-17   4.66599485e+01  -7.63196803e-17   2.29056164e+01 
406          2.50000000e-02   1.01250000e+01   1.67335452e-03   4.59701721e-17   4.66586838e+01   6.55140492e-16   2.29040572e+01 
407          2.50000000e-02   1.01500000e+01   1.67113489e-03   5.13911830e-17   4.66569879e+01  -2.02495508e-16   2.29020777e+01 
408          2.50000000e-02   1.01750000e+01   1.67842477e-03   3.39355280e-17   4.66548751e+01   1.67002286e-16   2.28996960e+01 
409          2.50000000e-02   1.02000000e+01   1.67403603e-03   5.50774704e-17   4.66523624e+01   2.10818983e-16   2.28969324e+01 
410          2.50000000e-02   1.02250000e+01   1.68291978e-03   5.16080234e-17   4.66494689e+01   3.73568264e-16   2.28938090e+01 
411          2.50000000e-02   1.02500000e+01   1.67629059e-03   4.85722573e-17   4.66462157e+01   9.46778091e-17   2.28903500e+01 
412          2.50000000e-02   1.02750000e+01   1.68685511e-03   5.68121938e-17   4.66426259e+01  -1.28889721e-16   2.28865808e+01 
413          2.50000000e-02   1.03000000e+01   1.67791732e-03   4.51028104e-17   4.66387246e+01   3.93712561e-16   2.28825287e+01 
414          2.50000000e-02   1.03250000e+01   1.69024531e-03   6.02816408e-17   4.66345383e+01  -4.14650156e-16   2.28782219e+01 
