actuator_ROM 80 40 1.000e+02
residual and conservation information
n            dt               t                res              maxdiv           umom             vmom             k
18           5.00000000e-02   8.50000000e-01   1.83894906e-03   3.28730099e-16   3.18120590e+01  -3.04161061e-17   1.59882001e+01 
19           5.00000000e-02   9.00000000e-01   1.82509840e-03   3.31765865e-16   3.18012404e+01   2.21177243e-17   1.59763992e+01 
20           5.00000000e-02   9.50000000e-01   1.78748435e-03   3.11382864e-16   3.17904758e+01  -2.73439176e-17   1.59646770e+01 
21           5.00000000e-02   1.00000000e+00   1.77492796e-03   3.17020715e-16   3.17797670e+01   1.40997104e-17   1.59530344e+01 
22           5.00000000e-02   1.05000000e+00   1.73700177e-03   3.16587034e-16   3.17691161e+01   2.04050237e-17   1.59414725e+01 
23           5.00000000e-02   1.10000000e+00   1.72571498e-03   3.20490162e-16   3.17585250e+01   3.64325811e-17   1.59299928e+01 
24           5.00000000e-02   1.15000000e+00   1.68797492e-03   3.72531866e-16   3.17479959e+01  -2.91345453e-17   1.59185967e+01 
25           5.00000000e-02   1.20000000e+00   1.68430150e-03   3.76001313e-16   3.17375309e+01   9.45966395e-18   1.59072860e+01 
26           5.00000000e-02   1.25000000e+00   1.66323119e-03   3.53449908e-16   3.17271322e+01   8.67361738e-18   1.58960619e+01 
27           5.00000000e-02   1.30000000e+00   1.66309190e-03   3.38271078e-16   3.17168020e+01  -2.23244004e-17   1.58849260e+01 
28           5.00000000e-02   1.35000000e+00   1.64299101e-03   3.81639165e-16   3.17065427e+01   5.11302968e-17   1.58738797e+01 
29           5.00000000e-02   1.40000000e+00   1.64107407e-03   3.71230824e-16   3.16963566e+01   6.10880162e-18   1.58629244e+01 
30           5.00000000e-02   1.45000000e+00   1.62189013e-03   3.52148866e-16   3.16862462e+01  -1.98137947e-17   1.58520618e+01 
31           5.00000000e-02   1.50000000e+00   1.61845955e-03   3.79037080e-16   3.16762140e+01   4.19111902e-18   1.58412936e+01 
32           5.00000000e-02   1.55000000e+00   1.60286703e-03   3.89445420e-16   3.16662626e+01   1.22955303e-17   1.58306217e+01 
33           5.00000000e-02   1.60000000e+00   1.59975917e-03   4.21537805e-16   3.16563946e+01  -5.21162432e-17   1.58200483e+01 
34           5.00000000e-02   1.65000000e+00   1.59074014e-03   4.64472211e-16   3.16466127e+01   9.16150836e-18   1.58095755e+01 
35           5.00000000e-02   1.70000000e+00   1.58661226e-03   4.79651041e-16   3.16369197e+01  -6.37375352e-17   1.57992057e+01 
36           5.00000000e-02   1.75000000e+00   1.57760511e-03   4.75747913e-16   3.16273185e+01   8.91078661e-18   1.57889414e+01 
37           5.00000000e-02   1.80000000e+00   1.57256539e-03   4.81819445e-16   3.16178119e+01   1.98137947e-17   1.57787851e+01 
38           5.00000000e-02   1.85000000e+00   1.56355956e-03   4.93962510e-16   3.16084030e+01   4.79352886e-17   1.57687394e+01 
39           5.00000000e-02   1.90000000e+00   1.55771281e-03   5.03503489e-16   3.15990947e+01  -6.87790753e-18   1.57588070e+01 
40           5.00000000e-02   1.95000000e+00   1.54870122e-03   5.16080234e-16   3.15898904e+01  -1.95698492e-17   1.57489904e+01 
41           5.00000000e-02   2.00000000e+00   1.54214741e-03   5.52509427e-16   3.15807931e+01   4.09557371e-17   1.57392926e+01 
42           5.00000000e-02   2.05000000e+00   1.53312475e-03   5.63785130e-16   3.15718061e+01   3.71745820e-17   1.57297162e+01 
43           5.00000000e-02   2.10000000e+00   1.52595811e-03   6.05418493e-16   3.15629327e+01   5.11811188e-17   1.57202644e+01 
44           5.00000000e-02   2.15000000e+00   1.51692041e-03   6.27102537e-16   3.15541764e+01   7.58467182e-17   1.57109401e+01 
45           5.00000000e-02   2.20000000e+00   1.50922873e-03   5.98913280e-16   3.15455406e+01  -1.20007628e-16   1.57017464e+01 
46           5.00000000e-02   2.25000000e+00   1.50017079e-03   6.24066770e-16   3.15370288e+01   1.50433051e-17   1.56926865e+01 
47           5.00000000e-02   2.30000000e+00   1.49203490e-03   6.12357387e-16   3.15286447e+01  -3.09810771e-17   1.56837638e+01 
48           5.00000000e-02   2.35000000e+00   1.48295165e-03   6.44016090e-16   3.15203917e+01  -1.37232890e-16   1.56749816e+01 
49           5.00000000e-02   2.40000000e+00   1.47444491e-03   6.36209835e-16   3.15122737e+01   4.68646389e-17   1.56663432e+01 
50           5.00000000e-02   2.45000000e+00   1.46532622e-03   6.77843198e-16   3.15042943e+01   2.43403388e-17   1.56578522e+01 
51           5.00000000e-02   2.50000000e+00   1.45651419e-03   7.11670306e-16   3.14964572e+01  -6.89823632e-18   1.56495120e+01 
52           5.00000000e-02   2.55000000e+00   1.44734934e-03   7.21644966e-16   3.14887664e+01   5.39661631e-17   1.56413262e+01 
53           5.00000000e-02   2.60000000e+00   1.43828938e-03   7.62410968e-16   3.14812255e+01   4.30428262e-17   1.56332983e+01 
54           5.00000000e-02   2.65000000e+00   1.42905519e-03   7.89732862e-16   3.14738384e+01  -2.09020626e-16   1.56254321e+01 
55           5.00000000e-02   2.70000000e+00   1.41979592e-03   7.90600224e-16   3.14666089e+01  -8.32125167e-17   1.56177310e+01 
56           5.00000000e-02   2.75000000e+00   1.41047063e-03   8.16621076e-16   3.14595409e+01   6.51605506e-17   1.56101987e+01 
57           5.00000000e-02   2.80000000e+00   1.40105192e-03   8.17922119e-16   3.14526381e+01  -2.52605554e-16   1.56028389e+01 
58           5.00000000e-02   2.85000000e+00   1.39158172e-03   8.46111375e-16   3.14459043e+01  -1.65395041e-16   1.55956552e+01 
59           5.00000000e-02   2.90000000e+00   1.38203353e-03   8.44376652e-16   3.14393431e+01   2.00577402e-17   1.55886510e+01 
60           5.00000000e-02   2.95000000e+00   1.37238306e-03   8.78203760e-16   3.14329582e+01  -2.27994164e-16   1.55818300e+01 
61           5.00000000e-02   3.00000000e+00   1.36272834e-03   9.37618039e-16   3.14267531e+01   1.70775395e-16   1.55751955e+01 
62           5.00000000e-02   3.05000000e+00   1.35276437e-03   9.69276742e-16   3.14207312e+01   1.96321908e-16   1.55687508e+01 
63           5.00000000e-02   3.10000000e+00   1.34301521e-03   9.58001040e-16   3.14148957e+01   1.34603700e-16   1.55624990e+01 
64           5.00000000e-02   3.15000000e+00   1.33273509e-03   9.89226062e-16   3.14092497e+01  -1.32272665e-17   1.55564430e+01 
65           5.00000000e-02   3.20000000e+00   1.32291437e-03   9.88792381e-16   3.14037959e+01  -1.22514845e-16   1.55505855e+01 
66           5.00000000e-02   3.25000000e+00   1.31191923e-03   9.87925020e-16   3.13985370e+01   2.77135628e-16   1.55449289e+01 
67           5.00000000e-02   3.30000000e+00   1.30203307e-03   1.00136913e-15   3.13934751e+01   3.96994178e-16   1.55394752e+01 
68           5.00000000e-02   3.35000000e+00   1.29073679e-03   1.03562992e-15   3.13886121e+01   1.75356149e-16   1.55342261e+01 
69           5.00000000e-02   3.40000000e+00   1.28088392e-03   1.04603826e-15   3.13839495e+01   2.97261131e-16   1.55291828e+01 
70           5.00000000e-02   3.45000000e+00   1.26782481e-03   1.09721260e-15   3.13794882e+01  -4.90872534e-17   1.55243461e+01 
71           5.00000000e-02   3.50000000e+00   1.25807060e-03   1.13537652e-15   3.13752288e+01  -1.78649413e-16   1.55197161e+01 
72           5.00000000e-02   3.55000000e+00   1.24560649e-03   1.13754492e-15   3.13711712e+01   1.66397928e-16   1.55152926e+01 
73           5.00000000e-02   3.60000000e+00   1.23619548e-03   1.13234075e-15   3.13673148e+01   1.49186219e-16   1.55110746e+01 
74           5.00000000e-02   3.65000000e+00   1.22069636e-03   1.16920362e-15   3.13636584e+01  -7.76017705e-17   1.55070607e+01 
75           5.00000000e-02   3.70000000e+00   1.21231297e-03   1.16833626e-15   3.13602000e+01   2.47428488e-16   1.55032488e+01 
76           5.00000000e-02   3.75000000e+00   1.19679662e-03   1.22211269e-15   3.13569372e+01   2.22668021e-17   1.54996362e+01 
77           5.00000000e-02   3.80000000e+00   1.18904533e-03   1.23815888e-15   3.13538668e+01  -1.96023753e-16   1.54962197e+01 
78           5.00000000e-02   3.85000000e+00   1.18063255e-03   1.22471477e-15   3.13509852e+01   1.34888303e-16   1.54929959e+01 
79           5.00000000e-02   3.90000000e+00   1.17644408e-03   1.23642416e-15   3.13482881e+01   5.93465164e-17   1.54899604e+01 
80           5.00000000e-02   3.95000000e+00   1.16218643e-03   1.27762384e-15   3.13457707e+01   7.77915059e-18   1.54871089e+01 
81           5.00000000e-02   4.00000000e+00   1.13812217e-03   1.30581310e-15   3.13434279e+01   3.43976692e-16   1.54844366e+01 
82           5.00000000e-02   4.05000000e+00   1.10483424e-03   1.31622144e-15   3.13412542e+01  -3.99799551e-18   1.54819383e+01 
83           5.00000000e-02   4.10000000e+00   1.06320764e-03   1.33920652e-15   3.13392437e+01  -1.11266248e-16   1.54796090e+01 
84           5.00000000e-02   4.15000000e+00   1.01439526e-03   1.34354333e-15   3.13373906e+01  -1.48467935e-16   1.54774432e+01 
85           5.00000000e-02   4.20000000e+00   9.59769429e-04   1.33747180e-15   3.13356887e+01   1.16483971e-16   1.54754354e+01 
86           5.00000000e-02   4.25000000e+00   9.00861680e-04   1.36696210e-15   3.13341320e+01  -2.96529294e-17   1.54735801e+01 
87           5.00000000e-02   4.30000000e+00   8.39294218e-04   1.37867148e-15   3.13327144e+01   2.22424076e-16   1.54718718e+01 
88           5.00000000e-02   4.35000000e+00   7.76706965e-04   1.41423331e-15   3.13314298e+01   4.21619120e-17   1.54703048e+01 
89           5.00000000e-02   4.40000000e+00   7.14684588e-04   1.41033019e-15   3.13302724e+01   9.29974413e-17   1.54688737e+01 
90           5.00000000e-02   4.45000000e+00   6.54687831e-04   1.47234655e-15   3.13292365e+01   3.08170915e-16   1.54675730e+01 
91           5.00000000e-02   4.50000000e+00   5.97993233e-04   1.51744936e-15   3.13283163e+01   6.85873071e-16   1.54663971e+01 
92           5.00000000e-02   4.55000000e+00   5.45644715e-04   1.52525562e-15   3.13275064e+01  -3.47026010e-16   1.54653406e+01 
93           5.00000000e-02   4.60000000e+00   4.98419669e-04   1.52438825e-15   3.13268015e+01   7.74526927e-17   1.54643981e+01 
94           5.00000000e-02   4.65000000e+00   4.60883361e-04   1.53262819e-15   3.13261964e+01   4.03560377e-16   1.54635643e+01 
95           5.00000000e-02   4.70000000e+00   4.35126383e-04   1.58293517e-15   3.13256859e+01   2.54021793e-16   1.54628338e+01 
96           5.00000000e-02   4.75000000e+00   4.16202565e-04   1.59334351e-15   3.13252650e+01   4.42500176e-16   1.54622014e+01 
97           5.00000000e-02   4.80000000e+00   4.00711216e-04   1.61242547e-15   3.13249290e+01  -1.89057754e-16   1.54616618e+01 
98           5.00000000e-02   4.85000000e+00   3.86307026e-04   1.64191577e-15   3.13246729e+01  -5.13959264e-16   1.54612100e+01 
99           5.00000000e-02   4.90000000e+00   3.72817420e-04   1.64365049e-15   3.13244922e+01   3.01865602e-16   1.54608410e+01 
100          5.00000000e-02   4.95000000e+00   3.60053069e-04   1.68788594e-15   3.13243823e+01   6.44188885e-16   1.54605497e+01 
101          5.00000000e-02   5.00000000e+00   3.47828846e-04   1.66533454e-15   3.13243388e+01  -8.24518812e-17   1.54603315e+01 
102          5.00000000e-02   5.05000000e+00   3.35981783e-04   1.69092171e-15   3.13243573e+01  -1.73895864e-17   1.54601816e+01 
103          5.00000000e-02   5.10000000e+00   3.24384472e-04   1.71650888e-15   3.13244338e+01   4.21913887e-16   1.54600955e+01 
104          5.00000000e-02   5.15000000e+00   3.12952963e-04   1.73038667e-15   3.13245641e+01   5.95476867e-16   1.54600690e+01 
105          5.00000000e-02   5.20000000e+00   3.01648896e-04   1.75293807e-15   3.13247445e+01   2.02662797e-16   1.54600979e+01 
106          5.00000000e-02   5.25000000e+00   2.92020566e-04   1.74903494e-15   3.13249712e+01   6.25322073e-17   1.54601782e+01 
107          5.00000000e-02   5.30000000e+00   2.82459845e-04   1.74036133e-15   3.13252409e+01   2.89265987e-16   1.54603062e+01 
108          5.00000000e-02   5.35000000e+00   2.72690591e-04   1.75814224e-15   3.13255500e+01  -9.25557137e-17   1.54604784e+01 
109          5.00000000e-02   5.40000000e+00   2.62775985e-04   1.78806622e-15   3.13258957e+01   4.57086083e-16   1.54606915e+01 
110          5.00000000e-02   5.45000000e+00   2.52817668e-04   1.77852524e-15   3.13262748e+01   6.05777635e-16   1.54609422e+01 
111          5.00000000e-02   5.50000000e+00   2.42964509e-04   1.79934193e-15   3.13266846e+01   4.30868720e-17   1.54612278e+01 
112          5.00000000e-02   5.55000000e+00   2.33300786e-04   1.83707216e-15   3.13271225e+01  -1.51878090e-16   1.54615453e+01 
113          5.00000000e-02   5.60000000e+00   2.23891306e-04   1.88998123e-15   3.13275861e+01   2.74223529e-16   1.54618923e+01 
114          5.00000000e-02   5.65000000e+00   2.14926509e-04   1.89995589e-15   3.13280730e+01   2.65078961e-16   1.54622663e+01 
115          5.00000000e-02   5.70000000e+00   2.06422725e-04   1.88954755e-15   3.13285811e+01   4.11337834e-16   1.54626650e+01 
116          5.00000000e-02   5.75000000e+00   1.98407941e-04   1.91339999e-15   3.13291084e+01   1.24832328e-16   1.54630862e+01 
117          5.00000000e-02   5.80000000e+00   1.90948295e-04   1.92337465e-15   3.13296530e+01   3.74049750e-16   1.54635279e+01 
118          5.00000000e-02   5.85000000e+00   1.84440678e-04   1.94722710e-15   3.13302130e+01   3.89099831e-16   1.54639881e+01 
119          5.00000000e-02   5.90000000e+00   1.78187444e-04   1.95156391e-15   3.13307867e+01   4.99444507e-17   1.54644651e+01 
120          5.00000000e-02   5.95000000e+00   1.72132583e-04   1.96370697e-15   3.13313725e+01   4.45867979e-16   1.54649570e+01 
121          5.00000000e-02   6.00000000e+00   1.66230912e-04   1.95069655e-15   3.13319689e+01   3.22489160e-16   1.54654623e+01 
122          5.00000000e-02   6.05000000e+00   1.60450557e-04   1.97888581e-15   3.13325744e+01   3.84268355e-16   1.54659793e+01 
123          5.00000000e-02   6.10000000e+00   1.54773574e-04   1.99449832e-15   3.13331876e+01   3.24254377e-16   1.54665065e+01 
124          5.00000000e-02   6.15000000e+00   1.49194886e-04   2.01444764e-15   3.13338071e+01   5.19458201e-16   1.54670426e+01 
125          5.00000000e-02   6.20000000e+00   1.43719895e-04   2.05044315e-15   3.13344318e+01   3.57522443e-16   1.54675862e+01 
126          5.00000000e-02   6.25000000e+00   1.38361241e-04   2.07472928e-15   3.13350604e+01   4.26281189e-16   1.54681359e+01 
127          5.00000000e-02   6.30000000e+00   1.33833066e-04   2.12416890e-15   3.13356917e+01   3.84156547e-16   1.54686906e+01 
128          5.00000000e-02   6.35000000e+00   1.31419827e-04   2.11549528e-15   3.13363246e+01   4.50601199e-16   1.54692491e+01 
129          5.00000000e-02   6.40000000e+00   1.29155277e-04   2.13761300e-15   3.13369582e+01   3.45992630e-16   1.54698102e+01 
130          5.00000000e-02   6.45000000e+00   1.26968733e-04   2.17534324e-15   3.13375913e+01   2.21715956e-16   1.54703729e+01 
131          5.00000000e-02   6.50000000e+00   1.24867787e-04   2.18314949e-15   3.13382231e+01   4.05627138e-16   1.54709363e+01 
132          5.00000000e-02   6.55000000e+00   1.22860032e-04   2.22131341e-15   3.13388525e+01   5.20515299e-16   1.54714991e+01 
133          5.00000000e-02   6.60000000e+00   1.20952633e-04   2.25904365e-15   3.13394787e+01   2.41085906e-16   1.54720607e+01 
134          5.00000000e-02   6.65000000e+00   1.19151816e-04   2.29026867e-15   3.13401008e+01   9.79475019e-17   1.54726199e+01 
135          5.00000000e-02   6.70000000e+00   1.17462286e-04   2.32669786e-15   3.13407179e+01   2.34844967e-16   1.54731760e+01 
136          5.00000000e-02   6.75000000e+00   1.15886618e-04   2.41343404e-15   3.13413292e+01   8.62503157e-16   1.54737281e+01 
137          5.00000000e-02   6.80000000e+00   1.14424667e-04   2.43641912e-15   3.13419340e+01   1.14783129e-16   1.54742752e+01 
138          5.00000000e-02   6.85000000e+00   1.13073047e-04   2.48325666e-15   3.13425314e+01   2.93019190e-16   1.54748167e+01 
139          5.00000000e-02   6.90000000e+00   1.11824736e-04   2.48412402e-15   3.13431205e+01   5.58852010e-16   1.54753517e+01 
140          5.00000000e-02   6.95000000e+00   1.10668844e-04   2.53226259e-15   3.13437008e+01  -5.21704533e-17   1.54758795e+01 
141          5.00000000e-02   7.00000000e+00   1.09590590e-04   2.51795113e-15   3.13442714e+01   1.28125592e-16   1.54763992e+01 
142          5.00000000e-02   7.05000000e+00   1.08571509e-04   2.56131921e-15   3.13448316e+01   1.22514845e-16   1.54769101e+01 
143          5.00000000e-02   7.10000000e+00   1.07589899e-04   2.59124319e-15   3.13453807e+01   1.09788345e-15   1.54774115e+01 
144          5.00000000e-02   7.15000000e+00   1.06621481e-04   2.60165153e-15   3.13459180e+01   2.48865056e-16   1.54779028e+01 
145          5.00000000e-02   7.20000000e+00   1.05640261e-04   2.60295258e-15   3.13464429e+01   1.79469341e-16   1.54783833e+01 
146          5.00000000e-02   7.25000000e+00   1.04619517e-04   2.61509564e-15   3.13469547e+01   4.40294502e-16   1.54788523e+01 
147          5.00000000e-02   7.30000000e+00   1.03532877e-04   2.64935643e-15   3.13474529e+01   1.07537948e-15   1.54793092e+01 
148          5.00000000e-02   7.35000000e+00   1.02355388e-04   2.67928041e-15   3.13479369e+01   4.32501799e-16   1.54797535e+01 
149          5.00000000e-02   7.40000000e+00   1.01064533e-04   2.68968875e-15   3.13484062e+01   1.01715782e-15   1.54801848e+01 
150          5.00000000e-02   7.45000000e+00   9.96411058e-05   2.71440856e-15   3.13488604e+01   3.32972040e-16   1.54806024e+01 
151          5.00000000e-02   7.50000000e+00   9.80699062e-05   2.73175579e-15   3.13492991e+01   1.20103173e-15   1.54810061e+01 
152          5.00000000e-02   7.55000000e+00   9.63402110e-05   2.77122075e-15   3.13497219e+01   4.64506092e-16   1.54813954e+01 
153          5.00000000e-02   7.60000000e+00   9.44460044e-05   2.79724161e-15   3.13501285e+01   2.41709322e-16   1.54817702e+01 
154          5.00000000e-02   7.65000000e+00   9.23859700e-05   2.83497184e-15   3.13505188e+01   2.73103751e-16   1.54821300e+01 
155          5.00000000e-02   7.70000000e+00   9.01632650e-05   2.86836527e-15   3.13508926e+01   6.26723066e-16   1.54824748e+01 
156          5.00000000e-02   7.75000000e+00   8.77851115e-05   2.84841595e-15   3.13512497e+01   8.53741448e-17   1.54828045e+01 
157          5.00000000e-02   7.80000000e+00   8.52622506e-05   2.88701354e-15   3.13515902e+01   2.01241476e-16   1.54831190e+01 
158          5.00000000e-02   7.85000000e+00   8.26083113e-05   2.89265140e-15   3.13519140e+01   7.43478087e-16   1.54834182e+01 
159          5.00000000e-02   7.90000000e+00   7.98391418e-05   2.86663054e-15   3.13522214e+01   5.22165319e-16   1.54837023e+01 
160          5.00000000e-02   7.95000000e+00   7.69721497e-05   2.90349342e-15   3.13525124e+01   7.97281620e-16   1.54839714e+01 
161          5.00000000e-02   8.00000000e+00   7.40256876e-05   2.91390176e-15   3.13527873e+01   5.74335772e-16   1.54842257e+01 
162          5.00000000e-02   8.05000000e+00   7.10185085e-05   2.89785557e-15   3.13530464e+01  -2.42678328e-16   1.54844654e+01 
163          5.00000000e-02   8.10000000e+00   6.79693057e-05   2.93558580e-15   3.13532899e+01   1.57500694e-16   1.54846908e+01 
164          5.00000000e-02   8.15000000e+00   6.48963433e-05   2.95033095e-15   3.13535182e+01   6.29819818e-16   1.54849022e+01 
165          5.00000000e-02   8.20000000e+00   6.18171709e-05   2.92734587e-15   3.13537318e+01   8.74849509e-16   1.54850999e+01 
166          5.00000000e-02   8.25000000e+00   5.87484144e-05   2.93732053e-15   3.13539310e+01   2.25188791e-16   1.54852845e+01 
167          5.00000000e-02   8.30000000e+00   5.57056302e-05   2.94512678e-15   3.13541165e+01   5.53864680e-16   1.54854562e+01 
168          5.00000000e-02   8.35000000e+00   5.27032066e-05   2.97591812e-15   3.13542886e+01   6.53807791e-16   1.54856156e+01 
169          5.00000000e-02   8.40000000e+00   4.97543021e-05   2.99500008e-15   3.13544479e+01   1.04815245e-16   1.54857631e+01 
170          5.00000000e-02   8.45000000e+00   4.68708087e-05   3.02926087e-15   3.13545950e+01  -1.24479962e-16   1.54858992e+01 
171          5.00000000e-02   8.50000000e+00   4.40633310e-05   3.04400602e-15   3.13547303e+01   2.59666420e-16   1.54860245e+01 
172          5.00000000e-02   8.55000000e+00   4.13411792e-05   3.08390466e-15   3.13548546e+01   1.00087446e-15   1.54861395e+01 
173          5.00000000e-02   8.60000000e+00   3.87123692e-05   3.08130257e-15   3.13549683e+01   3.08523281e-16   1.54862446e+01 
174          5.00000000e-02   8.65000000e+00   3.61836335e-05   3.09127723e-15   3.13550720e+01   9.26149213e-16   1.54863405e+01 
175          5.00000000e-02   8.70000000e+00   3.37604384e-05   3.12597170e-15   3.13551663e+01   5.06651063e-16   1.54864276e+01 
176          5.00000000e-02   8.75000000e+00   3.14470134e-05   3.11990017e-15   3.13552517e+01   5.33088656e-16   1.54865065e+01 
177          5.00000000e-02   8.80000000e+00   2.92463887e-05   3.14245158e-15   3.13553289e+01   5.16534244e-16   1.54865776e+01 
178          5.00000000e-02   8.85000000e+00   2.71604444e-05   3.19189120e-15   3.13553983e+01   9.89297213e-16   1.54866416e+01 
179          5.00000000e-02   8.90000000e+00   2.51899704e-05   3.22224886e-15   3.13554606e+01   6.25588042e-16   1.54866988e+01 
180          5.00000000e-02   8.95000000e+00   2.33347358e-05   3.21097315e-15   3.13555161e+01   5.92777373e-16   1.54867498e+01 
181          5.00000000e-02   9.00000000e+00   2.15935667e-05   3.21530996e-15   3.13555655e+01   4.10638185e-16   1.54867950e+01 
182          5.00000000e-02   9.05000000e+00   1.99644318e-05   3.21921309e-15   3.13556091e+01   1.04209447e-15   1.54868349e+01 
183          5.00000000e-02   9.10000000e+00   1.84445337e-05   3.21617732e-15   3.13556474e+01   4.65071910e-16   1.54868698e+01 
184          5.00000000e-02   9.15000000e+00   1.70304037e-05   3.21444260e-15   3.13556810e+01   6.74932793e-16   1.54869003e+01 
185          5.00000000e-02   9.20000000e+00   1.57179995e-05   3.24133081e-15   3.13557101e+01   1.27686151e-15   1.54869267e+01 
186          5.00000000e-02   9.25000000e+00   1.45028038e-05   3.22832039e-15   3.13557352e+01   8.66392732e-16   1.54869493e+01 
187          5.00000000e-02   9.30000000e+00   1.33799220e-05   3.21704469e-15   3.13557566e+01   2.29705171e-16   1.54869685e+01 
188          5.00000000e-02   9.35000000e+00   1.23441785e-05   3.25217284e-15   3.13557748e+01   3.85738804e-17   1.54869846e+01 
189          5.00000000e-02   9.40000000e+00   1.13902098e-05   3.28122945e-15   3.13557899e+01   4.62561304e-16   1.54869980e+01 
190          5.00000000e-02   9.45000000e+00   1.05125527e-05   3.26995375e-15   3.13558024e+01   9.87071210e-16   1.54870088e+01 
191          5.00000000e-02   9.50000000e+00   9.70572728e-06   3.30378086e-15   3.13558124e+01   3.61635635e-16   1.54870175e+01 
192          5.00000000e-02   9.55000000e+00   8.96431363e-06   3.27429056e-15   3.13558203e+01   4.46759058e-16   1.54870241e+01 
193          5.00000000e-02   9.60000000e+00   8.28302031e-06   3.28773467e-15   3.13558263e+01   4.13568919e-16   1.54870290e+01 
194          5.00000000e-02   9.65000000e+00   7.65674472e-06   3.31592392e-15   3.13558305e+01   3.94378540e-16   1.54870323e+01 
195          5.00000000e-02   9.70000000e+00   7.08062446e-06   3.34714895e-15   3.13558333e+01   1.75061381e-16   1.54870342e+01 
196          5.00000000e-02   9.75000000e+00   6.55007898e-06   3.37360348e-15   3.13558348e+01   7.89963255e-16   1.54870349e+01 
197          5.00000000e-02   9.80000000e+00   6.06084173e-06   3.40829795e-15   3.13558351e+01   4.43347209e-16   1.54870346e+01 
198          5.00000000e-02   9.85000000e+00   5.60898250e-06   3.43995665e-15   3.13558344e+01   6.06458650e-16   1.54870334e+01 
199          5.00000000e-02   9.90000000e+00   5.19092048e-06   3.46814591e-15   3.13558329e+01   3.49553557e-16   1.54870314e+01 
200          5.00000000e-02   9.95000000e+00   4.80342836e-06   3.53406540e-15   3.13558306e+01   5.79011394e-16   1.54870287e+01 
201          5.00000000e-02   1.00000000e+01   4.44362830e-06   3.56268834e-15   3.13558276e+01   8.96082931e-16   1.54870254e+01 
