actuator_ROM 80 40 1.000e+02
residual and conservation information
n            dt               t                res              maxdiv           umom             vmom             k
29           5.00000000e-02   1.40000000e+00   2.36312517e-02   1.02695630e-15   3.16974013e+01   3.91871323e-17   1.58639872e+01 
30           5.00000000e-02   1.45000000e+00   2.36201543e-02   9.29811783e-16   3.16873661e+01   1.41468055e-16   1.58531881e+01 
31           5.00000000e-02   1.50000000e+00   2.36089035e-02   1.06858966e-15   3.16774158e+01   3.99528501e-17   1.58424903e+01 
32           5.00000000e-02   1.55000000e+00   2.35975740e-02   1.05471187e-15   3.16675497e+01   4.82436085e-17   1.58318933e+01 
33           5.00000000e-02   1.60000000e+00   2.35862884e-02   1.17961196e-15   3.16577672e+01   8.17928895e-17   1.58213964e+01 
34           5.00000000e-02   1.65000000e+00   2.35752009e-02   1.22124533e-15   3.16480676e+01   1.65679644e-17   1.58109992e+01 
35           5.00000000e-02   1.70000000e+00   2.35644798e-02   1.27675648e-15   3.16384507e+01  -5.85130360e-17   1.58007013e+01 
36           5.00000000e-02   1.75000000e+00   2.35542925e-02   1.23512311e-15   3.16289170e+01   1.19519737e-16   1.57905027e+01 
37           5.00000000e-02   1.80000000e+00   2.35447912e-02   1.34614542e-15   3.16194674e+01   2.55871713e-17   1.57804042e+01 
38           5.00000000e-02   1.85000000e+00   2.35361020e-02   1.45716772e-15   3.16101038e+01   1.24920419e-16   1.57704069e+01 
39           5.00000000e-02   1.90000000e+00   2.35283158e-02   1.48492330e-15   3.16008288e+01   9.30109939e-17   1.57605129e+01 
40           5.00000000e-02   1.95000000e+00   2.35214830e-02   1.47104551e-15   3.15916459e+01   1.17818895e-16   1.57507248e+01 
41           5.00000000e-02   2.00000000e+00   2.35156111e-02   1.51267887e-15   3.15825596e+01   6.03290746e-17   1.57410462e+01 
42           5.00000000e-02   2.05000000e+00   2.35106642e-02   1.48492330e-15   3.15735748e+01   1.13976753e-16   1.57314812e+01 
43           5.00000000e-02   2.10000000e+00   2.35065667e-02   1.41553436e-15   3.15646972e+01   1.22724910e-16   1.57220344e+01 
44           5.00000000e-02   2.15000000e+00   2.35032082e-02   1.31838984e-15   3.15559329e+01   1.61369941e-16   1.57127111e+01 
45           5.00000000e-02   2.20000000e+00   2.35004505e-02   1.34614542e-15   3.15472883e+01   1.87065532e-16   1.57035167e+01 
46           5.00000000e-02   2.25000000e+00   2.34981362e-02   1.38777878e-15   3.15387697e+01  -8.89723408e-18   1.56944569e+01 
47           5.00000000e-02   2.30000000e+00   2.34960975e-02   1.34614542e-15   3.15303837e+01   1.27041390e-16   1.56855375e+01 
48           5.00000000e-02   2.35000000e+00   2.34941660e-02   1.08246745e-15   3.15221363e+01   1.05858790e-16   1.56767641e+01 
49           5.00000000e-02   2.40000000e+00   2.34921815e-02   1.17961196e-15   3.15140334e+01   1.46651896e-16   1.56681419e+01 
50           5.00000000e-02   2.45000000e+00   2.34900004e-02   1.11022302e-15   3.15060801e+01   1.24751012e-16   1.56596759e+01 
51           5.00000000e-02   2.50000000e+00   2.34875026e-02   9.57567359e-16   3.14982813e+01   1.04828798e-16   1.56513708e+01 
52           5.00000000e-02   2.55000000e+00   2.34845969e-02   8.58688121e-16   3.14906410e+01   2.01187266e-16   1.56432305e+01 
53           5.00000000e-02   2.60000000e+00   2.34812250e-02   8.29631502e-16   3.14831625e+01   1.29494397e-16   1.56352584e+01 
54           5.00000000e-02   2.65000000e+00   2.34773630e-02   8.93382590e-16   3.14758486e+01   5.37493227e-17   1.56274576e+01 
55           5.00000000e-02   2.70000000e+00   2.34730213e-02   8.68229100e-16   3.14687015e+01  -5.01714555e-17   1.56198306e+01 
56           5.00000000e-02   2.75000000e+00   2.34682431e-02   8.91214186e-16   3.14617227e+01  -3.59955121e-17   1.56123792e+01 
57           5.00000000e-02   2.80000000e+00   2.34631006e-02   9.09862463e-16   3.14549133e+01   4.52112306e-17   1.56051051e+01 
58           5.00000000e-02   2.85000000e+00   2.34576901e-02   8.94683633e-16   3.14482743e+01   1.70219741e-17   1.55980095e+01 
59           5.00000000e-02   2.90000000e+00   2.34521265e-02   9.05091974e-16   3.14418061e+01   9.60874175e-18   1.55910935e+01 
60           5.00000000e-02   2.95000000e+00   2.34465364e-02   9.24607613e-16   3.14355094e+01   7.57857319e-17   1.55843577e+01 
61           5.00000000e-02   3.00000000e+00   2.34410516e-02   9.38051720e-16   3.14293844e+01   2.73761049e-18   1.55778030e+01 
62           5.00000000e-02   3.05000000e+00   2.34358018e-02   9.78817721e-16   3.14234319e+01   2.74709725e-17   1.55714301e+01 
63           5.00000000e-02   3.10000000e+00   2.34309086e-02   9.97899680e-16   3.14176526e+01  -4.85180472e-17   1.55652397e+01 
64           5.00000000e-02   3.15000000e+00   2.34264791e-02   1.06858966e-15   3.14120474e+01   1.55596564e-16   1.55592327e+01 
65           5.00000000e-02   3.20000000e+00   2.34226011e-02   1.12410081e-15   3.14066176e+01   1.50717655e-16   1.55534100e+01 
66           5.00000000e-02   3.25000000e+00   2.34193393e-02   1.24900090e-15   3.14013648e+01   3.16356641e-16   1.55477728e+01 
67           5.00000000e-02   3.30000000e+00   2.34167321e-02   1.30451205e-15   3.13962909e+01   8.76306406e-17   1.55423224e+01 
68           5.00000000e-02   3.35000000e+00   2.34147907e-02   1.38777878e-15   3.13913977e+01  -1.26038503e-17   1.55370602e+01 
69           5.00000000e-02   3.40000000e+00   2.34134987e-02   1.54043445e-15   3.13866876e+01   2.47442041e-16   1.55319876e+01 
70           5.00000000e-02   3.45000000e+00   2.34128131e-02   1.47104551e-15   3.13821628e+01   9.91502887e-17   1.55271062e+01 
71           5.00000000e-02   3.50000000e+00   2.34126670e-02   1.48492330e-15   3.13778256e+01   2.51019908e-16   1.55224177e+01 
72           5.00000000e-02   3.55000000e+00   2.34129726e-02   1.58206781e-15   3.13736782e+01   3.28255760e-16   1.55179234e+01 
73           5.00000000e-02   3.60000000e+00   2.34136258e-02   1.48492330e-15   3.13697224e+01   1.19804340e-17   1.55136247e+01 
74           5.00000000e-02   3.65000000e+00   2.34145107e-02   1.47104551e-15   3.13659601e+01  -3.88198588e-16   1.55095226e+01 
75           5.00000000e-02   3.70000000e+00   2.34155051e-02   1.63757896e-15   3.13623922e+01   1.51585016e-16   1.55056180e+01 
76           5.00000000e-02   3.75000000e+00   2.34164860e-02   1.58206781e-15   3.13590195e+01   1.90670505e-16   1.55019111e+01 
77           5.00000000e-02   3.80000000e+00   2.34173347e-02   1.59594560e-15   3.13558421e+01   9.80796390e-17   1.54984018e+01 
78           5.00000000e-02   3.85000000e+00   2.34179421e-02   1.47104551e-15   3.13528593e+01   5.07677667e-17   1.54950895e+01 
79           5.00000000e-02   3.90000000e+00   2.34182126e-02   1.47191287e-15   3.13500698e+01   2.28509160e-16   1.54919729e+01 
80           5.00000000e-02   3.95000000e+00   2.34180684e-02   1.43765208e-15   3.13474715e+01   8.11254276e-17   1.54890501e+01 
81           5.00000000e-02   4.00000000e+00   2.34174519e-02   1.46584134e-15   3.13450615e+01   1.69040671e-16   1.54863186e+01 
82           5.00000000e-02   4.05000000e+00   2.34163277e-02   1.46237189e-15   3.13428363e+01   7.82658443e-17   1.54837751e+01 
83           5.00000000e-02   4.10000000e+00   2.34146833e-02   1.49619900e-15   3.13407914e+01   1.22433530e-16   1.54814158e+01 
84           5.00000000e-02   4.15000000e+00   2.34125292e-02   1.44936146e-15   3.13389218e+01   4.20507813e-16   1.54792362e+01 
85           5.00000000e-02   4.20000000e+00   2.34098973e-02   1.43721840e-15   3.13372218e+01   3.07100265e-16   1.54772311e+01 
86           5.00000000e-02   4.25000000e+00   2.34068395e-02   1.45413195e-15   3.13356851e+01  -2.02176600e-16   1.54753948e+01 
87           5.00000000e-02   4.30000000e+00   2.34034246e-02   1.43851944e-15   3.13343050e+01   4.27853282e-16   1.54737211e+01 
88           5.00000000e-02   4.35000000e+00   2.33997352e-02   1.45239723e-15   3.13330741e+01   7.26442561e-16   1.54722035e+01 
89           5.00000000e-02   4.40000000e+00   2.33958637e-02   1.40816178e-15   3.13319850e+01   4.93793103e-16   1.54708348e+01 
90           5.00000000e-02   4.45000000e+00   2.33919090e-02   1.42854478e-15   3.13310301e+01   1.93123512e-16   1.54696079e+01 
91           5.00000000e-02   4.50000000e+00   2.33879719e-02   1.40729442e-15   3.13302013e+01  -2.25060042e-16   1.54685152e+01 
92           5.00000000e-02   4.55000000e+00   2.33841518e-02   1.38127357e-15   3.13294908e+01   5.67803454e-16   1.54675492e+01 
93           5.00000000e-02   4.60000000e+00   2.33805427e-02   1.42507534e-15   3.13288908e+01  -1.64548008e-16   1.54667021e+01 
94           5.00000000e-02   4.65000000e+00   2.33772301e-02   1.41987117e-15   3.13283935e+01   7.63481617e-17   1.54659665e+01 
95           5.00000000e-02   4.70000000e+00   2.33742886e-02   1.42117221e-15   3.13279913e+01  -8.19927893e-18   1.54653347e+01 
96           5.00000000e-02   4.75000000e+00   2.33717793e-02   1.44892778e-15   3.13276770e+01   3.46385653e-16   1.54647995e+01 
97           5.00000000e-02   4.80000000e+00   2.33697487e-02   1.44372361e-15   3.13274436e+01   1.90921226e-16   1.54643537e+01 
98           5.00000000e-02   4.85000000e+00   2.33682276e-02   1.47191287e-15   3.13272845e+01   1.30327877e-16   1.54639906e+01 
99           5.00000000e-02   4.90000000e+00   2.33672313e-02   1.47408127e-15   3.13271934e+01  -4.53738609e-17   1.54637037e+01 
100          5.00000000e-02   4.95000000e+00   2.33667595e-02   1.48926010e-15   3.13271644e+01   2.19268031e-16   1.54634869e+01 
101          5.00000000e-02   5.00000000e+00   2.33667974e-02   1.53869972e-15   3.13271921e+01   2.79863074e-16   1.54633342e+01 
102          5.00000000e-02   5.05000000e+00   2.33673174e-02   1.51831672e-15   3.13272715e+01  -2.26003637e-16   1.54632405e+01 
103          5.00000000e-02   5.10000000e+00   2.33682807e-02   1.57773100e-15   3.13273978e+01  -5.67342668e-18   1.54632005e+01 
104          5.00000000e-02   5.15000000e+00   2.33696397e-02   1.59854768e-15   3.13275666e+01   7.12242477e-16   1.54632097e+01 
105          5.00000000e-02   5.20000000e+00   2.33713399e-02   1.64885466e-15   3.13277740e+01   5.57929803e-16   1.54632637e+01 
106          5.00000000e-02   5.25000000e+00   2.33733227e-02   1.67964601e-15   3.13280164e+01   8.29455743e-16   1.54633585e+01 
107          5.00000000e-02   5.30000000e+00   2.33755275e-02   1.67530920e-15   3.13282903e+01  -6.61261681e-17   1.54634904e+01 
108          5.00000000e-02   5.35000000e+00   2.33778940e-02   1.73732556e-15   3.13285926e+01   7.16767750e-17   1.54636560e+01 
109          5.00000000e-02   5.40000000e+00   2.33803646e-02   1.76508114e-15   3.13289203e+01  -1.35301655e-16   1.54638521e+01 
110          5.00000000e-02   5.45000000e+00   2.33828854e-02   1.79934193e-15   3.13292709e+01   1.36372305e-17   1.54640758e+01 
111          5.00000000e-02   5.50000000e+00   2.33854083e-02   1.82145965e-15   3.13296417e+01   3.70417672e-16   1.54643243e+01 
112          5.00000000e-02   5.55000000e+00   2.33878917e-02   1.85311835e-15   3.13300305e+01   4.25542576e-16   1.54645950e+01 
113          5.00000000e-02   5.60000000e+00   2.33903012e-02   1.91730312e-15   3.13304350e+01   3.12782162e-16   1.54648856e+01 
114          5.00000000e-02   5.65000000e+00   2.33926099e-02   1.93204827e-15   3.13308531e+01  -1.57958092e-16   1.54651938e+01 
115          5.00000000e-02   5.70000000e+00   2.33947984e-02   1.97931949e-15   3.13312830e+01   8.50849678e-16   1.54655174e+01 
116          5.00000000e-02   5.75000000e+00   2.33968542e-02   2.00664138e-15   3.13317227e+01   4.81434892e-16   1.54658546e+01 
117          5.00000000e-02   5.80000000e+00   2.33987710e-02   2.03873377e-15   3.13321707e+01   6.81551508e-16   1.54662034e+01 
118          5.00000000e-02   5.85000000e+00   2.34005479e-02   2.07733136e-15   3.13326254e+01   4.61433056e-16   1.54665622e+01 
119          5.00000000e-02   5.90000000e+00   2.34021885e-02   2.09034179e-15   3.13330853e+01   4.69832235e-16   1.54669292e+01 
120          5.00000000e-02   5.95000000e+00   2.34036993e-02   2.13197515e-15   3.13335492e+01   9.14788807e-16   1.54673032e+01 
121          5.00000000e-02   6.00000000e+00   2.34050890e-02   2.19008839e-15   3.13340158e+01   5.42870192e-16   1.54676826e+01 
122          5.00000000e-02   6.05000000e+00   2.34063671e-02   2.21784396e-15   3.13344842e+01   1.31354820e-15   1.54680664e+01 
123          5.00000000e-02   6.10000000e+00   2.34075429e-02   2.25774260e-15   3.13349535e+01  -8.55909853e-17   1.54684535e+01 
124          5.00000000e-02   6.15000000e+00   2.34086247e-02   2.30674854e-15   3.13354229e+01   4.59617018e-16   1.54688430e+01 
125          5.00000000e-02   6.20000000e+00   2.34096192e-02   2.32496314e-15   3.13358919e+01   3.53429579e-16   1.54692340e+01 
126          5.00000000e-02   6.25000000e+00   2.34105308e-02   2.32886627e-15   3.13363599e+01   9.10153842e-16   1.54696260e+01 
127          5.00000000e-02   6.30000000e+00   2.34113616e-02   2.40215833e-15   3.13368266e+01   1.03128972e-15   1.54700185e+01 
128          5.00000000e-02   6.35000000e+00   2.34121109e-02   2.39348472e-15   3.13372917e+01   3.03654535e-16   1.54704110e+01 
129          5.00000000e-02   6.40000000e+00   2.34127760e-02   2.47545040e-15   3.13377551e+01   4.47094483e-16   1.54708033e+01 
130          5.00000000e-02   6.45000000e+00   2.34133518e-02   2.49583340e-15   3.13382167e+01   9.11576858e-16   1.54711952e+01 
131          5.00000000e-02   6.50000000e+00   2.34138319e-02   2.48672610e-15   3.13386765e+01   4.08656128e-16   1.54715865e+01 
132          5.00000000e-02   6.55000000e+00   2.34142089e-02   2.53052787e-15   3.13391344e+01   6.86066194e-16   1.54719774e+01 
133          5.00000000e-02   6.60000000e+00   2.34144750e-02   2.54830879e-15   3.13395905e+01   6.13634713e-16   1.54723676e+01 
134          5.00000000e-02   6.65000000e+00   2.34146230e-02   2.56782443e-15   3.13400450e+01  -2.25985002e-16   1.54727573e+01 
135          5.00000000e-02   6.70000000e+00   2.34146467e-02   2.61162619e-15   3.13404977e+01   8.70987039e-17   1.54731465e+01 
136          5.00000000e-02   6.75000000e+00   2.34145417e-02   2.61552932e-15   3.13409487e+01   7.81282862e-16   1.54735353e+01 
137          5.00000000e-02   6.80000000e+00   2.34143058e-02   2.63547864e-15   3.13413979e+01  -3.79917994e-16   1.54739235e+01 
138          5.00000000e-02   6.85000000e+00   2.34139396e-02   2.64848907e-15   3.13418453e+01  -4.15384957e-17   1.54743112e+01 
139          5.00000000e-02   6.90000000e+00   2.34134467e-02   2.67624464e-15   3.13422908e+01   3.11874143e-16   1.54746984e+01 
140          5.00000000e-02   6.95000000e+00   2.34128338e-02   2.68621930e-15   3.13427341e+01   3.95083272e-16   1.54750848e+01 
141          5.00000000e-02   7.00000000e+00   2.34121107e-02   2.70269918e-15   3.13431749e+01   1.64951196e-16   1.54754702e+01 
142          5.00000000e-02   7.05000000e+00   2.34112903e-02   2.71007175e-15   3.13436129e+01   8.60910735e-16   1.54758545e+01 
143          5.00000000e-02   7.10000000e+00   2.34103879e-02   2.76514922e-15   3.13440478e+01   5.57408666e-16   1.54762372e+01 
144          5.00000000e-02   7.15000000e+00   2.34094210e-02   2.76514922e-15   3.13444790e+01   7.88879053e-16   1.54766180e+01 
145          5.00000000e-02   7.20000000e+00   2.34084089e-02   2.77599124e-15   3.13449062e+01   4.25437544e-16   1.54769965e+01 
146          5.00000000e-02   7.25000000e+00   2.34073716e-02   2.80071105e-15   3.13453288e+01   3.79318294e-16   1.54773721e+01 
147          5.00000000e-02   7.30000000e+00   2.34063293e-02   2.79203743e-15   3.13457463e+01   7.36200380e-16   1.54777445e+01 
148          5.00000000e-02   7.35000000e+00   2.34053019e-02   2.81762461e-15   3.13461583e+01   6.80448672e-16   1.54781131e+01 
149          5.00000000e-02   7.40000000e+00   2.34043083e-02   2.82673190e-15   3.13465642e+01   6.81468499e-16   1.54784773e+01 
150          5.00000000e-02   7.45000000e+00   2.34033652e-02   2.85318644e-15   3.13469636e+01   9.89266720e-17   1.54788368e+01 
151          5.00000000e-02   7.50000000e+00   2.34024872e-02   2.83757393e-15   3.13473560e+01   1.12181044e-17   1.54791909e+01 
152          5.00000000e-02   7.55000000e+00   2.34016862e-02   2.88961563e-15   3.13477411e+01   4.23140391e-16   1.54795392e+01 
153          5.00000000e-02   7.60000000e+00   2.34009707e-02   2.90869759e-15   3.13481186e+01   4.18989930e-16   1.54798814e+01 
154          5.00000000e-02   7.65000000e+00   2.34003458e-02   2.94252470e-15   3.13484883e+01   5.39133083e-16   1.54802170e+01 
155          5.00000000e-02   7.70000000e+00   2.33998134e-02   2.94686150e-15   3.13488499e+01  -4.87728347e-16   1.54805458e+01 
156          5.00000000e-02   7.75000000e+00   2.33993716e-02   2.95510144e-15   3.13492033e+01   1.31130865e-16   1.54808676e+01 
157          5.00000000e-02   7.80000000e+00   2.33990155e-02   2.95596880e-15   3.13495486e+01   4.23631670e-16   1.54811821e+01 
158          5.00000000e-02   7.85000000e+00   2.33987372e-02   2.96117297e-15   3.13498857e+01   4.62141176e-18   1.54814893e+01 
159          5.00000000e-02   7.90000000e+00   2.33985262e-02   2.98762751e-15   3.13502148e+01   9.69873053e-16   1.54817892e+01 
160          5.00000000e-02   7.95000000e+00   2.33983701e-02   2.99803585e-15   3.13505359e+01   1.00979880e-16   1.54820817e+01 
161          5.00000000e-02   8.00000000e+00   2.33982548e-02   3.00497474e-15   3.13508493e+01   4.36398151e-16   1.54823669e+01 
162          5.00000000e-02   8.05000000e+00   2.33981654e-02   3.00540842e-15   3.13511551e+01   9.64706152e-16   1.54826450e+01 
163          5.00000000e-02   8.10000000e+00   2.33980868e-02   3.03533240e-15   3.13514537e+01   6.87811082e-16   1.54829162e+01 
164          5.00000000e-02   8.15000000e+00   2.33980042e-02   3.06569006e-15   3.13517452e+01   7.85152108e-16   1.54831806e+01 
165          5.00000000e-02   8.20000000e+00   2.33979033e-02   3.06222062e-15   3.13520300e+01   6.75464730e-16   1.54834384e+01 
166          5.00000000e-02   8.25000000e+00   2.33977717e-02   3.06915951e-15   3.13523082e+01   1.02892141e-15   1.54836899e+01 
167          5.00000000e-02   8.30000000e+00   2.33975983e-02   3.06005221e-15   3.13525800e+01   4.97120249e-16   1.54839353e+01 
168          5.00000000e-02   8.35000000e+00   2.33973745e-02   3.12293594e-15   3.13528458e+01   6.74394080e-16   1.54841749e+01 
169          5.00000000e-02   8.40000000e+00   2.33970936e-02   3.07523104e-15   3.13531057e+01   1.90345244e-16   1.54844087e+01 
170          5.00000000e-02   8.45000000e+00   2.33967520e-02   3.11079287e-15   3.13533597e+01   6.82979606e-16   1.54846370e+01 
171          5.00000000e-02   8.50000000e+00   2.33963480e-02   3.10515502e-15   3.13536081e+01  -2.49576564e-16   1.54848600e+01 
172          5.00000000e-02   8.55000000e+00   2.33958829e-02   3.11903281e-15   3.13538508e+01   7.89190761e-16   1.54850778e+01 
173          5.00000000e-02   8.60000000e+00   2.33953599e-02   3.11990017e-15   3.13540880e+01   3.04721797e-16   1.54852906e+01 
174          5.00000000e-02   8.65000000e+00   2.33947845e-02   3.10342030e-15   3.13543196e+01   4.97560706e-16   1.54854982e+01 
175          5.00000000e-02   8.70000000e+00   2.33941638e-02   3.13334428e-15   3.13545455e+01   1.47363404e-16   1.54857009e+01 
176          5.00000000e-02   8.75000000e+00   2.33935065e-02   3.11816545e-15   3.13547657e+01   5.31902810e-16   1.54858987e+01 
177          5.00000000e-02   8.80000000e+00   2.33928223e-02   3.12770643e-15   3.13549802e+01   4.00328100e-16   1.54860914e+01 
178          5.00000000e-02   8.85000000e+00   2.33921213e-02   3.16023249e-15   3.13551887e+01   6.24134533e-16   1.54862792e+01 
179          5.00000000e-02   8.90000000e+00   2.33914141e-02   3.15502832e-15   3.13553913e+01   8.94846263e-16   1.54864619e+01 
180          5.00000000e-02   8.95000000e+00   2.33907110e-02   3.15459464e-15   3.13555877e+01   3.24515263e-16   1.54866395e+01 
181          5.00000000e-02   9.00000000e+00   2.33900217e-02   3.16630402e-15   3.13557779e+01   1.79747168e-16   1.54868119e+01 
182          5.00000000e-02   9.05000000e+00   2.33893552e-02   3.15893145e-15   3.13559617e+01   7.17010002e-16   1.54869791e+01 
183          5.00000000e-02   9.10000000e+00   2.33887194e-02   3.13724741e-15   3.13561391e+01   5.24123659e-16   1.54871411e+01 
184          5.00000000e-02   9.15000000e+00   2.33881209e-02   3.15329360e-15   3.13563100e+01   5.80698684e-16   1.54872976e+01 
185          5.00000000e-02   9.20000000e+00   2.33875649e-02   3.15069151e-15   3.13564743e+01   4.27602561e-16   1.54874488e+01 
186          5.00000000e-02   9.25000000e+00   2.33870550e-02   3.16803875e-15   3.13566320e+01   8.05731621e-16   1.54875947e+01 
187          5.00000000e-02   9.30000000e+00   2.33865935e-02   3.18365126e-15   3.13567831e+01   5.65092949e-16   1.54877351e+01 
188          5.00000000e-02   9.35000000e+00   2.33861810e-02   3.17627868e-15   3.13569277e+01   3.30566466e-16   1.54878701e+01 
189          5.00000000e-02   9.40000000e+00   2.33858169e-02   3.18972279e-15   3.13570657e+01  -2.67228730e-16   1.54879997e+01 
190          5.00000000e-02   9.45000000e+00   2.33854995e-02   3.20620266e-15   3.13571972e+01   4.69683157e-16   1.54881241e+01 
191          5.00000000e-02   9.50000000e+00   2.33852258e-02   3.18365126e-15   3.13573224e+01   7.55221352e-16   1.54882432e+01 
192          5.00000000e-02   9.55000000e+00   2.33849921e-02   3.17757973e-15   3.13574413e+01   4.38403925e-16   1.54883572e+01 
193          5.00000000e-02   9.60000000e+00   2.33847941e-02   3.18018181e-15   3.13575542e+01   1.51456267e-16   1.54884662e+01 
194          5.00000000e-02   9.65000000e+00   2.33846269e-02   3.20793739e-15   3.13576612e+01   6.36758712e-16   1.54885703e+01 
195          5.00000000e-02   9.70000000e+00   2.33844857e-02   3.21227420e-15   3.13577625e+01   5.15734645e-16   1.54886696e+01 
196          5.00000000e-02   9.75000000e+00   2.33843655e-02   3.20967211e-15   3.13578582e+01  -1.61796845e-16   1.54887643e+01 
197          5.00000000e-02   9.80000000e+00   2.33842613e-02   3.20229954e-15   3.13579487e+01   5.87664683e-16   1.54888546e+01 
198          5.00000000e-02   9.85000000e+00   2.33841686e-02   3.21270788e-15   3.13580340e+01   4.98963392e-16   1.54889406e+01 
199          5.00000000e-02   9.90000000e+00   2.33840834e-02   3.24002977e-15   3.13581146e+01   7.00170987e-16   1.54890225e+01 
200          5.00000000e-02   9.95000000e+00   2.33840019e-02   3.22528462e-15   3.13581905e+01   5.12570130e-16   1.54891005e+01 
201          5.00000000e-02   1.00000000e+01   2.33839210e-02   3.23222352e-15   3.13582620e+01   5.73942749e-16   1.54891748e+01 
