    0.0000000000     0.9999063472     0.0322561176
    0.0322561176     0.9999184173     0.0322565069
    0.0645126245     0.9999296552     0.0322568695
    0.0967694940     0.9999400608     0.0322572051
    0.1290266991     0.9999496341     0.0322575140
    0.1612842131     0.9999583751     0.0322577959
    0.1935420090     0.9999662836     0.0322580511
    0.2258000601     0.9999733598     0.0322582793
    0.2580583395     0.9999796035     0.0322584808
    0.2903168202     0.9999850148     0.0322586553
    0.3225754755     0.9999895936     0.0322588030
    0.3548342786     0.9999933399     0.0322589239
    0.3870932024     0.9999962537     0.0322590179
    0.4193522203     0.9999983350     0.0322590850
    0.4516113053     0.9999995837     0.0322591253
    0.4838704306     1.0000000000     0.0322591387
    0.5161295694     0.9999995837     0.0322591253
    0.5483886947     0.9999983350     0.0322590850
    0.5806477797     0.9999962537     0.0322590179
    0.6129067976     0.9999933399     0.0322589239
    0.6451657214     0.9999895936     0.0322588030
    0.6774245245     0.9999850148     0.0322586553
    0.7096831798     0.9999796035     0.0322584808
    0.7419416605     0.9999733598     0.0322582793
    0.7741999399     0.9999662836     0.0322580511
    0.8064579910     0.9999583751     0.0322577959
    0.8387157869     0.9999496341     0.0322575140
    0.8709733009     0.9999400608     0.0322572051
    0.9032305060     0.9999296552     0.0322568695
    0.9354873755     0.9999184173     0.0322565069
    0.9677438824     0.9999063472     0.0322561176
