   0.9848078     -0.1736482    
   0.9768219     -0.1710081    
   0.9659633     -0.1674414    
   0.9533796     -0.1633405    
   0.9394014     -0.1588245    
   0.9244851     -0.1540497    
   0.9090209     -0.1491461    
   0.8932620     -0.1441962    
   0.8773484     -0.1392444    
   0.8613517     -0.1343127    
   0.8453075     -0.1294113    
   0.8292330     -0.1245447    
   0.8131373     -0.1197148    
   0.7970251     -0.1149227    
   0.7808995     -0.1101685    
   0.7647622     -0.1054526    
   0.7486149     -0.1007752    
   0.7324590     -0.9613672E-01
   0.7162956     -0.9153765E-01
   0.7001260     -0.8697863E-01
   0.6839513     -0.8246043E-01
   0.6677725     -0.7798403E-01
   0.6515909     -0.7355052E-01
   0.6354076     -0.6916121E-01
   0.6192236     -0.6481753E-01
   0.6030401     -0.6052113E-01
   0.5868581     -0.5627380E-01
   0.5706790     -0.5207755E-01
   0.5545038     -0.4793456E-01
   0.5383337     -0.4384721E-01
   0.5221701     -0.3981809E-01
   0.5060142     -0.3584998E-01
   0.4898674     -0.3194591E-01
   0.4737311     -0.2810913E-01
   0.4576070     -0.2434313E-01
   0.4414968     -0.2065167E-01
   0.4254023     -0.1703876E-01
   0.4093255     -0.1350872E-01
   0.3932687     -0.1006619E-01
   0.3772344     -0.6716142E-02
   0.3612255     -0.3463909E-02
   0.3452452     -0.3152374E-03
   0.3292973      0.2723684E-02
   0.3133860      0.5646175E-02
   0.2975167      0.8445006E-02
   0.2816951      0.1111233E-01
   0.2659287      0.1363960E-01
   0.2502264      0.1601749E-01
   0.2345990      0.1823574E-01
   0.2190606      0.2028306E-01
   0.2036291      0.2214698E-01
   0.1883284      0.2381368E-01
   0.1731906      0.2526791E-01
   0.1582608      0.2649301E-01
   0.1436015      0.2747129E-01
   0.1293009      0.2818509E-01
   0.1154786      0.2861911E-01
   0.1022882      0.2876429E-01
   0.8990666E-01  0.2862304E-01
   0.7850572E-01  0.2821355E-01
   0.6821129E-01  0.2757005E-01
   0.5907118E-01  0.2673708E-01
   0.5105041E-01  0.2576053E-01
   0.4405319E-01  0.2468001E-01
   0.3795443E-01  0.2352521E-01
   0.3262540E-01  0.2231605E-01
   0.2794856E-01  0.2106434E-01
   0.2382360E-01  0.1977588E-01
   0.2016826E-01  0.1845224E-01
   0.1691689E-01  0.1709211E-01
   0.1401830E-01  0.1569219E-01
   0.1143366E-01  0.1424800E-01
   0.9134725E-02  0.1275452E-01
   0.7102415E-02  0.1120707E-01
   0.5325491E-02  0.9602356E-02
   0.3799173E-02  0.7940003E-02
   0.2522699E-02  0.6223888E-02
   0.1497094E-02  0.4464773E-02
   0.7192294E-03  0.2676803E-02
   0.1828612E-03  0.8873218E-03
  -0.1316486E-03 -0.8963520E-03
  -0.2396660E-03 -0.2761363E-02
  -0.1202341E-03 -0.4707551E-02
   0.2418666E-03 -0.6711356E-02
   0.8544137E-03 -0.8760555E-02
   0.1720126E-02 -0.1084469E-01
   0.2841043E-02 -0.1296037E-01
   0.4221531E-02 -0.1510959E-01
   0.5871026E-02 -0.1729928E-01
   0.7805850E-02 -0.1954038E-01
   0.1005083E-01 -0.2184725E-01
   0.1264092E-01 -0.2423739E-01
   0.1562311E-01 -0.2673140E-01
   0.1905863E-01 -0.2935298E-01
   0.2302531E-01 -0.3212877E-01
   0.2761940E-01 -0.3508765E-01
   0.3295540E-01 -0.3825870E-01
   0.3916107E-01 -0.4166725E-01
   0.4636413E-01 -0.4532817E-01
   0.5466813E-01 -0.4923701E-01
   0.6412164E-01 -0.5336261E-01
   0.7469497E-01 -0.5764675E-01
   0.8628151E-01 -0.6201422E-01
   0.9872608E-01 -0.6638917E-01
   0.1118632     -0.7070883E-01
   0.1255456     -0.7492919E-01
   0.1396553     -0.7902366E-01
   0.1541038     -0.8297876E-01
   0.1688260     -0.8678963E-01
   0.1837741     -0.9045662E-01
   0.1989124     -0.9398299E-01
   0.2142140     -0.9737358E-01
   0.2296576     -0.1006340    
   0.2452263     -0.1037700    
   0.2609062     -0.1067876    
   0.2766858     -0.1096924    
   0.2925555     -0.1124900    
   0.3085066     -0.1151857    
   0.3245322     -0.1177846    
   0.3406256     -0.1202914    
   0.3567814     -0.1227106    
   0.3729945     -0.1250467    
   0.3892604     -0.1273035    
   0.4055750     -0.1294850    
   0.4219346     -0.1315946    
   0.4383358     -0.1336358    
   0.4547755     -0.1356116    
   0.4712509     -0.1375252    
   0.4877592     -0.1393791    
   0.5042980     -0.1411759    
   0.5208649     -0.1429181    
   0.5374577     -0.1446077    
   0.5540744     -0.1462468    
   0.5707130     -0.1478372    
   0.5873717     -0.1493806    
   0.6040487     -0.1508784    
   0.6207423     -0.1523319    
   0.6374510     -0.1537423    
   0.6541730     -0.1551106    
   0.6709071     -0.1564377    
   0.6876517     -0.1577240    
   0.7044055     -0.1589703    
   0.7211670     -0.1601768    
   0.7379351     -0.1613437    
   0.7547083     -0.1624711    
   0.7714853     -0.1635588    
   0.7882645     -0.1646067    
   0.8050440     -0.1656142    
   0.8218209     -0.1665807    
   0.8385904     -0.1675054    
   0.8553435     -0.1683870    
   0.8720622     -0.1692239    
   0.8887097     -0.1700135    
   0.9052113     -0.1707519    
   0.9214199     -0.1714331    
   0.9370698     -0.1720480    
   0.9517496     -0.1725852    
   0.9649769     -0.1730354    
   0.9764006     -0.1733977    
   0.9848078     -0.1736482    
