    0.0100000000     0.0000000000   -62.7415633319
    0.0200000000     0.0000000000   -41.4111472048
    0.0300000000     0.0000000000   -32.6439389975
    0.0400000000     0.0000000000   -27.7033267246
    0.0500000000     0.0000000000   -24.4572389255
    0.0600000000     0.0000000000   -22.1248288163
    0.0700000000     0.0000000000   -20.3479762306
    0.0800000000     0.0000000000   -18.9375269859
    0.0900000000     0.0000000000   -17.7833228723
    0.1000000000     0.0000000000   -16.8164370939
    0.1100000000     0.0000000000   -15.9913027200
    0.1200000000     0.0000000000   -15.2764565818
    0.1300000000     0.0000000000   -14.6493942371
    0.1400000000     0.0000000000   -14.0935429699
    0.1500000000     0.0000000000   -13.5963955994
    0.1600000000     0.0000000000   -13.1483139868
    0.1700000000     0.0000000000   -12.7417359936
    0.1800000000     0.0000000000   -12.3706345531
    0.1900000000     0.0000000000   -12.0301393892
    0.2000000000     0.0000000000   -11.7162666682
    0.2100000000     0.0000000000   -11.4257219814
    0.2200000000     0.0000000000   -11.1557546325
    0.2300000000     0.0000000000   -10.9040463177
    0.2400000000     0.0000000000   -10.6686292541
    0.2500000000     0.0000000000   -10.4478198082
    0.2600000000     0.0000000000   -10.2401681482
    0.2700000000     0.0000000000   -10.0444181057
    0.2800000000     0.0000000000    -9.8594751558
    0.2900000000     0.0000000000    -9.6843806328
    0.3000000000     0.0000000000    -9.5182907987
    0.3100000000     0.0000000000    -9.3604597218
    0.3200000000     0.0000000000    -9.2102251722
    0.3300000000     0.0000000000    -9.0669969261
    0.3400000000     0.0000000000    -8.9302469775
    0.3500000000     0.0000000000    -8.7995014669
    0.3600000000     0.0000000000    -8.6743335936
    0.3700000000     0.0000000000    -8.5543578354
    0.3800000000     0.0000000000    -8.4392250557
    0.3900000000     0.0000000000    -8.3286179455
    0.4000000000     0.0000000000    -8.2222477264
    0.4100000000     0.0000000000    -8.1198506733
    0.4200000000     0.0000000000    -8.0211855152
    0.4300000000     0.0000000000    -7.9260309762
    0.4400000000     0.0000000000    -7.8341837280
    0.4500000000     0.0000000000    -7.7454565635
    0.4600000000     0.0000000000    -7.6596767771
    0.4700000000     0.0000000000    -7.5766847532
    0.4800000000     0.0000000000    -7.4963327190
    0.4900000000     0.0000000000    -7.4184836384
    0.5000000000     0.0000000000    -7.3430102315
    0.5100000000     0.0000000000    -7.2697941004
    0.5200000000     0.0000000000    -7.1987249413
    0.5300000000     0.0000000000    -7.1296998442
    0.5400000000     0.0000000000    -7.0626226790
    0.5500000000     0.0000000000    -6.9974035263
    0.5600000000     0.0000000000    -6.9339581669
    0.5700000000     0.0000000000    -6.8722076392
    0.5800000000     0.0000000000    -6.8120778443
    0.5900000000     0.0000000000    -6.7534990804
    0.6000000000     0.0000000000    -6.6964058039
    0.6100000000     0.0000000000    -6.6407362710
    0.6200000000     0.0000000000    -6.5864323186
    0.6300000000     0.0000000000    -6.5334390127
    0.6400000000     0.0000000000    -6.4817044789
    0.6500000000     0.0000000000    -6.4311796437
    0.6600000000     0.0000000000    -6.3818180735
    0.6700000000     0.0000000000    -6.3335758210
    0.6800000000     0.0000000000    -6.2864112312
    0.6900000000     0.0000000000    -6.2402847809
    0.7000000000     0.0000000000    -6.1951591950
    0.7100000000     0.0000000000    -6.1509980694
    0.7200000000     0.0000000000    -6.1077683931
    0.7300000000     0.0000000000    -6.0654371377
    0.7400000000     0.0000000000    -6.0239740495
    0.7500000000     0.0000000000    -5.9833498570
    0.7600000000     0.0000000001    -5.9435364085
    0.7700000000     0.0000000001    -5.9045075042
    0.7800000000     0.0000000001    -5.8662372773
    0.7900000000     0.0000000001    -5.8287014737
    0.8000000000     0.0000000002    -5.7918773159
    0.8100000000     0.0000000002    -5.7557422829
    0.8200000000     0.0000000003    -5.7202751682
    0.8300000000     0.0000000004    -5.6854556801
    0.8400000000     0.0000000005    -5.6512643505
    0.8500000000     0.0000000006    -5.6176825199
    0.8600000000     0.0000000008    -5.5846920662
    0.8700000000     0.0000000010    -5.5522764524
    0.8800000000     0.0000000012    -5.5204187240
    0.8900000000     0.0000000015    -5.4891030031
    0.9000000000     0.0000000019    -5.4583142641
    0.9100000000     0.0000000024    -5.4280378069
    0.9200000000     0.0000000030    -5.3982596152
    0.9300000000     0.0000000037    -5.3689662037
    0.9400000000     0.0000000046    -5.3401445159
    0.9500000000     0.0000000056    -5.3117820624
    0.9600000000     0.0000000069    -5.2838666803
    0.9700000000     0.0000000084    -5.2563869001
    0.9800000000     0.0000000102    -5.2293313913
    0.9900000000     0.0000000124    -5.2026893973
    1.0000000000     0.0000000149    -5.1764504477
    1.0100000000     0.0000000180    -5.1506045830
    1.0200000000     0.0000000215    -5.1251419770
    1.0300000000     0.0000000257    -5.1000533197
    1.0400000000     0.0000000306    -5.0753295078
    1.0500000000     0.0000000364    -5.0509617930
    1.0600000000     0.0000000431    -5.0269417158
    1.0700000000     0.0000000508    -5.0032610847
    1.0800000000     0.0000000598    -4.9799119785
    1.0900000000     0.0000000702    -4.9568867350
    1.1000000000     0.0000000821    -4.9341779345
    1.1100000000     0.0000000959    -4.9117783985
    1.1200000000     0.0000001116    -4.8896811627
    1.1300000000     0.0000001297    -4.8678795026
    1.1400000000     0.0000001502    -4.8463668599
    1.1500000000     0.0000001736    -4.8251369416
    1.1600000000     0.0000002002    -4.8041835821
    1.1700000000     0.0000002303    -4.7835008350
    1.1800000000     0.0000002643    -4.7630832670
    1.1900000000     0.0000003027    -4.7429244761
    1.2000000000     0.0000003460    -4.7230197500
    1.2100000000     0.0000003945    -4.7033632479
    1.2200000000     0.0000004491    -4.6839502200
    1.2300000000     0.0000005101    -4.6647756613
    1.2400000000     0.0000005782    -4.6458347369
    1.2500000000     0.0000006543    -4.6271227307
    1.2600000000     0.0000007389    -4.6086349788
    1.2700000000     0.0000008330    -4.5903670490
    1.2800000000     0.0000009374    -4.5723142653
    1.2900000000     0.0000010530    -4.5544730971
    1.3000000000     0.0000011809    -4.5368391405
    1.3100000000     0.0000013220    -4.5194084336
    1.3200000000     0.0000014776    -4.5021771001
    1.3300000000     0.0000016489    -4.4851413712
    1.3400000000     0.0000018371    -4.4682975709
    1.3500000000     0.0000020437    -4.4516421223
    1.3600000000     0.0000022701    -4.4351718552
    1.3700000000     0.0000025178    -4.4188824727
    1.3800000000     0.0000027885    -4.4027718143
    1.3900000000     0.0000030839    -4.3868358180
    1.4000000000     0.0000034059    -4.3710715541
    1.4100000000     0.0000037564    -4.3554759257
    1.4200000000     0.0000041374    -4.3400461880
    1.4300000000     0.0000045511    -4.3247792702
    1.4400000000     0.0000049997    -4.3096726120
    1.4500000000     0.0000054856    -4.2947226785
    1.4600000000     0.0000060114    -4.2799274417
    1.4700000000     0.0000065796    -4.2652842347
    1.4800000000     0.0000071929    -4.2507900139
    1.4900000000     0.0000078542    -4.2364426967
    1.5000000000     0.0000085665    -4.2222398840
    1.5100000000     0.0000093330    -4.2081785614
    1.5200000000     0.0000101569    -4.1942572188
    1.5300000000     0.0000110415    -4.1804727006
    1.5400000000     0.0000119905    -4.1668236161
    1.5500000000     0.0000130075    -4.1533067678
    1.5600000000     0.0000140964    -4.1399211528
    1.5700000000     0.0000152610    -4.1266641104
    1.5800000000     0.0000165057    -4.1135332836
    1.5900000000     0.0000178346    -4.1005272765
    1.6000000000     0.0000192522    -4.0876440557
    1.6100000000     0.0000207630    -4.0748808756
    1.6200000000     0.0000223720    -4.0622368773
    1.6300000000     0.0000240839    -4.0497098116
    1.6400000000     0.0000259038    -4.0372980702
    1.6500000000     0.0000278371    -4.0249999598
    1.6600000000     0.0000298892    -4.0128129392
    1.6700000000     0.0000320655    -4.0007357027
    1.6800000000     0.0000343720    -3.9887679352
    1.6900000000     0.0000368144    -3.9769062077
    1.7000000000     0.0000393991    -3.9651499935
    1.7100000000     0.0000421321    -3.9534970874
    1.7200000000     0.0000450200    -3.9419465271
    1.7300000000     0.0000480694    -3.9304963320
    1.7400000000     0.0000512870    -3.9191457022
    1.7500000000     0.0000546800    -3.9078929136
    1.7600000000     0.0000582554    -3.8967362736
    1.7700000000     0.0000620206    -3.8856747739
    1.7800000000     0.0000659831    -3.8747068024
    1.7900000000     0.0000701506    -3.8638313816
    1.8000000000     0.0000745310    -3.8530467822
    1.8100000000     0.0000791322    -3.8423521716
    1.8200000000     0.0000839626    -3.8317457544
    1.8300000000     0.0000890305    -3.8212276208
    1.8400000000     0.0000943446    -3.8107943899
    1.8500000000     0.0000999135    -3.8004470548
    1.8600000000     0.0001057462    -3.7901830498
    1.8700000000     0.0001118518    -3.7800019272
    1.8800000000     0.0001182395    -3.7699024964
    1.8900000000     0.0001249189    -3.7598835951
    1.9000000000     0.0001318995    -3.7499440885
    1.9100000000     0.0001391910    -3.7400829882
    1.9200000000     0.0001468036    -3.7302994008
    1.9300000000     0.0001547472    -3.7205920533
    1.9400000000     0.0001630322    -3.7109600744
    1.9500000000     0.0001716690    -3.7014026017
    1.9600000000     0.0001806681    -3.6919186145
    1.9700000000     0.0001900404    -3.6825068537
    1.9800000000     0.0001997968    -3.6731670194
    1.9900000000     0.0002099483    -3.6638977144
    2.0000000000     0.0002205062    -3.6546984101
    2.0100000000     0.0002314818    -3.6455681341
    2.0200000000     0.0002428866    -3.6365056189
    2.0300000000     0.0002547323    -3.6275105120
    2.0400000000     0.0002670308    -3.6185818895
    2.0500000000     0.0002797938    -3.6097188128
    2.0600000000     0.0002930336    -3.6009205461
    2.0700000000     0.0003067623    -3.5921863072
    2.0800000000     0.0003209923    -3.5835153086
    2.0900000000     0.0003357360    -3.5749067992
    2.1000000000     0.0003510061    -3.5663600369
    2.1100000000     0.0003668152    -3.5578742840
    2.1200000000     0.0003831761    -3.5494488266
    2.1300000000     0.0004001019    -3.5410829683
    2.1400000000     0.0004176055    -3.5327760458
    2.1500000000     0.0004357002    -3.5245272921
    2.1600000000     0.0004543992    -3.5163358929
    2.1700000000     0.0004737158    -3.5082014927
    2.1800000000     0.0004936636    -3.5001230621
    2.1900000000     0.0005142561    -3.4921002239
    2.2000000000     0.0005355070    -3.4841324281
    2.2100000000     0.0005574301    -3.4762188939
    2.2200000000     0.0005800390    -3.4683590413
    2.2300000000     0.0006033478    -3.4605522178
    2.2400000000     0.0006273705    -3.4527979478
    2.2500000000     0.0006521211    -3.4450955425
    2.2600000000     0.0006776137    -3.4374444153
    2.2700000000     0.0007038625    -3.4298440885
    2.2800000000     0.0007308819    -3.4222939680
    2.2900000000     0.0007586860    -3.4147935186
    2.3000000000     0.0007872894    -3.4073421275
    2.3100000000     0.0008167063    -3.3999392956
    2.3200000000     0.0008469514    -3.3925845350
    2.3300000000     0.0008780391    -3.3852772747
    2.3400000000     0.0009099839    -3.3780170073
    2.3500000000     0.0009428005    -3.3708032601
    2.3600000000     0.0009765036    -3.3636355375
    2.3700000000     0.0010111077    -3.3565133377
    2.3800000000     0.0010466275    -3.3494361899
    2.3900000000     0.0010830778    -3.3424036216
    2.4000000000     0.0011204734    -3.3354151641
    2.4100000000     0.0011588289    -3.3284703350
    2.4200000000     0.0011981591    -3.3215686932
    2.4300000000     0.0012384788    -3.3147098368
    2.4400000000     0.0012798027    -3.3078932728
    2.4500000000     0.0013221456    -3.3011186177
    2.4600000000     0.0013655224    -3.2943854365
    2.4700000000     0.0014099478    -3.2876932759
    2.4800000000     0.0014554364    -3.2810417191
    2.4900000000     0.0015020032    -3.2744303900
    2.5000000000     0.0015496628    -3.2678588506
    2.5100000000     0.0015984298    -3.2613267085
    2.5200000000     0.0016483192    -3.2548335829
    2.5300000000     0.0016993454    -3.2483790926
    2.5400000000     0.0017515231    -3.2419628519
    2.5500000000     0.0018048670    -3.2355844862
    2.5600000000     0.0018593916    -3.2292436230
    2.5700000000     0.0019151115    -3.2229398932
    2.5800000000     0.0019720411    -3.2166729312
    2.5900000000     0.0020301949    -3.2104423848
    2.6000000000     0.0020895874    -3.2042479041
    2.6100000000     0.0021502328    -3.1980891422
    2.6200000000     0.0022121455    -3.1919657489
    2.6300000000     0.0022753397    -3.1858773927
    2.6400000000     0.0023398296    -3.1798237396
    2.6500000000     0.0024056293    -3.1738044647
    2.6600000000     0.0024727530    -3.1678192443
    2.6700000000     0.0025412146    -3.1618677597
    2.6800000000     0.0026110281    -3.1559496957
    2.6900000000     0.0026822073    -3.1500647407
    2.7000000000     0.0027547659    -3.1442125865
    2.7100000000     0.0028287178    -3.1383929282
    2.7200000000     0.0029040766    -3.1326054651
    2.7300000000     0.0029808557    -3.1268499007
    2.7400000000     0.0030590688    -3.1211259431
    2.7500000000     0.0031387290    -3.1154333041
    2.7600000000     0.0032198499    -3.1097716991
    2.7700000000     0.0033024445    -3.1041408472
    2.7800000000     0.0033865260    -3.0985404716
    2.7900000000     0.0034721074    -3.0929702987
    2.8000000000     0.0035592016    -3.0874300586
    2.8100000000     0.0036478215    -3.0819194843
    2.8200000000     0.0037379798    -3.0764383122
    2.8300000000     0.0038296891    -3.0709862815
    2.8400000000     0.0039229619    -3.0655631350
    2.8500000000     0.0040178106    -3.0601686181
    2.8600000000     0.0041142476    -3.0548024797
    2.8700000000     0.0042122851    -3.0494644718
    2.8800000000     0.0043119350    -3.0441543494
    2.8900000000     0.0044132096    -3.0388718705
    2.9000000000     0.0045161205    -3.0336167960
    2.9100000000     0.0046206795    -3.0283888900
    2.9200000000     0.0047268983    -3.0231879191
    2.9300000000     0.0048347884    -3.0180136530
    2.9400000000     0.0049443611    -3.0128658640
    2.9500000000     0.0050556278    -3.0077443271
    2.9600000000     0.0051685996    -3.0026488199
    2.9700000000     0.0052832875    -2.9975791227
    2.9800000000     0.0053997025    -2.9925350182
    2.9900000000     0.0055178552    -2.9875162919
    3.0000000000     0.0056377564    -2.9825227316
    3.0100000000     0.0057594166    -2.9775541278
    3.0200000000     0.0058828462    -2.9726102731
    3.0300000000     0.0060080554    -2.9676909628
    3.0400000000     0.0061350544    -2.9627959946
    3.0500000000     0.0062638532    -2.9579251682
    3.0600000000     0.0063944617    -2.9530782860
    3.0700000000     0.0065268895    -2.9482551524
    3.0800000000     0.0066611464    -2.9434555741
    3.0900000000     0.0067972417    -2.9386793600
    3.1000000000     0.0069351848    -2.9339263212
    3.1100000000     0.0070749850    -2.9291962708
    3.1200000000     0.0072166512    -2.9244890242
    3.1300000000     0.0073601924    -2.9198043986
    3.1400000000     0.0075056174    -2.9151422135
    3.1500000000     0.0076529349    -2.9105022902
    3.1600000000     0.0078021533    -2.9058844523
    3.1700000000     0.0079532811    -2.9012885249
    3.1800000000     0.0081063264    -2.8967143355
    3.1900000000     0.0082612974    -2.8921617132
    3.2000000000     0.0084182020    -2.8876304890
    3.2100000000     0.0085770481    -2.8831204958
    3.2200000000     0.0087378432    -2.8786315684
    3.2300000000     0.0089005951    -2.8741635433
    3.2400000000     0.0090653109    -2.8697162587
    3.2500000000     0.0092319981    -2.8652895547
    3.2600000000     0.0094006637    -2.8608832731
    3.2700000000     0.0095713148    -2.8564972573
    3.2800000000     0.0097439580    -2.8521313524
    3.2900000000     0.0099186002    -2.8477854051
    3.3000000000     0.0100952478    -2.8434592640
    3.3100000000     0.0102739074    -2.8391527791
    3.3200000000     0.0104545851    -2.8348658018
    3.3300000000     0.0106372871    -2.8305981855
    3.3400000000     0.0108220194    -2.8263497847
    3.3500000000     0.0110087878    -2.8221204558
    3.3600000000     0.0111975981    -2.8179100564
    3.3700000000     0.0113884558    -2.8137184458
    3.3800000000     0.0115813663    -2.8095454847
    3.3900000000     0.0117763350    -2.8053910351
    3.4000000000     0.0119733669    -2.8012549606
    3.4100000000     0.0121724672    -2.7971371262
    3.4200000000     0.0123736406    -2.7930373981
    3.4300000000     0.0125768920    -2.7889556441
    3.4400000000     0.0127822259    -2.7848917333
    3.4500000000     0.0129896467    -2.7808455359
    3.4600000000     0.0131991589    -2.7768169237
    3.4700000000     0.0134107665    -2.7728057696
    3.4800000000     0.0136244737    -2.7688119480
    3.4900000000     0.0138402844    -2.7648353344
    3.5000000000     0.0140582024    -2.7608758056
    3.5100000000     0.0142782312    -2.7569332395
    3.5200000000     0.0145003745    -2.7530075155
    3.5300000000     0.0147246355    -2.7490985138
    3.5400000000     0.0149510176    -2.7452061162
    3.5500000000     0.0151795239    -2.7413302055
    3.5600000000     0.0154101573    -2.7374706655
    3.5700000000     0.0156429208    -2.7336273813
    3.5800000000     0.0158778169    -2.7298002393
    3.5900000000     0.0161148484    -2.7259891266
    3.6000000000     0.0163540177    -2.7221939317
    3.6100000000     0.0165953272    -2.7184145441
    3.6200000000     0.0168387789    -2.7146508544
    3.6300000000     0.0170843751    -2.7109027542
    3.6400000000     0.0173321177    -2.7071701361
    3.6500000000     0.0175820085    -2.7034528939
    3.6600000000     0.0178340492    -2.6997509224
    3.6700000000     0.0180882415    -2.6960641172
    3.6800000000     0.0183445867    -2.6923923750
    3.6900000000     0.0186030862    -2.6887355936
    3.7000000000     0.0188637412    -2.6850936717
    3.7100000000     0.0191265528    -2.6814665089
    3.7200000000     0.0193915221    -2.6778540057
    3.7300000000     0.0196586499    -2.6742560277
    3.7400000000     0.0199279369    -2.6706727462
    3.7500000000     0.0201993836    -2.6671035584
    3.7600000000     0.0204729906    -2.6635486845
    3.7700000000     0.0207487583    -2.6600080690
    3.7800000000     0.0210266869    -2.6564814360
    3.7900000000     0.0213067768    -2.6529688173
    3.8000000000     0.0215890279    -2.6494702814
    3.8100000000     0.0218734400    -2.6459853135
    3.8200000000     0.0221600131    -2.6425142695
    3.8300000000     0.0224487468    -2.6390566305
    3.8400000000     0.0227396407    -2.6356125703
    3.8500000000     0.0230326944    -2.6321820139
    3.8600000000     0.0233279073    -2.6287647781
    3.8700000000     0.0236252785    -2.6253609874
    3.8800000000     0.0239248072    -2.6219701203
    3.8900000000     0.0242264926    -2.6185925037
    3.9000000000     0.0245303336    -2.6152278767
    3.9100000000     0.0248363291    -2.6118761704
    3.9200000000     0.0251444779    -2.6085375107
    3.9300000000     0.0254547784    -2.6052113569
    3.9400000000     0.0257672293    -2.6018979642
    3.9500000000     0.0260818290    -2.5985972000
    3.9600000000     0.0263985761    -2.5953089694
    3.9700000000     0.0267174689    -2.5920334216
    3.9800000000     0.0270385051    -2.5887698476
    3.9900000000     0.0273616830    -2.5855187225
    4.0000000000     0.0276870005    -2.5822798530
    4.0100000000     0.0280144556    -2.5790530889
    4.0200000000     0.0283440462    -2.5758383880
    4.0300000000     0.0286757698    -2.5726357929
    4.0400000000     0.0290096239    -2.5694449391
    4.0500000000     0.0293456061    -2.5662660351
    4.0600000000     0.0296837139    -2.5630988290
    4.0700000000     0.0300239446    -2.5599433792
    4.0800000000     0.0303662956    -2.5567996284
    4.0900000000     0.0307107637    -2.5536672726
    4.1000000000     0.0310573462    -2.5505464702
    4.1100000000     0.0314060402    -2.5474371016
    4.1200000000     0.0317568423    -2.5443391052
    4.1300000000     0.0321097495    -2.5412522803
    4.1400000000     0.0324647586    -2.5381766913
    4.1500000000     0.0328218661    -2.5351122870
    4.1600000000     0.0331810686    -2.5320589362
    4.1700000000     0.0335423629    -2.5290166104
    4.1800000000     0.0339057450    -2.5259852168
    4.1900000000     0.0342712114    -2.5229646796
