actuator_ROM 80 40 1.000e+02
residual and conservation information
n            dt               t                res              maxdiv           umom             vmom             k
20           5.00000000e-02   9.50000000e-01   2.39446809e-02   7.60336515e-05   3.17684953e+01  -7.21926181e-17   1.57796730e+01 
21           5.00000000e-02   1.00000000e+00   2.39123059e-02   7.65945023e-05   3.17566215e+01  -6.23433190e-17   1.57687445e+01 
22           5.00000000e-02   1.05000000e+00   2.38815882e-02   7.68251412e-05   3.17447902e+01  -7.57467683e-17   1.57578843e+01 
23           5.00000000e-02   1.10000000e+00   2.38525167e-02   7.67848650e-05   3.17330026e+01  -4.44709238e-17   1.57470916e+01 
24           5.00000000e-02   1.15000000e+00   2.38250747e-02   7.65297136e-05   3.17212595e+01  -4.86010564e-17   1.57363654e+01 
25           5.00000000e-02   1.20000000e+00   2.37992410e-02   7.61123837e-05   3.17095619e+01  -4.06711340e-17   1.57257047e+01 
26           5.00000000e-02   1.25000000e+00   2.37749895e-02   7.55821648e-05   3.16979105e+01  -2.68695792e-17   1.57151086e+01 
27           5.00000000e-02   1.30000000e+00   2.37522905e-02   7.49848965e-05   3.16863059e+01  -5.87010773e-17   1.57045758e+01 
28           5.00000000e-02   1.35000000e+00   2.37311102e-02   7.43629476e-05   3.16747486e+01  -1.52770862e-17   1.56941054e+01 
29           5.00000000e-02   1.40000000e+00   2.37114116e-02   7.37552150e-05   3.16632393e+01   1.10486978e-17   1.56836962e+01 
30           5.00000000e-02   1.45000000e+00   2.36931545e-02   7.31971415e-05   3.16517784e+01  -2.47774078e-17   1.56733474e+01 
31           5.00000000e-02   1.50000000e+00   2.36762962e-02   7.27207517e-05   3.16403664e+01   3.04965742e-17   1.56630578e+01 
32           5.00000000e-02   1.55000000e+00   2.36607915e-02   7.23547053e-05   3.16290039e+01   1.10283690e-17   1.56528268e+01 
33           5.00000000e-02   1.60000000e+00   2.36465933e-02   7.21243648e-05   3.16176915e+01  -2.29715335e-18   1.56426535e+01 
34           5.00000000e-02   1.65000000e+00   2.36336524e-02   7.20518776e-05   3.16064297e+01  -1.39929843e-18   1.56325374e+01 
35           5.00000000e-02   1.70000000e+00   2.36219184e-02   7.21562714e-05   3.15952193e+01   1.08250811e-17   1.56224780e+01 
36           5.00000000e-02   1.75000000e+00   2.36113395e-02   7.24535598e-05   3.15840610e+01   1.59581007e-17   1.56124750e+01 
37           5.00000000e-02   1.80000000e+00   2.36018628e-02   7.29568587e-05   3.15729557e+01  -4.11827419e-17   1.56025281e+01 
38           5.00000000e-02   1.85000000e+00   2.35934349e-02   7.36765101e-05   3.15619043e+01  -1.02524868e-17   1.55926373e+01 
39           5.00000000e-02   1.90000000e+00   2.35860014e-02   7.46202138e-05   3.15509080e+01   4.35036122e-18   1.55828028e+01 
40           5.00000000e-02   1.95000000e+00   2.35795079e-02   7.57931645e-05   3.15399677e+01   8.13897018e-17   1.55730248e+01 
41           5.00000000e-02   2.00000000e+00   2.35738997e-02   7.71981929e-05   3.15290849e+01   4.40524895e-17   1.55633038e+01 
42           5.00000000e-02   2.05000000e+00   2.35691221e-02   7.88359111e-05   3.15182610e+01   2.55465137e-17   1.55536405e+01 
43           5.00000000e-02   2.10000000e+00   2.35651206e-02   8.07048586e-05   3.15074973e+01  -7.82658443e-18   1.55440356e+01 
44           5.00000000e-02   2.15000000e+00   2.35618411e-02   8.28016507e-05   3.14967955e+01  -3.25260652e-18   1.55344899e+01 
45           5.00000000e-02   2.20000000e+00   2.35592299e-02   8.51211259e-05   3.14861573e+01   5.17435487e-17   1.55250047e+01 
46           5.00000000e-02   2.25000000e+00   2.35572340e-02   8.76564932e-05   3.14755845e+01  -9.51251881e-17   1.55155811e+01 
47           5.00000000e-02   2.30000000e+00   2.35558010e-02   9.03994770e-05   3.14650790e+01  -4.06575815e-18   1.55062205e+01 
48           5.00000000e-02   2.35000000e+00   2.35548796e-02   9.33404603e-05   3.14546428e+01  -3.61581425e-17   1.54969243e+01 
49           5.00000000e-02   2.40000000e+00   2.35544194e-02   9.64686242e-05   3.14442779e+01  -6.16368935e-17   1.54876942e+01 
50           5.00000000e-02   2.45000000e+00   2.35543711e-02   9.97720845e-05   3.14339866e+01   4.37204526e-17   1.54785317e+01 
51           5.00000000e-02   2.50000000e+00   2.35546867e-02   1.03238024e-04   3.14237710e+01  -1.10127836e-16   1.54694388e+01 
52           5.00000000e-02   2.55000000e+00   2.35553195e-02   1.06852818e-04   3.14136333e+01  -5.21501245e-17   1.54604173e+01 
53           5.00000000e-02   2.60000000e+00   2.35562241e-02   1.10602163e-04   3.14035759e+01  -8.23451550e-17   1.54514691e+01 
54           5.00000000e-02   2.65000000e+00   2.35573565e-02   1.14471187e-04   3.13936011e+01  -1.52018697e-16   1.54425962e+01 
55           5.00000000e-02   2.70000000e+00   2.35586746e-02   1.18444568e-04   3.13837112e+01  -7.89976808e-17   1.54338006e+01 
56           5.00000000e-02   2.75000000e+00   2.35601376e-02   1.22506638e-04   3.13739085e+01  -7.09610322e-17   1.54250843e+01 
57           5.00000000e-02   2.80000000e+00   2.35617065e-02   1.26641489e-04   3.13641955e+01  -8.99210177e-17   1.54164496e+01 
58           5.00000000e-02   2.85000000e+00   2.35633441e-02   1.30833064e-04   3.13545743e+01  -1.26445078e-16   1.54078983e+01 
59           5.00000000e-02   2.90000000e+00   2.35650148e-02   1.35065253e-04   3.13450475e+01  -1.53346845e-16   1.53994327e+01 
60           5.00000000e-02   2.95000000e+00   2.35666850e-02   1.39321976e-04   3.13356171e+01  -1.37747886e-16   1.53910546e+01 
61           5.00000000e-02   3.00000000e+00   2.35683229e-02   1.43587264e-04   3.13262853e+01  -9.69005692e-17   1.53827662e+01 
62           5.00000000e-02   3.05000000e+00   2.35698988e-02   1.47845336e-04   3.13170545e+01  -2.03830008e-16   1.53745694e+01 
63           5.00000000e-02   3.10000000e+00   2.35713845e-02   1.52080665e-04   3.13079265e+01  -2.00509639e-16   1.53664661e+01 
64           5.00000000e-02   3.15000000e+00   2.35727543e-02   1.56278049e-04   3.12989034e+01  -2.29132577e-16   1.53584581e+01 
65           5.00000000e-02   3.20000000e+00   2.35739839e-02   1.60422665e-04   3.12899871e+01  -1.67997127e-16   1.53505472e+01 
66           5.00000000e-02   3.25000000e+00   2.35750515e-02   1.64500131e-04   3.12811794e+01  -1.42071142e-16   1.53427351e+01 
67           5.00000000e-02   3.30000000e+00   2.35759369e-02   1.68496554e-04   3.12724820e+01  -1.80844922e-16   1.53350234e+01 
68           5.00000000e-02   3.35000000e+00   2.35766221e-02   1.72398574e-04   3.12638965e+01  -1.11699929e-16   1.53274136e+01 
69           5.00000000e-02   3.40000000e+00   2.35770908e-02   1.76193416e-04   3.12554244e+01  -1.25767452e-17   1.53199071e+01 
70           5.00000000e-02   3.45000000e+00   2.35773290e-02   1.79868919e-04   3.12470670e+01  -7.84149221e-17   1.53125051e+01 
71           5.00000000e-02   3.50000000e+00   2.35773245e-02   1.83413576e-04   3.12388255e+01  -2.28224557e-17   1.53052087e+01 
72           5.00000000e-02   3.55000000e+00   2.35770668e-02   1.86816566e-04   3.12307010e+01  -4.45878143e-17   1.52980192e+01 
73           5.00000000e-02   3.60000000e+00   2.35765475e-02   1.90067779e-04   3.12226945e+01  -1.87268820e-16   1.52909373e+01 
74           5.00000000e-02   3.65000000e+00   2.35757600e-02   1.93157843e-04   3.12148068e+01  -1.07607066e-16   1.52839639e+01 
75           5.00000000e-02   3.70000000e+00   2.35746994e-02   1.96078142e-04   3.12070385e+01  -3.09268670e-17   1.52770997e+01 
76           5.00000000e-02   3.75000000e+00   2.35733628e-02   1.98820838e-04   3.11993903e+01  -1.42572586e-17   1.52703452e+01 
77           5.00000000e-02   3.80000000e+00   2.35717487e-02   2.01378882e-04   3.11918626e+01   1.11998084e-16   1.52637008e+01 
78           5.00000000e-02   3.85000000e+00   2.35698575e-02   2.03746028e-04   3.11844556e+01  -5.01172454e-17   1.52571668e+01 
79           5.00000000e-02   3.90000000e+00   2.35676910e-02   2.05916841e-04   3.11771694e+01   1.36365528e-16   1.52507434e+01 
80           5.00000000e-02   3.95000000e+00   2.35652525e-02   2.07886703e-04   3.11700042e+01  -1.27312440e-16   1.52444307e+01 
81           5.00000000e-02   4.00000000e+00   2.35625471e-02   2.09651817e-04   3.11629597e+01   5.33698519e-17   1.52382285e+01 
82           5.00000000e-02   4.05000000e+00   2.35595808e-02   2.11209207e-04   3.11560357e+01  -4.17417836e-17   1.52321367e+01 
83           5.00000000e-02   4.10000000e+00   2.35563614e-02   2.12556716e-04   3.11492319e+01   1.66696084e-16   1.52261550e+01 
84           5.00000000e-02   4.15000000e+00   2.35528976e-02   2.13693004e-04   3.11425477e+01   2.77555756e-17   1.52202829e+01 
85           5.00000000e-02   4.20000000e+00   2.35491994e-02   2.14617534e-04   3.11359826e+01   1.46042033e-16   1.52145199e+01 
86           5.00000000e-02   4.25000000e+00   2.35452778e-02   2.15330571e-04   3.11295359e+01   2.80239157e-16   1.52088653e+01 
87           5.00000000e-02   4.30000000e+00   2.35411450e-02   2.15833166e-04   3.11232067e+01   3.70580303e-16   1.52033185e+01 
88           5.00000000e-02   4.35000000e+00   2.35368138e-02   2.16127140e-04   3.11169942e+01   1.29291109e-16   1.51978785e+01 
89           5.00000000e-02   4.40000000e+00   2.35322982e-02   2.16215070e-04   3.11108972e+01   2.16162808e-16   1.51925445e+01 
90           5.00000000e-02   4.45000000e+00   2.35276127e-02   2.16100272e-04   3.11049148e+01   3.05094491e-16   1.51873154e+01 
91           5.00000000e-02   4.50000000e+00   2.35227725e-02   2.15786777e-04   3.10990458e+01  -2.02637386e-16   1.51821901e+01 
92           5.00000000e-02   4.55000000e+00   2.35177935e-02   2.15279306e-04   3.10932888e+01   2.78775484e-16   1.51771674e+01 
93           5.00000000e-02   4.60000000e+00   2.35126919e-02   2.14583254e-04   3.10876425e+01   2.51534904e-16   1.51722461e+01 
94           5.00000000e-02   4.65000000e+00   2.35074846e-02   2.13704653e-04   3.10821056e+01  -7.16386585e-17   1.51674248e+01 
95           5.00000000e-02   4.70000000e+00   2.35021884e-02   2.12650149e-04   3.10766766e+01   2.33699778e-16   1.51627021e+01 
96           5.00000000e-02   4.75000000e+00   2.34968208e-02   2.11426972e-04   3.10713539e+01   4.21998591e-16   1.51580766e+01 
97           5.00000000e-02   4.80000000e+00   2.34913992e-02   2.10042901e-04   3.10661361e+01   2.63840599e-16   1.51535469e+01 
98           5.00000000e-02   4.85000000e+00   2.34859412e-02   2.08506233e-04   3.10610214e+01   2.34946611e-16   1.51491112e+01 
99           5.00000000e-02   4.90000000e+00   2.34804642e-02   2.06825747e-04   3.10560083e+01   6.49857230e-16   1.51447681e+01 
100          5.00000000e-02   4.95000000e+00   2.34749859e-02   2.05010668e-04   3.10510950e+01   4.84570608e-16   1.51405159e+01 
101          5.00000000e-02   5.00000000e+00   2.34695235e-02   2.03070632e-04   3.10462799e+01   1.01332246e-15   1.51363529e+01 
102          5.00000000e-02   5.05000000e+00   2.34640942e-02   2.01015643e-04   3.10415612e+01   3.05880538e-16   1.51322775e+01 
103          5.00000000e-02   5.10000000e+00   2.34587150e-02   1.98856039e-04   3.10369371e+01   2.25907075e-16   1.51282878e+01 
104          5.00000000e-02   5.15000000e+00   2.34534023e-02   1.96602448e-04   3.10324058e+01   3.75418555e-16   1.51243822e+01 
105          5.00000000e-02   5.20000000e+00   2.34481724e-02   1.94265752e-04   3.10279656e+01   1.11233722e-15   1.51205589e+01 
106          5.00000000e-02   5.25000000e+00   2.34430409e-02   1.91857040e-04   3.10236147e+01   3.90814226e-16   1.51168161e+01 
107          5.00000000e-02   5.30000000e+00   2.34380231e-02   1.89387576e-04   3.10193513e+01   2.25934180e-16   1.51131520e+01 
108          5.00000000e-02   5.35000000e+00   2.34331338e-02   1.86868747e-04   3.10151735e+01   8.14452672e-16   1.51095648e+01 
109          5.00000000e-02   5.40000000e+00   2.34283869e-02   1.84312033e-04   3.10110796e+01   9.14795583e-16   1.51060528e+01 
110          5.00000000e-02   5.45000000e+00   2.34237959e-02   1.81728957e-04   3.10070678e+01   7.57179692e-16   1.51026140e+01 
111          5.00000000e-02   5.50000000e+00   2.34193737e-02   1.79131049e-04   3.10031363e+01   1.08206087e-15   1.50992468e+01 
112          5.00000000e-02   5.55000000e+00   2.34151323e-02   1.76529807e-04   3.09992833e+01   7.79378732e-16   1.50959494e+01 
113          5.00000000e-02   5.60000000e+00   2.34110830e-02   1.73936654e-04   3.09955070e+01   6.04686657e-16   1.50927199e+01 
114          5.00000000e-02   5.65000000e+00   2.34072366e-02   1.71362904e-04   3.09918058e+01   7.98121877e-16   1.50895567e+01 
115          5.00000000e-02   5.70000000e+00   2.34036027e-02   1.68819721e-04   3.09881779e+01   2.14251902e-16   1.50864579e+01 
116          5.00000000e-02   5.75000000e+00   2.34001904e-02   1.66318085e-04   3.09846215e+01   1.56138665e-16   1.50834218e+01 
117          5.00000000e-02   5.80000000e+00   2.33970080e-02   1.63868755e-04   3.09811350e+01   7.30033980e-16   1.50804468e+01 
118          5.00000000e-02   5.85000000e+00   2.33940626e-02   1.61482237e-04   3.09777168e+01   6.65686581e-16   1.50775310e+01 
119          5.00000000e-02   5.90000000e+00   2.33913610e-02   1.59168753e-04   3.09743651e+01   1.32570821e-15   1.50746730e+01 
120          5.00000000e-02   5.95000000e+00   2.33889088e-02   1.56938205e-04   3.09710784e+01   5.46221054e-16   1.50718710e+01 
121          5.00000000e-02   6.00000000e+00   2.33867107e-02   1.54800154e-04   3.09678551e+01   5.62829677e-16   1.50691233e+01 
122          5.00000000e-02   6.05000000e+00   2.33847709e-02   1.52763786e-04   3.09646935e+01   8.64461497e-16   1.50664285e+01 
123          5.00000000e-02   6.10000000e+00   2.33830925e-02   1.50837891e-04   3.09615923e+01   1.45785890e-15   1.50637849e+01 
124          5.00000000e-02   6.15000000e+00   2.33816776e-02   1.49030838e-04   3.09585498e+01   7.85463816e-16   1.50611911e+01 
125          5.00000000e-02   6.20000000e+00   2.33805280e-02   1.47350555e-04   3.09555647e+01   1.04635674e-15   1.50586455e+01 
126          5.00000000e-02   6.25000000e+00   2.33796441e-02   1.45804506e-04   3.09526353e+01   1.53837446e-15   1.50561466e+01 
127          5.00000000e-02   6.30000000e+00   2.33790259e-02   1.44399682e-04   3.09497604e+01   8.60815867e-16   1.50536931e+01 
128          5.00000000e-02   6.35000000e+00   2.33786724e-02   1.43142575e-04   3.09469385e+01   8.30424325e-16   1.50512834e+01 
129          5.00000000e-02   6.40000000e+00   2.33785819e-02   1.42039174e-04   3.09441683e+01   6.09972142e-16   1.50489163e+01 
130          5.00000000e-02   6.45000000e+00   2.33787520e-02   1.41094951e-04   3.09414484e+01   9.57330190e-16   1.50465904e+01 
131          5.00000000e-02   6.50000000e+00   2.33791795e-02   1.40314852e-04   3.09387775e+01   1.28915026e-15   1.50443044e+01 
132          5.00000000e-02   6.55000000e+00   2.33798604e-02   1.39703290e-04   3.09361544e+01   1.06329740e-15   1.50420570e+01 
133          5.00000000e-02   6.60000000e+00   2.33807902e-02   1.39264142e-04   3.09335778e+01   1.06883361e-15   1.50398471e+01 
134          5.00000000e-02   6.65000000e+00   2.33819638e-02   1.39000744e-04   3.09310466e+01   7.46202145e-16   1.50376733e+01 
135          5.00000000e-02   6.70000000e+00   2.33833751e-02   1.38915896e-04   3.09285595e+01   9.19098510e-16   1.50355346e+01 
136          5.00000000e-02   6.75000000e+00   2.33850178e-02   1.39011857e-04   3.09261154e+01   1.14313195e-15   1.50334297e+01 
137          5.00000000e-02   6.80000000e+00   2.33868848e-02   1.39290351e-04   3.09237131e+01   1.54221660e-15   1.50313577e+01 
138          5.00000000e-02   6.85000000e+00   2.33889687e-02   1.39752574e-04   3.09213517e+01   6.99737306e-16   1.50293175e+01 
139          5.00000000e-02   6.90000000e+00   2.33912612e-02   1.40399199e-04   3.09190299e+01   1.29634666e-15   1.50273079e+01 
140          5.00000000e-02   6.95000000e+00   2.33937540e-02   1.41230384e-04   3.09167469e+01   1.02142009e-15   1.50253282e+01 
141          5.00000000e-02   7.00000000e+00   2.33964381e-02   1.42245785e-04   3.09145016e+01   1.63757557e-15   1.50233771e+01 
142          5.00000000e-02   7.05000000e+00   2.33993041e-02   1.43444564e-04   3.09122930e+01   1.06364977e-15   1.50214540e+01 
143          5.00000000e-02   7.10000000e+00   2.34023422e-02   1.44825408e-04   3.09101202e+01   1.37544259e-15   1.50195578e+01 
144          5.00000000e-02   7.15000000e+00   2.34055425e-02   1.46386535e-04   3.09079824e+01   1.03159126e-15   1.50176877e+01 
145          5.00000000e-02   7.20000000e+00   2.34088947e-02   1.48125720e-04   3.09058785e+01   1.26005976e-15   1.50158430e+01 
146          5.00000000e-02   7.25000000e+00   2.34123880e-02   1.50040302e-04   3.09038078e+01   1.07000251e-15   1.50140227e+01 
147          5.00000000e-02   7.30000000e+00   2.34160119e-02   1.52127211e-04   3.09017694e+01   1.40222916e-15   1.50122262e+01 
148          5.00000000e-02   7.35000000e+00   2.34197551e-02   1.54382979e-04   3.08997626e+01   1.48137253e-15   1.50104527e+01 
149          5.00000000e-02   7.40000000e+00   2.34236068e-02   1.56803766e-04   3.08977866e+01   9.22933876e-16   1.50087015e+01 
150          5.00000000e-02   7.45000000e+00   2.34275555e-02   1.59385378e-04   3.08958406e+01   1.60791248e-15   1.50069720e+01 
151          5.00000000e-02   7.50000000e+00   2.34315901e-02   1.62123287e-04   3.08939240e+01   1.66268502e-15   1.50052635e+01 
152          5.00000000e-02   7.55000000e+00   2.34356992e-02   1.65012656e-04   3.08920360e+01   1.70048132e-15   1.50035754e+01 
153          5.00000000e-02   7.60000000e+00   2.34398715e-02   1.68048360e-04   3.08901760e+01   8.62608189e-16   1.50019073e+01 
154          5.00000000e-02   7.65000000e+00   2.34440958e-02   1.71225006e-04   3.08883434e+01   9.39913498e-16   1.50002584e+01 
155          5.00000000e-02   7.70000000e+00   2.34483607e-02   1.74536960e-04   3.08865375e+01   1.13106004e-15   1.49986283e+01 
156          5.00000000e-02   7.75000000e+00   2.34526553e-02   1.77978370e-04   3.08847579e+01   6.95161634e-16   1.49970166e+01 
157          5.00000000e-02   7.80000000e+00   2.34569686e-02   1.81543186e-04   3.08830038e+01   8.52425159e-16   1.49954227e+01 
158          5.00000000e-02   7.85000000e+00   2.34612898e-02   1.85225188e-04   3.08812749e+01   1.69592767e-15   1.49938462e+01 
159          5.00000000e-02   7.90000000e+00   2.34656083e-02   1.89018003e-04   3.08795705e+01   1.14976760e-15   1.49922867e+01 
160          5.00000000e-02   7.95000000e+00   2.34699139e-02   1.92915136e-04   3.08778903e+01   1.04366148e-15   1.49907439e+01 
161          5.00000000e-02   8.00000000e+00   2.34741964e-02   1.96909989e-04   3.08762337e+01   1.68821120e-15   1.49892174e+01 
162          5.00000000e-02   8.05000000e+00   2.34784461e-02   2.00995882e-04   3.08746003e+01   1.94760488e-15   1.49877068e+01 
163          5.00000000e-02   8.10000000e+00   2.34826534e-02   2.05166080e-04   3.08729897e+01   1.95989871e-15   1.49862118e+01 
164          5.00000000e-02   8.15000000e+00   2.34868094e-02   2.09413814e-04   3.08714015e+01   1.38464476e-15   1.49847322e+01 
165          5.00000000e-02   8.20000000e+00   2.34909053e-02   2.13732298e-04   3.08698353e+01   9.68981975e-16   1.49832677e+01 
166          5.00000000e-02   8.25000000e+00   2.34949327e-02   2.18114759e-04   3.08682907e+01   1.14589158e-15   1.49818180e+01 
167          5.00000000e-02   8.30000000e+00   2.34988837e-02   2.22554450e-04   3.08667675e+01   1.53841512e-15   1.49803829e+01 
168          5.00000000e-02   8.35000000e+00   2.35027507e-02   2.27044674e-04   3.08652651e+01   1.35615565e-15   1.49789622e+01 
169          5.00000000e-02   8.40000000e+00   2.35065267e-02   2.31578802e-04   3.08637835e+01   1.19051497e-15   1.49775557e+01 
170          5.00000000e-02   8.45000000e+00   2.35102052e-02   2.36150295e-04   3.08623222e+01   1.23449970e-15   1.49761633e+01 
171          5.00000000e-02   8.50000000e+00   2.35137798e-02   2.40752716e-04   3.08608809e+01   1.55571662e-15   1.49747848e+01 
172          5.00000000e-02   8.55000000e+00   2.35172451e-02   2.45379755e-04   3.08594595e+01   1.34107338e-15   1.49734199e+01 
173          5.00000000e-02   8.60000000e+00   2.35205959e-02   2.50025238e-04   3.08580576e+01   9.58353405e-16   1.49720687e+01 
174          5.00000000e-02   8.65000000e+00   2.35238275e-02   2.54683150e-04   3.08566749e+01   1.14718585e-15   1.49707310e+01 
175          5.00000000e-02   8.70000000e+00   2.35269357e-02   2.59347644e-04   3.08553114e+01   1.57081413e-15   1.49694067e+01 
176          5.00000000e-02   8.75000000e+00   2.35299171e-02   2.64013058e-04   3.08539666e+01   1.72956335e-15   1.49680957e+01 
177          5.00000000e-02   8.80000000e+00   2.35327683e-02   2.68673929e-04   3.08526405e+01   1.99822018e-15   1.49667979e+01 
178          5.00000000e-02   8.85000000e+00   2.35354870e-02   2.73325002e-04   3.08513328e+01   1.34166800e-15   1.49655132e+01 
179          5.00000000e-02   8.90000000e+00   2.35380709e-02   2.77961244e-04   3.08500432e+01   1.10812408e-15   1.49642416e+01 
180          5.00000000e-02   8.95000000e+00   2.35405185e-02   2.82577852e-04   3.08487717e+01   4.50924766e-16   1.49629831e+01 
181          5.00000000e-02   9.00000000e+00   2.35428288e-02   2.87170268e-04   3.08475179e+01   1.86653027e-15   1.49617375e+01 
182          5.00000000e-02   9.05000000e+00   2.35450012e-02   2.91734177e-04   3.08462818e+01   1.45995446e-15   1.49605049e+01 
183          5.00000000e-02   9.10000000e+00   2.35470356e-02   2.96265527e-04   3.08450631e+01   1.25991916e-15   1.49592852e+01 
184          5.00000000e-02   9.15000000e+00   2.35489324e-02   3.00760524e-04   3.08438617e+01   1.68905654e-15   1.49580783e+01 
185          5.00000000e-02   9.20000000e+00   2.35506926e-02   3.05215645e-04   3.08426774e+01   1.25331908e-15   1.49568843e+01 
186          5.00000000e-02   9.25000000e+00   2.35523173e-02   3.09627639e-04   3.08415100e+01   1.10712288e-15   1.49557030e+01 
187          5.00000000e-02   9.30000000e+00   2.35538085e-02   3.13993531e-04   3.08403593e+01   1.02608724e-15   1.49545345e+01 
188          5.00000000e-02   9.35000000e+00   2.35551683e-02   3.18310626e-04   3.08392252e+01   1.24758466e-15   1.49533788e+01 
189          5.00000000e-02   9.40000000e+00   2.35563994e-02   3.22576508e-04   3.08381076e+01   2.10827856e-15   1.49522358e+01 
190          5.00000000e-02   9.45000000e+00   2.35575046e-02   3.26789042e-04   3.08370061e+01   1.91690332e-15   1.49511055e+01 
191          5.00000000e-02   9.50000000e+00   2.35584874e-02   3.30946374e-04   3.08359208e+01   1.58914901e-15   1.49499879e+01 
192          5.00000000e-02   9.55000000e+00   2.35593515e-02   3.35046926e-04   3.08348513e+01   2.32009778e-15   1.49488829e+01 
193          5.00000000e-02   9.60000000e+00   2.35601009e-02   3.39089400e-04   3.08337976e+01   1.32420049e-15   1.49477905e+01 
194          5.00000000e-02   9.65000000e+00   2.35607400e-02   3.43072770e-04   3.08327594e+01   1.56186777e-15   1.49467107e+01 
195          5.00000000e-02   9.70000000e+00   2.35612734e-02   3.46996279e-04   3.08317366e+01   1.78686598e-15   1.49456434e+01 
196          5.00000000e-02   9.75000000e+00   2.35617059e-02   3.50859434e-04   3.08307290e+01   2.05978846e-15   1.49445886e+01 
197          5.00000000e-02   9.80000000e+00   2.35620428e-02   3.54662002e-04   3.08297365e+01   1.67200916e-15   1.49435462e+01 
198          5.00000000e-02   9.85000000e+00   2.35622892e-02   3.58404000e-04   3.08287588e+01   1.55498732e-15   1.49425162e+01 
199          5.00000000e-02   9.90000000e+00   2.35624508e-02   3.62085692e-04   3.08277958e+01   1.92688391e-15   1.49414986e+01 
200          5.00000000e-02   9.95000000e+00   2.35625331e-02   3.65707577e-04   3.08268473e+01   1.30786461e-15   1.49404933e+01 
201          5.00000000e-02   1.00000000e+01   2.35625420e-02   3.69270383e-04   3.08259131e+01   1.68853392e-15   1.49395001e+01 
