actuator_ROM 80 40 1.000e+02
residual and conservation information
n            dt               t                res              maxdiv           umom             vmom             k
55           5.00000000e-02   2.70000000e+00   2.35731844e-02   1.85962357e-15   3.14218199e+01   6.11218975e-18   1.54716137e+01 
56           5.00000000e-02   2.75000000e+00   2.35705707e-02   1.81517128e-15   3.14126810e+01   1.80384136e-17   1.54635790e+01 
57           5.00000000e-02   2.80000000e+00   2.35675325e-02   1.75142019e-15   3.14036303e+01  -1.42572586e-17   1.54556319e+01 
58           5.00000000e-02   2.85000000e+00   2.35640824e-02   1.72366461e-15   3.13946712e+01   8.48388200e-18   1.54477750e+01 
59           5.00000000e-02   2.90000000e+00   2.35602566e-02   1.69569220e-15   3.13858072e+01  -3.18077812e-17   1.54400109e+01 
60           5.00000000e-02   2.95000000e+00   2.35561125e-02   1.67639340e-15   3.13770420e+01  -3.54534110e-17   1.54323424e+01 
61           5.00000000e-02   3.00000000e+00   2.35517252e-02   1.66533454e-15   3.13683793e+01   2.52077005e-17   1.54247722e+01 
62           5.00000000e-02   3.05000000e+00   2.35471830e-02   1.62933902e-15   3.13598227e+01  -7.13811605e-17   1.54173027e+01 
63           5.00000000e-02   3.10000000e+00   2.35425831e-02   1.64321681e-15   3.13513756e+01   1.33682128e-16   1.54099363e+01 
64           5.00000000e-02   3.15000000e+00   2.35380265e-02   1.61806332e-15   3.13430414e+01   3.40846058e-17   1.54026753e+01 
65           5.00000000e-02   3.20000000e+00   2.35336137e-02   1.64863782e-15   3.13348230e+01   1.77280608e-16   1.53955215e+01 
66           5.00000000e-02   3.25000000e+00   2.35294399e-02   1.66251561e-15   3.13267230e+01   1.46773869e-17   1.53884766e+01 
67           5.00000000e-02   3.30000000e+00   2.35255907e-02   1.66533454e-15   3.13187438e+01   1.62481248e-16   1.53815419e+01 
68           5.00000000e-02   3.35000000e+00   2.35221392e-02   1.66533454e-15   3.13108872e+01   8.88774731e-17   1.53747184e+01 
69           5.00000000e-02   3.40000000e+00   2.35191425e-02   1.72084569e-15   3.13031547e+01   8.71698547e-17   1.53680066e+01 
70           5.00000000e-02   3.45000000e+00   2.35166398e-02   1.69309011e-15   3.12955473e+01   3.28838519e-16   1.53614068e+01 
71           5.00000000e-02   3.50000000e+00   2.35146515e-02   1.70956999e-15   3.12880655e+01  -2.94902991e-17   1.53549189e+01 
72           5.00000000e-02   3.55000000e+00   2.35131781e-02   1.75684120e-15   3.12807093e+01   5.59719372e-17   1.53485423e+01 
73           5.00000000e-02   3.60000000e+00   2.35122012e-02   1.76247905e-15   3.12734783e+01   1.38967613e-16   1.53422761e+01 
74           5.00000000e-02   3.65000000e+00   2.35116845e-02   1.74578234e-15   3.12663717e+01   2.84332020e-17   1.53361191e+01 
75           5.00000000e-02   3.70000000e+00   2.35115753e-02   1.77917577e-15   3.12593883e+01   8.08272720e-17   1.53300698e+01 
76           5.00000000e-02   3.75000000e+00   2.35118076e-02   1.80151033e-15   3.12525263e+01   2.26354309e-16   1.53241262e+01 
77           5.00000000e-02   3.80000000e+00   2.35123046e-02   1.77852524e-15   3.12457839e+01   1.04381564e-16   1.53182863e+01 
78           5.00000000e-02   3.85000000e+00   2.35129821e-02   1.84704682e-15   3.12391587e+01   1.85344361e-16   1.53125476e+01 
79           5.00000000e-02   3.90000000e+00   2.35137519e-02   1.81452076e-15   3.12326482e+01   2.35190556e-16   1.53069076e+01 
80           5.00000000e-02   3.95000000e+00   2.35145255e-02   1.87003191e-15   3.12262499e+01   4.91956736e-17   1.53013636e+01 
81           5.00000000e-02   4.00000000e+00   2.35152174e-02   1.87480240e-15   3.12199608e+01   4.45715513e-16   1.52959128e+01 
82           5.00000000e-02   4.05000000e+00   2.35157481e-02   1.90125693e-15   3.12137782e+01   2.27004830e-16   1.52905524e+01 
83           5.00000000e-02   4.10000000e+00   2.35160474e-02   1.92163993e-15   3.12076991e+01   2.40692882e-16   1.52852795e+01 
84           5.00000000e-02   4.15000000e+00   2.35160560e-02   1.91686944e-15   3.12017208e+01   5.53674944e-16   1.52800913e+01 
85           5.00000000e-02   4.20000000e+00   2.35157280e-02   1.93118091e-15   3.11958405e+01   2.36681334e-16   1.52749852e+01 
86           5.00000000e-02   4.25000000e+00   2.35150318e-02   1.96500802e-15   3.11900557e+01  -6.48895000e-17   1.52699587e+01 
87           5.00000000e-02   4.30000000e+00   2.35139508e-02   1.93985453e-15   3.11843640e+01   4.10424732e-16   1.52650094e+01 
88           5.00000000e-02   4.35000000e+00   2.35124835e-02   1.98235525e-15   3.11787633e+01   8.00683304e-17   1.52601353e+01 
89           5.00000000e-02   4.40000000e+00   2.35106426e-02   1.95720176e-15   3.11732517e+01   3.45426812e-16   1.52553346e+01 
90           5.00000000e-02   4.45000000e+00   2.35084547e-02   1.97498268e-15   3.11678277e+01   4.96293544e-16   1.52506056e+01 
91           5.00000000e-02   4.50000000e+00   2.35059579e-02   1.99102887e-15   3.11624898e+01   6.46726596e-16   1.52459473e+01 
92           5.00000000e-02   4.55000000e+00   2.35032008e-02   1.99970249e-15   3.11572370e+01   1.74204184e-16   1.52413585e+01 
93           5.00000000e-02   4.60000000e+00   2.35002396e-02   2.03699904e-15   3.11520686e+01   2.84142284e-16   1.52368386e+01 
94           5.00000000e-02   4.65000000e+00   2.34971366e-02   2.01661604e-15   3.11469840e+01   2.09440755e-16   1.52323872e+01 
95           5.00000000e-02   4.70000000e+00   2.34939572e-02   2.03830008e-15   3.11419829e+01   4.48751279e-16   1.52280041e+01 
96           5.00000000e-02   4.75000000e+00   2.34907679e-02   2.06648934e-15   3.11370650e+01   2.19442520e-16   1.52236893e+01 
97           5.00000000e-02   4.80000000e+00   2.34876339e-02   2.06041781e-15   3.11322306e+01   3.19568590e-16   1.52194429e+01 
98           5.00000000e-02   4.85000000e+00   2.34846171e-02   2.04046849e-15   3.11274796e+01  -2.91921435e-17   1.52152653e+01 
99           5.00000000e-02   4.90000000e+00   2.34817744e-02   2.10465326e-15   3.11228124e+01  -1.55040911e-16   1.52111570e+01 
100          5.00000000e-02   4.95000000e+00   2.34791560e-02   2.09251019e-15   3.11182291e+01   3.02709247e-16   1.52071185e+01 
101          5.00000000e-02   5.00000000e+00   2.34768041e-02   2.12460258e-15   3.11137302e+01   6.27183852e-16   1.52031503e+01 
102          5.00000000e-02   5.05000000e+00   2.34747525e-02   2.16797066e-15   3.11093159e+01   2.27492721e-16   1.51992530e+01 
103          5.00000000e-02   5.10000000e+00   2.34730254e-02   2.17881269e-15   3.11049864e+01   5.10577908e-16   1.51954271e+01 
104          5.00000000e-02   5.15000000e+00   2.34716381e-02   2.19659360e-15   3.11007419e+01   3.43570116e-16   1.51916732e+01 
105          5.00000000e-02   5.20000000e+00   2.34705964e-02   2.17924637e-15   3.10965825e+01   1.06182695e-15   1.51879916e+01 
106          5.00000000e-02   5.25000000e+00   2.34698974e-02   2.21741028e-15   3.10925083e+01   5.89440064e-16   1.51843828e+01 
107          5.00000000e-02   5.30000000e+00   2.34695304e-02   2.28463082e-15   3.10885190e+01   5.54732042e-16   1.51808470e+01 
108          5.00000000e-02   5.35000000e+00   2.34694776e-02   2.28159505e-15   3.10846145e+01   5.85320095e-16   1.51773844e+01 
109          5.00000000e-02   5.40000000e+00   2.34697151e-02   2.30458014e-15   3.10807945e+01   4.96252887e-16   1.51739949e+01 
110          5.00000000e-02   5.45000000e+00   2.34702145e-02   2.35922393e-15   3.10770585e+01   3.56566989e-17   1.51706785e+01 
111          5.00000000e-02   5.50000000e+00   2.34709440e-02   2.37440276e-15   3.10734059e+01   3.94907089e-16   1.51674351e+01 
112          5.00000000e-02   5.55000000e+00   2.34718695e-02   2.40215833e-15   3.10698361e+01   8.96418356e-16   1.51642644e+01 
113          5.00000000e-02   5.60000000e+00   2.34729563e-02   2.40953091e-15   3.10663483e+01   7.40754029e-16   1.51611658e+01 
114          5.00000000e-02   5.65000000e+00   2.34741696e-02   2.46590942e-15   3.10629416e+01   2.05469864e-16   1.51581389e+01 
115          5.00000000e-02   5.70000000e+00   2.34754761e-02   2.48585874e-15   3.10596152e+01   3.60781825e-16   1.51551831e+01 
116          5.00000000e-02   5.75000000e+00   2.34768446e-02   2.52532370e-15   3.10563679e+01   7.23325479e-16   1.51522976e+01 
117          5.00000000e-02   5.80000000e+00   2.34782466e-02   2.54874247e-15   3.10531987e+01   6.80228443e-16   1.51494816e+01 
118          5.00000000e-02   5.85000000e+00   2.34796573e-02   2.56955915e-15   3.10501064e+01   7.34872233e-16   1.51467342e+01 
119          5.00000000e-02   5.90000000e+00   2.34810551e-02   2.60295258e-15   3.10470898e+01   8.02526448e-16   1.51440544e+01 
120          5.00000000e-02   5.95000000e+00   2.34824225e-02   2.63331024e-15   3.10441475e+01   4.74189373e-16   1.51414410e+01 
121          5.00000000e-02   6.00000000e+00   2.34837457e-02   2.67581096e-15   3.10412782e+01   1.54955530e-15   1.51388930e+01 
122          5.00000000e-02   6.05000000e+00   2.34850143e-02   2.68274986e-15   3.10384805e+01   1.02267370e-15   1.51364092e+01 
123          5.00000000e-02   6.10000000e+00   2.34862213e-02   2.71224015e-15   3.10357529e+01   1.07154411e-15   1.51339881e+01 
124          5.00000000e-02   6.15000000e+00   2.34873622e-02   2.78162909e-15   3.10330939e+01   7.85639999e-16   1.51316285e+01 
125          5.00000000e-02   6.20000000e+00   2.34884352e-02   2.81285412e-15   3.10305018e+01   9.57120125e-16   1.51293289e+01 
126          5.00000000e-02   6.25000000e+00   2.34894399e-02   2.82022669e-15   3.10279752e+01   9.75131434e-16   1.51270879e+01 
127          5.00000000e-02   6.30000000e+00   2.34903773e-02   2.84754859e-15   3.10255122e+01   1.24011722e-15   1.51249040e+01 
128          5.00000000e-02   6.35000000e+00   2.34912491e-02   2.86099269e-15   3.10231112e+01   1.39363347e-15   1.51227757e+01 
129          5.00000000e-02   6.40000000e+00   2.34920570e-02   2.88788091e-15   3.10207705e+01   8.19968551e-16   1.51207013e+01 
130          5.00000000e-02   6.45000000e+00   2.34928025e-02   2.91997329e-15   3.10184883e+01   1.18994577e-15   1.51186792e+01 
131          5.00000000e-02   6.50000000e+00   2.34934869e-02   2.95640248e-15   3.10162628e+01   8.40453195e-16   1.51167080e+01 
132          5.00000000e-02   6.55000000e+00   2.34941102e-02   3.00887787e-15   3.10140923e+01   1.23941927e-15   1.51147860e+01 
133          5.00000000e-02   6.60000000e+00   2.34946716e-02   3.00887787e-15   3.10119750e+01   8.46849988e-16   1.51129115e+01 
134          5.00000000e-02   6.65000000e+00   2.34951695e-02   3.04530706e-15   3.10099090e+01   1.52209788e-15   1.51110830e+01 
135          5.00000000e-02   6.70000000e+00   2.34956011e-02   3.05267964e-15   3.10078927e+01   9.18617396e-16   1.51092989e+01 
136          5.00000000e-02   6.75000000e+00   2.34959628e-02   3.06265430e-15   3.10059243e+01   8.60212780e-16   1.51075578e+01 
137          5.00000000e-02   6.80000000e+00   2.34962504e-02   3.08563938e-15   3.10040023e+01   1.12322667e-15   1.51058581e+01 
138          5.00000000e-02   6.85000000e+00   2.34964594e-02   3.13204324e-15   3.10021248e+01   1.17921894e-15   1.51041984e+01 
139          5.00000000e-02   6.90000000e+00   2.34965850e-02   3.13421164e-15   3.10002905e+01   1.72891622e-15   1.51025773e+01 
140          5.00000000e-02   6.95000000e+00   2.34966230e-02   3.15893145e-15   3.09984979e+01   1.21877877e-15   1.51009936e+01 
141          5.00000000e-02   7.00000000e+00   2.34965695e-02   3.16326826e-15   3.09967455e+01   9.67830010e-16   1.50994460e+01 
142          5.00000000e-02   7.05000000e+00   2.34964218e-02   3.18018181e-15   3.09950321e+01   1.58590318e-15   1.50979334e+01 
143          5.00000000e-02   7.10000000e+00   2.34961781e-02   3.20533530e-15   3.09933564e+01   1.22339679e-15   1.50964547e+01 
144          5.00000000e-02   7.15000000e+00   2.34958383e-02   3.20750371e-15   3.09917174e+01   1.14782790e-15   1.50950089e+01 
145          5.00000000e-02   7.20000000e+00   2.34954038e-02   3.22051413e-15   3.09901139e+01   1.69429629e-15   1.50935952e+01 
146          5.00000000e-02   7.25000000e+00   2.34948778e-02   3.24740235e-15   3.09885451e+01   1.40086375e-15   1.50922126e+01 
147          5.00000000e-02   7.30000000e+00   2.34942651e-02   3.26995375e-15   3.09870102e+01   1.29215554e-15   1.50908604e+01 
148          5.00000000e-02   7.35000000e+00   2.34935726e-02   3.26214750e-15   3.09855083e+01   1.45244805e-15   1.50895379e+01 
149          5.00000000e-02   7.40000000e+00   2.34928085e-02   3.29337252e-15   3.09840387e+01   9.76977966e-16   1.50882446e+01 
150          5.00000000e-02   7.45000000e+00   2.34919827e-02   3.30421454e-15   3.09826009e+01   1.24535866e-15   1.50869797e+01 
151          5.00000000e-02   7.50000000e+00   2.34911063e-02   3.30681663e-15   3.09811942e+01   1.71966323e-15   1.50857428e+01 
152          5.00000000e-02   7.55000000e+00   2.34901914e-02   3.34454686e-15   3.09798182e+01   9.47531712e-16   1.50845334e+01 
153          5.00000000e-02   7.60000000e+00   2.34892506e-02   3.36449618e-15   3.09784723e+01   1.75868773e-15   1.50833511e+01 
154          5.00000000e-02   7.65000000e+00   2.34882969e-02   3.37273612e-15   3.09771561e+01   1.06482036e-15   1.50821952e+01 
155          5.00000000e-02   7.70000000e+00   2.34873432e-02   3.36666459e-15   3.09758690e+01   1.55115619e-15   1.50810656e+01 
156          5.00000000e-02   7.75000000e+00   2.34864021e-02   3.37143508e-15   3.09746108e+01   1.52509468e-15   1.50799615e+01 
157          5.00000000e-02   7.80000000e+00   2.34854853e-02   3.40786427e-15   3.09733808e+01   1.54381750e-15   1.50788828e+01 
158          5.00000000e-02   7.85000000e+00   2.34846034e-02   3.39788961e-15   3.09721787e+01   1.46433362e-15   1.50778287e+01 
159          5.00000000e-02   7.90000000e+00   2.34837657e-02   3.41003267e-15   3.09710039e+01   1.78583344e-15   1.50767990e+01 
160          5.00000000e-02   7.95000000e+00   2.34829800e-02   3.41653789e-15   3.09698559e+01   1.56584544e-15   1.50757930e+01 
161          5.00000000e-02   8.00000000e+00   2.34822522e-02   3.43822193e-15   3.09687341e+01   2.12783824e-15   1.50748102e+01 
162          5.00000000e-02   8.05000000e+00   2.34815865e-02   3.45990597e-15   3.09676380e+01   1.87942296e-15   1.50738501e+01 
163          5.00000000e-02   8.10000000e+00   2.34809849e-02   3.46337542e-15   3.09665669e+01   1.72849016e-15   1.50729121e+01 
164          5.00000000e-02   8.15000000e+00   2.34804479e-02   3.47638585e-15   3.09655202e+01   1.35686928e-15   1.50719955e+01 
165          5.00000000e-02   8.20000000e+00   2.34799738e-02   3.51194768e-15   3.09644971e+01   1.42884463e-15   1.50710996e+01 
166          5.00000000e-02   8.25000000e+00   2.34795594e-02   3.51108032e-15   3.09634970e+01   1.70922376e-15   1.50702239e+01 
167          5.00000000e-02   8.30000000e+00   2.34792000e-02   3.51541712e-15   3.09625190e+01   1.17528903e-15   1.50693675e+01 
168          5.00000000e-02   8.35000000e+00   2.34788894e-02   3.52929491e-15   3.09615625e+01   2.50792935e-15   1.50685299e+01 
169          5.00000000e-02   8.40000000e+00   2.34786205e-02   3.49676885e-15   3.09606266e+01   1.30392802e-15   1.50677101e+01 
170          5.00000000e-02   8.45000000e+00   2.34783855e-02   3.54707583e-15   3.09597104e+01   2.35291565e-15   1.50669077e+01 
171          5.00000000e-02   8.50000000e+00   2.34781760e-02   3.53666749e-15   3.09588134e+01   1.25630699e-15   1.50661217e+01 
172          5.00000000e-02   8.55000000e+00   2.34779833e-02   3.55011159e-15   3.09579346e+01   1.47499014e-15   1.50653516e+01 
173          5.00000000e-02   8.60000000e+00   2.34777991e-02   3.58740815e-15   3.09570732e+01   1.54857359e-15   1.50645965e+01 
174          5.00000000e-02   8.65000000e+00   2.34776150e-02   3.57830085e-15   3.09562286e+01   1.02395695e-15   1.50638559e+01 
175          5.00000000e-02   8.70000000e+00   2.34774236e-02   3.57483140e-15   3.09554000e+01   1.72512575e-15   1.50631291e+01 
176          5.00000000e-02   8.75000000e+00   2.34772180e-02   3.60692379e-15   3.09545867e+01   2.00915114e-15   1.50624154e+01 
177          5.00000000e-02   8.80000000e+00   2.34769924e-02   3.62513838e-15   3.09537881e+01   2.08329786e-15   1.50617144e+01 
178          5.00000000e-02   8.85000000e+00   2.34767422e-02   3.59261232e-15   3.09530036e+01   2.09210362e-15   1.50610254e+01 
179          5.00000000e-02   8.90000000e+00   2.34764636e-02   3.61126060e-15   3.09522325e+01   1.45402523e-15   1.50603480e+01 
180          5.00000000e-02   8.95000000e+00   2.34761544e-02   3.61386268e-15   3.09514745e+01   1.88097218e-15   1.50596817e+01 
181          5.00000000e-02   9.00000000e+00   2.34758135e-02   3.64508770e-15   3.09507289e+01   1.41485673e-15   1.50590262e+01 
182          5.00000000e-02   9.05000000e+00   2.34754408e-02   3.64465402e-15   3.09499954e+01   1.51743411e-15   1.50583811e+01 
183          5.00000000e-02   9.10000000e+00   2.34750375e-02   3.64161826e-15   3.09492737e+01   1.67207184e-15   1.50577460e+01 
184          5.00000000e-02   9.15000000e+00   2.34746058e-02   3.64378666e-15   3.09485633e+01   8.64363241e-16   1.50571208e+01 
185          5.00000000e-02   9.20000000e+00   2.34741487e-02   3.61733213e-15   3.09478641e+01   1.92981549e-15   1.50565052e+01 
186          5.00000000e-02   9.25000000e+00   2.34736698e-02   3.63641409e-15   3.09471757e+01   2.07112600e-15   1.50558990e+01 
187          5.00000000e-02   9.30000000e+00   2.34731735e-02   3.65246028e-15   3.09464980e+01   1.28692934e-15   1.50553021e+01 
188          5.00000000e-02   9.35000000e+00   2.34726644e-02   3.66373598e-15   3.09458308e+01   1.70969535e-15   1.50547144e+01 
189          5.00000000e-02   9.40000000e+00   2.34721475e-02   3.68758843e-15   3.09451740e+01   1.96656317e-15   1.50541359e+01 
190          5.00000000e-02   9.45000000e+00   2.34716277e-02   3.67501168e-15   3.09445275e+01   1.72425076e-15   1.50535664e+01 
191          5.00000000e-02   9.50000000e+00   2.34711098e-02   3.66460334e-15   3.09438911e+01   2.29349756e-15   1.50530059e+01 
192          5.00000000e-02   9.55000000e+00   2.34705985e-02   3.68542002e-15   3.09432649e+01   1.93983420e-15   1.50524545e+01 
193          5.00000000e-02   9.60000000e+00   2.34700982e-02   3.69973149e-15   3.09426487e+01   2.21094573e-15   1.50519122e+01 
194          5.00000000e-02   9.65000000e+00   2.34696127e-02   3.69799677e-15   3.09420426e+01   1.99848954e-15   1.50513789e+01 
195          5.00000000e-02   9.70000000e+00   2.34691453e-02   3.70450198e-15   3.09414465e+01   1.63405530e-15   1.50508547e+01 
196          5.00000000e-02   9.75000000e+00   2.34686990e-02   3.69019051e-15   3.09408603e+01   1.65177185e-15   1.50503397e+01 
197          5.00000000e-02   9.80000000e+00   2.34682760e-02   3.73095652e-15   3.09402841e+01   1.43416230e-15   1.50498338e+01 
198          5.00000000e-02   9.85000000e+00   2.34678779e-02   3.69582837e-15   3.09397177e+01   2.34408914e-15   1.50493370e+01 
199          5.00000000e-02   9.90000000e+00   2.34675057e-02   3.71447664e-15   3.09391613e+01   1.39158365e-15   1.50488495e+01 
200          5.00000000e-02   9.95000000e+00   2.34671601e-02   3.72054818e-15   3.09386147e+01   1.82234395e-15   1.50483711e+01 
201          5.00000000e-02   1.00000000e+01   2.34668410e-02   3.70580303e-15   3.09380778e+01   1.12227800e-15   1.50479019e+01 
