actuator_ROM 80 40 1.000e+02
residual and conservation information
n            dt               t                res              maxdiv           umom             vmom             k
19           5.00000000e-02   9.00000000e-01   1.81253175e-03   3.62123526e-16   3.17920088e+01  -1.80418018e-18   1.58036960e+01 
20           5.00000000e-02   9.50000000e-01   1.76553943e-03   3.85108612e-16   3.17807533e+01   2.27513050e-18   1.57933831e+01 
21           5.00000000e-02   1.00000000e+00   1.76154793e-03   3.84674931e-16   3.17695324e+01  -1.08589624e-17   1.57831191e+01 
22           5.00000000e-02   1.05000000e+00   1.71961032e-03   4.13731549e-16   3.17583467e+01   1.50907390e-17   1.57729034e+01 
23           5.00000000e-02   1.10000000e+00   1.71088097e-03   4.08961059e-16   3.17471968e+01  -7.29803587e-18   1.57627358e+01 
24           5.00000000e-02   1.15000000e+00   1.67651751e-03   4.31946146e-16   3.17360835e+01   3.96919639e-18   1.57526161e+01 
25           5.00000000e-02   1.20000000e+00   1.66793511e-03   4.72278466e-16   3.17250075e+01  -9.57994263e-18   1.57425446e+01 
26           5.00000000e-02   1.25000000e+00   1.64600188e-03   5.15212872e-16   3.17139697e+01   1.24073386e-17   1.57325216e+01 
27           5.00000000e-02   1.30000000e+00   1.64606257e-03   5.06105574e-16   3.17029708e+01   3.27124124e-17   1.57225475e+01 
28           5.00000000e-02   1.35000000e+00   1.62874647e-03   5.20417043e-16   3.16920117e+01  -1.08928437e-17   1.57126225e+01 
29           5.00000000e-02   1.40000000e+00   1.62272607e-03   5.56846236e-16   3.16810934e+01  -2.59768064e-17   1.57027470e+01 
30           5.00000000e-02   1.45000000e+00   1.60964996e-03   5.66387215e-16   3.16702169e+01   1.03066969e-17   1.56929213e+01 
31           5.00000000e-02   1.50000000e+00   1.59822506e-03   5.88071258e-16   3.16593832e+01  -3.13808766e-17   1.56831457e+01 
32           5.00000000e-02   1.55000000e+00   1.58903097e-03   6.25801494e-16   3.16485932e+01  -2.11453305e-17   1.56734207e+01 
33           5.00000000e-02   1.60000000e+00   1.58012525e-03   6.68735900e-16   3.16378483e+01   1.91090633e-18   1.56637467e+01 
34           5.00000000e-02   1.65000000e+00   1.57646236e-03   6.45317133e-16   3.16271495e+01  -4.02137362e-17   1.56541243e+01 
35           5.00000000e-02   1.70000000e+00   1.56440805e-03   6.70036943e-16   3.16164982e+01  -5.71103494e-17   1.56445543e+01 
36           5.00000000e-02   1.75000000e+00   1.56390238e-03   6.86083135e-16   3.16058955e+01  -1.58835618e-17   1.56350376e+01 
37           5.00000000e-02   1.80000000e+00   1.54725773e-03   6.71337985e-16   3.15953430e+01  -5.88857305e-18   1.56255751e+01 
38           5.00000000e-02   1.85000000e+00   1.54966678e-03   7.05165093e-16   3.15848419e+01  -1.23937861e-17   1.56161680e+01 
39           5.00000000e-02   1.90000000e+00   1.53304638e-03   7.38558520e-16   3.15743938e+01   7.21672071e-18   1.56068173e+01 
40           5.00000000e-02   1.95000000e+00   1.53393132e-03   7.85396054e-16   3.15640003e+01  -9.13914669e-17   1.55975243e+01 
41           5.00000000e-02   2.00000000e+00   1.52087308e-03   8.31366226e-16   3.15536628e+01  -4.53806372e-17   1.55882903e+01 
42           5.00000000e-02   2.05000000e+00   1.51687085e-03   8.46978737e-16   3.15433833e+01  -4.14978382e-17   1.55791166e+01 
43           5.00000000e-02   2.10000000e+00   1.50712823e-03   8.60422844e-16   3.15331633e+01  -4.84096270e-17   1.55700046e+01 
44           5.00000000e-02   2.15000000e+00   1.49865497e-03   9.01188846e-16   3.15230046e+01   2.00035301e-17   1.55609559e+01 
45           5.00000000e-02   2.20000000e+00   1.49198583e-03   9.00755165e-16   3.15129093e+01   1.50568577e-17   1.55519719e+01 
46           5.00000000e-02   2.25000000e+00   1.47944498e-03   8.82540568e-16   3.15028793e+01  -9.39122369e-17   1.55430542e+01 
47           5.00000000e-02   2.30000000e+00   1.47561398e-03   9.03357250e-16   3.14929165e+01  -1.62359275e-17   1.55342046e+01 
48           5.00000000e-02   2.35000000e+00   1.45939207e-03   9.42388528e-16   3.14830231e+01  -3.06287114e-17   1.55254248e+01 
49           5.00000000e-02   2.40000000e+00   1.45817252e-03   9.78384040e-16   3.14732013e+01   2.10877323e-17   1.55167166e+01 
50           5.00000000e-02   2.45000000e+00   1.44157757e-03   1.00570594e-15   3.14634532e+01  -5.94549366e-17   1.55080820e+01 
51           5.00000000e-02   2.50000000e+00   1.43981038e-03   1.02045108e-15   3.14537812e+01   7.13133979e-17   1.54995229e+01 
52           5.00000000e-02   2.55000000e+00   1.42632311e-03   1.04213513e-15   3.14441877e+01   4.79623936e-17   1.54910413e+01 
53           5.00000000e-02   2.60000000e+00   1.42066536e-03   1.05904868e-15   3.14346749e+01  -4.98190898e-17   1.54826393e+01 
54           5.00000000e-02   2.65000000e+00   1.41005701e-03   1.07813064e-15   3.14252455e+01  -1.27949409e-16   1.54743190e+01 
55           5.00000000e-02   2.70000000e+00   1.40086079e-03   1.08160009e-15   3.14159017e+01   1.60461922e-17   1.54660825e+01 
56           5.00000000e-02   2.75000000e+00   1.39291158e-03   1.12106505e-15   3.14066462e+01  -6.25178078e-17   1.54579320e+01 
57           5.00000000e-02   2.80000000e+00   1.38050801e-03   1.12236609e-15   3.13974815e+01   4.09150795e-17   1.54498696e+01 
58           5.00000000e-02   2.85000000e+00   1.37500789e-03   1.11759560e-15   3.13884100e+01  -4.65122732e-17   1.54418974e+01 
59           5.00000000e-02   2.90000000e+00   1.35969925e-03   1.12496817e-15   3.13794343e+01   2.05998413e-18   1.54340175e+01 
60           5.00000000e-02   2.95000000e+00   1.35644816e-03   1.15012166e-15   3.13705568e+01  -1.30429521e-16   1.54262319e+01 
61           5.00000000e-02   3.00000000e+00   1.34085271e-03   1.19305607e-15   3.13617799e+01   1.06929439e-17   1.54185427e+01 
62           5.00000000e-02   3.05000000e+00   1.33732484e-03   1.20910226e-15   3.13531061e+01   9.21571847e-17   1.54109516e+01 
63           5.00000000e-02   3.10000000e+00   1.32433871e-03   1.24206201e-15   3.13445375e+01   4.08879744e-17   1.54034606e+01 
64           5.00000000e-02   3.15000000e+00   1.31769857e-03   1.25810820e-15   3.13360764e+01  -4.21483595e-18   1.53960712e+01 
65           5.00000000e-02   3.20000000e+00   1.30712259e-03   1.31535408e-15   3.13277248e+01  -9.43255890e-18   1.53887849e+01 
66           5.00000000e-02   3.25000000e+00   1.29763402e-03   1.33747180e-15   3.13194846e+01  -2.50857278e-17   1.53816032e+01 
67           5.00000000e-02   3.30000000e+00   1.28928015e-03   1.35828848e-15   3.13113575e+01  -4.29073010e-17   1.53745271e+01 
68           5.00000000e-02   3.35000000e+00   1.27712053e-03   1.39471767e-15   3.13033453e+01   3.67002435e-17   1.53675577e+01 
69           5.00000000e-02   3.40000000e+00   1.27081045e-03   1.38474301e-15   3.12954492e+01   3.45047341e-17   1.53606955e+01 
70           5.00000000e-02   3.45000000e+00   1.25623032e-03   1.42030485e-15   3.12876705e+01   4.46691295e-17   1.53539411e+01 
71           5.00000000e-02   3.50000000e+00   1.25180639e-03   1.42897846e-15   3.12800101e+01   1.85940673e-16   1.53472947e+01 
72           5.00000000e-02   3.55000000e+00   1.23745666e-03   1.42897846e-15   3.12724687e+01   1.17391990e-16   1.53407562e+01 
73           5.00000000e-02   3.60000000e+00   1.23208259e-03   1.45716772e-15   3.12650469e+01   1.62576116e-16   1.53343252e+01 
74           5.00000000e-02   3.65000000e+00   1.21990527e-03   1.51441359e-15   3.12577448e+01   1.28884533e-16   1.53280011e+01 
75           5.00000000e-02   3.70000000e+00   1.21201788e-03   1.56125113e-15   3.12505625e+01  -3.87602277e-18   1.53217830e+01 
76           5.00000000e-02   3.75000000e+00   1.20191940e-03   1.57859836e-15   3.12434996e+01  -1.00586857e-16   1.53156696e+01 
77           5.00000000e-02   3.80000000e+00   1.19075517e-03   1.57079211e-15   3.12365555e+01   1.53550133e-16   1.53096595e+01 
78           5.00000000e-02   3.85000000e+00   1.18265030e-03   1.60375185e-15   3.12297294e+01  -4.38288728e-17   1.53037510e+01 
79           5.00000000e-02   3.90000000e+00   1.16994202e-03   1.58553726e-15   3.12230202e+01   1.88271707e-16   1.52979420e+01 
80           5.00000000e-02   3.95000000e+00   1.16382818e-03   1.61069075e-15   3.12164264e+01   1.43277317e-16   1.52922305e+01 
81           5.00000000e-02   4.00000000e+00   1.14950610e-03   1.63064007e-15   3.12099465e+01   2.36383179e-16   1.52866142e+01 
82           5.00000000e-02   4.05000000e+00   1.14347336e-03   1.66837030e-15   3.12035787e+01   1.60949813e-16   1.52810905e+01 
83           5.00000000e-02   4.10000000e+00   1.13189795e-03   1.70393213e-15   3.11973210e+01   3.24501710e-16   1.52756572e+01 
84           5.00000000e-02   4.15000000e+00   1.12317468e-03   1.70393213e-15   3.11911711e+01   2.03098172e-16   1.52703116e+01 
85           5.00000000e-02   4.20000000e+00   1.11385577e-03   1.75814224e-15   3.11851269e+01   2.22342761e-16   1.52650513e+01 
86           5.00000000e-02   4.25000000e+00   1.10936329e-03   1.82753118e-15   3.11791861e+01   1.07417330e-16   1.52598739e+01 
87           5.00000000e-02   4.30000000e+00   1.10409045e-03   1.83056695e-15   3.11733462e+01   2.56142763e-17   1.52547773e+01 
88           5.00000000e-02   4.35000000e+00   1.09180846e-03   1.89258331e-15   3.11676049e+01   3.42065785e-16   1.52497592e+01 
89           5.00000000e-02   4.40000000e+00   1.07268535e-03   1.86482774e-15   3.11619601e+01   1.82904906e-16   1.52448180e+01 
90           5.00000000e-02   4.45000000e+00   1.04705166e-03   1.88694546e-15   3.11564095e+01   2.30013491e-16   1.52399520e+01 
91           5.00000000e-02   4.50000000e+00   1.01539196e-03   1.91773680e-15   3.11509513e+01   5.97286977e-16   1.52351599e+01 
92           5.00000000e-02   4.55000000e+00   9.78330490e-04   1.91123159e-15   3.11455836e+01   2.59395370e-17   1.52304406e+01 
93           5.00000000e-02   4.60000000e+00   9.36611395e-04   1.91339999e-15   3.11403050e+01   4.54551761e-17   1.52257934e+01 
94           5.00000000e-02   4.65000000e+00   8.91074483e-04   1.91817048e-15   3.11351141e+01   2.36600019e-16   1.52212177e+01 
95           5.00000000e-02   4.70000000e+00   8.42627517e-04   1.92380833e-15   3.11300098e+01   3.63261938e-16   1.52167133e+01 
96           5.00000000e-02   4.75000000e+00   7.92216289e-04   1.90299165e-15   3.11249914e+01   2.75062091e-16   1.52122803e+01 
97           5.00000000e-02   4.80000000e+00   7.40793801e-04   1.94158925e-15   3.11200581e+01   2.78911009e-16   1.52079187e+01 
98           5.00000000e-02   4.85000000e+00   6.89289909e-04   1.97628372e-15   3.11152098e+01   4.29547348e-16   1.52036289e+01 
99           5.00000000e-02   4.90000000e+00   6.38582746e-04   2.02485598e-15   3.11104460e+01   1.80885580e-16   1.51994113e+01 
100          5.00000000e-02   4.95000000e+00   5.89473107e-04   2.03916745e-15   3.11057668e+01   6.94323071e-16   1.51952666e+01 
101          5.00000000e-02   5.00000000e+00   5.42662825e-04   2.06085149e-15   3.11011722e+01   4.95155132e-16   1.51911951e+01 
102          5.00000000e-02   5.05000000e+00   4.98737929e-04   2.08166817e-15   3.10966622e+01   5.96311195e-19   1.51871976e+01 
103          5.00000000e-02   5.10000000e+00   4.58157105e-04   2.11376056e-15   3.10922369e+01   9.61877062e-16   1.51832744e+01 
104          5.00000000e-02   5.15000000e+00   4.21245726e-04   2.11983209e-15   3.10878964e+01   2.15661365e-16   1.51794261e+01 
105          5.00000000e-02   5.20000000e+00   3.91390735e-04   2.14585294e-15   3.10836408e+01   7.10071108e-16   1.51756529e+01 
106          5.00000000e-02   5.25000000e+00   3.73231481e-04   2.17317483e-15   3.10794700e+01   6.12520017e-16   1.51719550e+01 
107          5.00000000e-02   5.30000000e+00   3.61641292e-04   2.17057275e-15   3.10753837e+01   4.16780868e-16   1.51683325e+01 
108          5.00000000e-02   5.35000000e+00   3.50712558e-04   2.20960403e-15   3.10713819e+01   2.52090558e-16   1.51647852e+01 
109          5.00000000e-02   5.40000000e+00   3.40329556e-04   2.23562488e-15   3.10674640e+01   8.59934953e-16   1.51613130e+01 
110          5.00000000e-02   5.45000000e+00   3.30377863e-04   2.25123739e-15   3.10636295e+01   8.27896779e-16   1.51579155e+01 
111          5.00000000e-02   5.50000000e+00   3.20752607e-04   2.27248775e-15   3.10598779e+01   1.14777708e-15   1.51545921e+01 
112          5.00000000e-02   5.55000000e+00   3.11365059e-04   2.29720756e-15   3.10562083e+01   8.10847700e-16   1.51513422e+01 
113          5.00000000e-02   5.60000000e+00   3.02147217e-04   2.32886627e-15   3.10526199e+01   8.03217627e-16   1.51481649e+01 
114          5.00000000e-02   5.65000000e+00   2.93054198e-04   2.36659650e-15   3.10491118e+01   1.19334067e-15   1.51450595e+01 
115          5.00000000e-02   5.70000000e+00   2.84064472e-04   2.37353540e-15   3.10456829e+01   4.41880148e-16   1.51420251e+01 
116          5.00000000e-02   5.75000000e+00   2.75178139e-04   2.38394374e-15   3.10423320e+01   6.26790828e-16   1.51390605e+01 
117          5.00000000e-02   5.80000000e+00   2.66413573e-04   2.39435208e-15   3.10390581e+01   6.79605027e-16   1.51361647e+01 
118          5.00000000e-02   5.85000000e+00   2.57802930e-04   2.39521944e-15   3.10358599e+01   4.84651924e-16   1.51333367e+01 
119          5.00000000e-02   5.90000000e+00   2.49386991e-04   2.42644446e-15   3.10327362e+01   2.53242522e-16   1.51305753e+01 
120          5.00000000e-02   5.95000000e+00   2.41209886e-04   2.44162329e-15   3.10296857e+01   8.24495095e-16   1.51278793e+01 
121          5.00000000e-02   6.00000000e+00   2.33314159e-04   2.47371568e-15   3.10267071e+01   2.39161447e-16   1.51252475e+01 
122          5.00000000e-02   6.05000000e+00   2.25736571e-04   2.52966051e-15   3.10237990e+01   6.37741270e-16   1.51226788e+01 
123          5.00000000e-02   6.10000000e+00   2.18504909e-04   2.54440566e-15   3.10209601e+01   9.05539207e-16   1.51201718e+01 
124          5.00000000e-02   6.15000000e+00   2.11635965e-04   2.57129387e-15   3.10181890e+01   5.09019367e-16   1.51177255e+01 
125          5.00000000e-02   6.20000000e+00   2.05134710e-04   2.56262025e-15   3.10154844e+01   1.41980340e-15   1.51153385e+01 
126          5.00000000e-02   6.25000000e+00   1.98994585e-04   2.57129387e-15   3.10128449e+01   1.14456513e-15   1.51130096e+01 
127          5.00000000e-02   6.30000000e+00   1.93198719e-04   2.55915081e-15   3.10102690e+01   1.00384924e-15   1.51107375e+01 
128          5.00000000e-02   6.35000000e+00   1.87721874e-04   2.55221191e-15   3.10077553e+01   8.39260573e-16   1.51085209e+01 
129          5.00000000e-02   6.40000000e+00   1.82532817e-04   2.56175289e-15   3.10053025e+01   6.23890588e-16   1.51063585e+01 
130          5.00000000e-02   6.45000000e+00   1.77596876e-04   2.60772307e-15   3.10029090e+01   7.77135788e-16   1.51042490e+01 
131          5.00000000e-02   6.50000000e+00   1.72878419e-04   2.63677968e-15   3.10005735e+01   1.08435125e-15   1.51021912e+01 
132          5.00000000e-02   6.55000000e+00   1.68343079e-04   2.66973943e-15   3.09982945e+01   9.57120125e-16   1.51001836e+01 
133          5.00000000e-02   6.60000000e+00   1.63959545e-04   2.68665298e-15   3.09960706e+01   5.61894552e-16   1.50982250e+01 
134          5.00000000e-02   6.65000000e+00   1.59700862e-04   2.72438322e-15   3.09939003e+01   1.45531102e-15   1.50963141e+01 
135          5.00000000e-02   6.70000000e+00   1.55545192e-04   2.75387352e-15   3.09917823e+01   1.00325970e-15   1.50944496e+01 
136          5.00000000e-02   6.75000000e+00   1.51476073e-04   2.77208811e-15   3.09897151e+01   1.25877905e-15   1.50926302e+01 
137          5.00000000e-02   6.80000000e+00   1.47482225e-04   2.81285412e-15   3.09876974e+01   1.53834058e-15   1.50908546e+01 
138          5.00000000e-02   6.85000000e+00   1.43557009e-04   2.84754859e-15   3.09857279e+01   1.43012365e-15   1.50891216e+01 
139          5.00000000e-02   6.90000000e+00   1.39697639e-04   2.89525348e-15   3.09838052e+01   1.00583468e-15   1.50874301e+01 
140          5.00000000e-02   6.95000000e+00   1.35904259e-04   2.92300906e-15   3.09819280e+01   2.27404629e-16   1.50857787e+01 
141          5.00000000e-02   7.00000000e+00   1.32178989e-04   2.94165733e-15   3.09800950e+01   1.25197568e-15   1.50841664e+01 
142          5.00000000e-02   7.05000000e+00   1.28525023e-04   2.98459174e-15   3.09783051e+01   1.10269460e-15   1.50825920e+01 
143          5.00000000e-02   7.10000000e+00   1.24945847e-04   2.98415806e-15   3.09765570e+01   1.27026821e-15   1.50810544e+01 
144          5.00000000e-02   7.15000000e+00   1.21444627e-04   3.02188830e-15   3.09748497e+01   8.46809331e-16   1.50795527e+01 
145          5.00000000e-02   7.20000000e+00   1.18083202e-04   3.03880185e-15   3.09731819e+01   1.43820435e-15   1.50780857e+01 
146          5.00000000e-02   7.25000000e+00   1.14823811e-04   3.07349632e-15   3.09715525e+01   1.05848964e-15   1.50766525e+01 
147          5.00000000e-02   7.30000000e+00   1.11648693e-04   3.08216994e-15   3.09699607e+01   2.18360689e-15   1.50752523e+01 
148          5.00000000e-02   7.35000000e+00   1.08554600e-04   3.11035919e-15   3.09684053e+01   1.11770063e-15   1.50738840e+01 
149          5.00000000e-02   7.40000000e+00   1.05537614e-04   3.11686441e-15   3.09668854e+01   1.19575641e-15   1.50725468e+01 
150          5.00000000e-02   7.45000000e+00   1.02593556e-04   3.14418630e-15   3.09654001e+01   1.66187525e-15   1.50712400e+01 
151          5.00000000e-02   7.50000000e+00   9.97183581e-05   3.14895679e-15   3.09639485e+01   1.37926441e-15   1.50699627e+01 
152          5.00000000e-02   7.55000000e+00   9.69083667e-05   3.14461998e-15   3.09625297e+01   1.30838808e-15   1.50687142e+01 
153          5.00000000e-02   7.60000000e+00   9.41605595e-05   3.20186586e-15   3.09611430e+01   1.82442257e-15   1.50674937e+01 
154          5.00000000e-02   7.65000000e+00   9.14726833e-05   3.21877941e-15   3.09597876e+01   7.59966431e-16   1.50663006e+01 
155          5.00000000e-02   7.70000000e+00   8.88433087e-05   3.21444260e-15   3.09584626e+01   1.69394223e-15   1.50651343e+01 
156          5.00000000e-02   7.75000000e+00   8.62718175e-05   3.21877941e-15   3.09571674e+01   2.06724320e-15   1.50639940e+01 
157          5.00000000e-02   7.80000000e+00   8.37583317e-05   3.25867805e-15   3.09559014e+01   1.29135086e-15   1.50628793e+01 
158          5.00000000e-02   7.85000000e+00   8.13036016e-05   3.26648431e-15   3.09546638e+01   1.12412114e-15   1.50617896e+01 
159          5.00000000e-02   7.90000000e+00   7.89088669e-05   3.28730099e-15   3.09534540e+01   1.30452307e-15   1.50607242e+01 
160          5.00000000e-02   7.95000000e+00   7.65757038e-05   3.28339786e-15   3.09522714e+01   1.35818430e-15   1.50596828e+01 
161          5.00000000e-02   8.00000000e+00   7.43058692e-05   3.27776001e-15   3.09511154e+01   1.92439872e-15   1.50586647e+01 
162          5.00000000e-02   8.05000000e+00   7.21011533e-05   3.29510724e-15   3.09499855e+01   1.68084540e-15   1.50576695e+01 
163          5.00000000e-02   8.10000000e+00   6.99632441e-05   3.28773467e-15   3.09488811e+01   1.97714727e-15   1.50566968e+01 
164          5.00000000e-02   8.15000000e+00   6.78936119e-05   3.28773467e-15   3.09478016e+01   1.93478143e-15   1.50557460e+01 
165          5.00000000e-02   8.20000000e+00   6.58934139e-05   3.32850067e-15   3.09467465e+01   1.13852515e-15   1.50548168e+01 
166          5.00000000e-02   8.25000000e+00   6.39634206e-05   3.32286282e-15   3.09457154e+01   1.69735371e-15   1.50539086e+01 
167          5.00000000e-02   8.30000000e+00   6.21039650e-05   3.31332184e-15   3.09447077e+01   1.76085169e-15   1.50530212e+01 
168          5.00000000e-02   8.35000000e+00   6.03149121e-05   3.31505656e-15   3.09437230e+01   1.14861479e-15   1.50521540e+01 
169          5.00000000e-02   8.40000000e+00   5.85956472e-05   3.31028607e-15   3.09427607e+01   1.41803988e-15   1.50513067e+01 
170          5.00000000e-02   8.45000000e+00   5.69450819e-05   3.34584790e-15   3.09418204e+01   1.72148689e-15   1.50504789e+01 
171          5.00000000e-02   8.50000000e+00   5.53616750e-05   3.33977637e-15   3.09409017e+01   1.31996109e-15   1.50496701e+01 
172          5.00000000e-02   8.55000000e+00   5.38434660e-05   3.34628159e-15   3.09400040e+01   1.51164380e-15   1.50488800e+01 
173          5.00000000e-02   8.60000000e+00   5.23881188e-05   3.36970035e-15   3.09391270e+01   1.26023171e-15   1.50481082e+01 
174          5.00000000e-02   8.65000000e+00   5.09929754e-05   3.39528752e-15   3.09382702e+01   9.05241898e-16   1.50473543e+01 
175          5.00000000e-02   8.70000000e+00   4.96551140e-05   3.39051703e-15   3.09374332e+01   2.03000763e-15   1.50466180e+01 
176          5.00000000e-02   8.75000000e+00   4.83714138e-05   3.41740525e-15   3.09366155e+01   2.05433781e-15   1.50458987e+01 
177          5.00000000e-02   8.80000000e+00   4.71386207e-05   3.46033965e-15   3.09358167e+01   1.65061141e-15   1.50451963e+01 
178          5.00000000e-02   8.85000000e+00   4.59534149e-05   3.43475248e-15   3.09350363e+01   2.15052856e-15   1.50445102e+01 
179          5.00000000e-02   8.90000000e+00   4.48124767e-05   3.46424278e-15   3.09342741e+01   2.09914077e-15   1.50438401e+01 
180          5.00000000e-02   8.95000000e+00   4.37125494e-05   3.47725321e-15   3.09335295e+01   2.01413762e-15   1.50431857e+01 
181          5.00000000e-02   9.00000000e+00   4.26504976e-05   3.47421744e-15   3.09328021e+01   1.29458483e-15   1.50425466e+01 
182          5.00000000e-02   9.05000000e+00   4.16233587e-05   3.48072265e-15   3.09320916e+01   2.08764653e-15   1.50419225e+01 
183          5.00000000e-02   9.10000000e+00   4.06283858e-05   3.51324872e-15   3.09313975e+01   1.11239482e-15   1.50413129e+01 
184          5.00000000e-02   9.15000000e+00   3.96630825e-05   3.53016227e-15   3.09307196e+01   1.86702833e-15   1.50407175e+01 
185          5.00000000e-02   9.20000000e+00   3.87252257e-05   3.56398938e-15   3.09300573e+01   2.19476740e-15   1.50401361e+01 
186          5.00000000e-02   9.25000000e+00   3.78128793e-05   3.60432170e-15   3.09294103e+01   1.94410663e-15   1.50395683e+01 
187          5.00000000e-02   9.30000000e+00   3.69243959e-05   3.57613245e-15   3.09287783e+01   1.31137980e-15   1.50390136e+01 
188          5.00000000e-02   9.35000000e+00   3.60584083e-05   3.58393870e-15   3.09281609e+01   2.20039847e-15   1.50384719e+01 
189          5.00000000e-02   9.40000000e+00   3.52138124e-05   3.57743349e-15   3.09275578e+01   1.98468629e-15   1.50379429e+01 
190          5.00000000e-02   9.45000000e+00   3.43897405e-05   3.62123526e-15   3.09269686e+01   1.97612448e-15   1.50374261e+01 
191          5.00000000e-02   9.50000000e+00   3.35855301e-05   3.63728145e-15   3.09263930e+01   1.86812439e-15   1.50369213e+01 
192          5.00000000e-02   9.55000000e+00   3.28006865e-05   3.65896549e-15   3.09258306e+01   1.44408614e-15   1.50364283e+01 
193          5.00000000e-02   9.60000000e+00   3.20348446e-05   3.69019051e-15   3.09252812e+01   1.42531928e-15   1.50359467e+01 
194          5.00000000e-02   9.65000000e+00   3.12877295e-05   3.70580303e-15   3.09247445e+01   8.93606207e-16   1.50354762e+01 
195          5.00000000e-02   9.70000000e+00   3.05591199e-05   3.69322628e-15   3.09242200e+01   1.89347778e-15   1.50350167e+01 
196          5.00000000e-02   9.75000000e+00   2.98488142e-05   3.71664505e-15   3.09237077e+01   1.53363785e-15   1.50345678e+01 
197          5.00000000e-02   9.80000000e+00   2.91566022e-05   3.71837977e-15   3.09232071e+01   1.59934051e-15   1.50341292e+01 
198          5.00000000e-02   9.85000000e+00   2.84822426e-05   3.73442596e-15   3.09227180e+01   1.60858333e-15   1.50337008e+01 
199          5.00000000e-02   9.90000000e+00   2.78254467e-05   3.71100720e-15   3.09222401e+01   2.19863664e-15   1.50332823e+01 
200          5.00000000e-02   9.95000000e+00   2.71858693e-05   3.74613535e-15   3.09217732e+01   1.68218372e-15   1.50328734e+01 
201          5.00000000e-02   1.00000000e+01   2.65631052e-05   3.76912043e-15   3.09213170e+01   2.19021036e-15   1.50324740e+01 
