   5.0000000000000001e-03	  -2.1697750650192561e-03	
   1.4999999999999999e-02	  -6.2073629181271534e-03	
   2.5000000000000001e-02	  -9.9619497751990225e-03	
   3.5000000000000003e-02	  -1.3451900482973352e-02	
   4.4999999999999998e-02	  -1.6695074540942340e-02	
   5.5000000000000000e-02	  -1.9708894529880196e-02	
   6.5000000000000002e-02	  -2.2510394026476581e-02	
   7.5000000000000011e-02	  -2.5116247296158745e-02	
   8.4999999999999992e-02	  -2.7542783165790587e-02	
   9.5000000000000001e-02	  -2.9805985540229056e-02	
   1.0500000000000001e-01	  -3.1921483038981180e-02	
   1.1499999999999999e-01	  -3.3904530190857096e-02	
   1.2500000000000000e-01	  -3.5769982536596710e-02	
   1.3500000000000001e-01	  -3.7532267854880480e-02	
   1.4500000000000002e-01	  -3.9205355550800437e-02	
   1.5500000000000000e-01	  -4.0802726033726852e-02	
   1.6500000000000001e-01	  -4.2337341671052922e-02	
   1.7499999999999999e-01	  -4.3821620643478734e-02	
   1.8500000000000000e-01	  -4.5267414754913790e-02	
   1.9500000000000001e-01	  -4.6685991974090638e-02	
   2.0500000000000002e-01	  -4.8088024213654212e-02	
   2.1500000000000000e-01	  -4.9483580593100367e-02	
   2.2500000000000001e-01	  -5.0882126190816175e-02	
   2.3499999999999999e-01	  -5.2292526072454569e-02	
   2.4500000000000000e-01	  -5.3723054191747090e-02	
   2.5500000000000000e-01	  -5.5181406597631592e-02	
   2.6500000000000001e-01	  -5.6674718249063318e-02	
   2.7500000000000002e-01	  -5.8209582635288276e-02	
   2.8500000000000003e-01	  -5.9792073322969090e-02	
   2.9499999999999998e-01	  -6.1427766499282249e-02	
   3.0499999999999999e-01	  -6.3121763548279197e-02	
   3.1500000000000000e-01	  -6.4878712682132911e-02	
   3.2500000000000001e-01	  -6.6702828644677803e-02	
   3.3500000000000002e-01	  -6.8597909507271890e-02	
   3.4500000000000003e-01	  -7.0567349582075056e-02	
   3.5499999999999998e-01	  -7.2614147481252611e-02	
   3.6499999999999999e-01	  -7.4740908349343577e-02	
   3.7500000000000000e-01	  -7.6949839287630314e-02	
   3.8500000000000001e-01	  -7.9242736972780170e-02	
   3.9500000000000002e-01	  -8.1620966447595658e-02	
   4.0500000000000003e-01	  -8.4085430030970743e-02	
   4.1500000000000004e-01	  -8.6636525260591069e-02	
   4.2499999999999999e-01	  -8.9274090750345689e-02	
   4.3500000000000000e-01	  -9.1997338821378435e-02	
   4.4500000000000001e-01	  -9.4804773759113378e-02	
   4.5500000000000002e-01	  -9.7694094567412765e-02	
   4.6500000000000002e-01	  -1.0066208114499793e-01	
   4.7499999999999998e-01	  -1.0370446290809043e-01	
   4.8499999999999999e-01	  -1.0681576903580151e-01	
   4.9500000000000000e-01	  -1.0998915972832138e-01	
   5.0500000000000000e-01	  -1.1321623814661295e-01	
   5.1500000000000001e-01	  -1.1648684304608581e-01	
   5.2500000000000002e-01	  -1.1978882252021046e-01	
   5.3500000000000003e-01	  -1.2310778972099254e-01	
   5.4500000000000004e-01	  -1.2642686190215049e-01	
   5.5500000000000005e-01	  -1.2972638460989463e-01	
   5.6500000000000006e-01	  -1.3298364328996656e-01	
   5.7500000000000007e-01	  -1.3617256494583951e-01	
   5.8499999999999996e-01	  -1.3926341272462325e-01	
   5.9499999999999997e-01	  -1.4222247637621527e-01	
   6.0499999999999998e-01	  -1.4501176138210697e-01	
   6.1499999999999999e-01	  -1.4758867914720547e-01	
   6.2500000000000000e-01	  -1.4990573997003639e-01	
   6.3500000000000001e-01	  -1.5191024955636434e-01	
   6.4500000000000002e-01	  -1.5354400865107279e-01	
   6.5499999999999992e-01	  -1.5474301400301013e-01	
   6.6499999999999992e-01	  -1.5543715745903067e-01	
   6.7499999999999993e-01	  -1.5554991866339601e-01	
   6.8499999999999994e-01	  -1.5499804581723531e-01	
   6.9499999999999995e-01	  -1.5369121846815376e-01	
   7.0499999999999996e-01	  -1.5153168661858671e-01	
   7.1499999999999997e-01	  -1.4841388184088991e-01	
   7.2499999999999998e-01	  -1.4422399883742423e-01	
   7.3499999999999999e-01	  -1.3883955022327171e-01	
   7.4500000000000000e-01	  -1.3212890342173442e-01	
   7.5500000000000000e-01	  -1.2395081655656784e-01	
   7.6500000000000001e-01	  -1.1415400012231676e-01	
   7.7500000000000002e-01	  -1.0257674294842682e-01	
   7.8500000000000003e-01	  -8.9046654407029566e-02	
   7.9500000000000004e-01	  -7.3380589768700044e-02	
   8.0500000000000005e-01	  -5.5384841906734546e-02	
   8.1500000000000006e-01	  -3.4855700044640919e-02	
   8.2499999999999996e-01	  -1.1580494836123412e-02	
   8.3499999999999996e-01	   1.4660731350513521e-02	
   8.4499999999999997e-01	   4.4092769791038870e-02	
   8.5499999999999998e-01	   7.6941827068572097e-02	
   8.6499999999999999e-01	   1.1343094541458328e-01	
   8.7500000000000000e-01	   1.5377405121811236e-01	
   8.8500000000000001e-01	   1.9816841973441965e-01	
   8.9500000000000002e-01	   2.4678536326633257e-01	
   9.0500000000000003e-01	   2.9975900296146640e-01	
   9.1500000000000004e-01	   3.5717308703639006e-01	
   9.2500000000000004e-01	   4.1904598836178403e-01	
   9.3499999999999994e-01	   4.8531426740778350e-01	
   9.4499999999999995e-01	   5.5581552994756367e-01	
   9.5499999999999996e-01	   6.3027173392752300e-01	
   9.6499999999999997e-01	   7.0827457273273986e-01	
   9.7499999999999998e-01	   7.8927501656246823e-01	
   9.8499999999999999e-01	   8.7257943027044493e-01	
   9.9500000000000000e-01	   9.5735478354679471e-01	
