   5.0000000000000001e-03	  -7.0104205610855719e-03	
   1.4999999999999999e-02	  -7.4077961003885286e-03	
   2.5000000000000001e-02	  -7.7727408951782460e-03	
   3.5000000000000003e-02	  -8.1051932503462404e-03	
   4.4999999999999998e-02	  -8.4054334471887569e-03	
   5.5000000000000000e-02	  -8.6740243980233198e-03	
   6.5000000000000002e-02	  -8.9117558125106407e-03	
   7.5000000000000011e-02	  -9.1195924023318425e-03	
   8.4999999999999992e-02	  -9.2986265045529645e-03	
   9.5000000000000001e-02	  -9.4500353731209012e-03	
   1.0500000000000001e-01	  -9.5750432705157592e-03	
   1.1499999999999999e-01	  -9.6748883872147372e-03	
   1.2500000000000000e-01	  -9.7507945242055940e-03	
   1.3500000000000001e-01	  -9.8039473927959645e-03	
   1.4500000000000002e-01	  -9.8354753162155726e-03	
   1.5500000000000000e-01	  -9.8464340586949441e-03	
   1.6500000000000001e-01	  -9.8377954601304718e-03	
   1.7499999999999999e-01	  -9.8104395191248063e-03	
   1.8500000000000000e-01	  -9.7651495423837446e-03	
   1.9500000000000001e-01	  -9.7026099659847081e-03	
   2.0500000000000002e-01	  -9.6234064519783412e-03	
   2.1500000000000000e-01	  -9.5280278722581092e-03	
   2.2500000000000001e-01	  -9.4168698085466841e-03	
   2.3499999999999999e-01	  -9.2902392221060615e-03	
   2.4500000000000000e-01	  -9.1483599775606730e-03	
   2.5500000000000000e-01	  -8.9913789396886060e-03	
   2.6500000000000001e-01	  -8.8193724000468730e-03	
   2.7500000000000002e-01	  -8.6323526283522932e-03	
   2.8500000000000003e-01	  -8.4302743825095134e-03	
   2.9499999999999998e-01	  -8.2130412474961372e-03	
   3.0499999999999999e-01	  -7.9805117088022470e-03	
   3.1500000000000000e-01	  -7.7325048973659414e-03	
   3.2500000000000001e-01	  -7.4688059720710524e-03	
   3.3500000000000002e-01	  -7.1891711307265523e-03	
   3.4500000000000003e-01	  -6.8933322624608381e-03	
   3.5499999999999998e-01	  -6.5810012729352833e-03	
   3.6499999999999999e-01	  -6.2518741293085180e-03	
   3.7500000000000000e-01	  -5.9056346848006605e-03	
   3.8500000000000001e-01	  -5.5419583533000815e-03	
   3.9500000000000002e-01	  -5.1605157132508777e-03	
   4.0500000000000003e-01	  -4.7609761269976642e-03	
   4.1500000000000004e-01	  -4.3430114678920280e-03	
   4.2499999999999999e-01	  -3.9063000521608032e-03	
   4.3500000000000000e-01	  -3.4505308765388192e-03	
   4.4500000000000001e-01	  -2.9754082657923887e-03	
   4.5500000000000002e-01	  -2.4806570367327703e-03	
   4.6500000000000002e-01	  -1.9660282864529290e-03	
   4.7499999999999998e-01	  -1.4313059125241317e-03	
   4.8499999999999999e-01	  -8.7631397139580243e-04	
   4.9500000000000000e-01	  -3.0092497726373537e-04	
   5.0500000000000000e-01	   2.9493076321679152e-04	
   5.1500000000000001e-01	   9.1125469496972870e-04	
   5.2500000000000002e-01	   1.5479683673126979e-03	
   5.3500000000000003e-01	   2.2049005455874234e-03	
   5.4500000000000004e-01	   2.8817730591687374e-03	
   5.5500000000000005e-01	   3.5781853978978624e-03	
   5.6500000000000006e-01	   4.2935981128939347e-03	
   5.7500000000000007e-01	   5.0273151310611681e-03	
   5.8499999999999996e-01	   5.7784651565245867e-03	
   5.9499999999999997e-01	   6.5459824073681450e-03	
   6.0499999999999998e-01	   7.3285870216476933e-03	
   6.1499999999999999e-01	   8.1247655627430145e-03	
   6.2500000000000000e-01	   8.9327521584207509e-03	
   6.3500000000000001e-01	   9.7505109180899292e-03	
   6.4500000000000002e-01	   1.0575720384627865e-02	
   6.5499999999999992e-01	   1.1405760885253984e-02	
   6.6499999999999992e-01	   1.2237705743434024e-02	
   6.7499999999999993e-01	   1.3068317392057462e-02	
   6.8499999999999994e-01	   1.3894049477265812e-02	
   6.9499999999999995e-01	   1.4711056051340609e-02	
   7.0499999999999996e-01	   1.5515208910208128e-02	
   7.1499999999999997e-01	   1.6302124025250723e-02	
   7.2499999999999998e-01	   1.7067197839821174e-02	
   7.3499999999999999e-01	   1.7805653940737284e-02	
   7.4500000000000000e-01	   1.8512600270461178e-02	
   7.5500000000000000e-01	   1.9183096618598610e-02	
   7.6500000000000001e-01	   1.9812231631031029e-02	
   7.7500000000000002e-01	   2.0395208018956803e-02	
   7.8500000000000003e-01	   2.0927434064555703e-02	
   7.9500000000000004e-01	   2.1404618940698873e-02	
   8.0500000000000005e-01	   2.1822868831935759e-02	
   8.1500000000000006e-01	   2.2178780411486722e-02	
   8.2499999999999996e-01	   2.2469527943902598e-02	
   8.3499999999999996e-01	   2.2692940192414864e-02	
   8.4499999999999997e-01	   2.2847563451053196e-02	
   8.5499999999999998e-01	   2.2932707417153059e-02	
   8.6499999999999999e-01	   2.2948471272218933e-02	
   8.7500000000000000e-01	   2.2895748226464691e-02	
   8.8500000000000001e-01	   2.2776207857137912e-02	
   8.9500000000000002e-01	   2.2592256761868972e-02	
   9.0500000000000003e-01	   2.2346979265154353e-02	
   9.1500000000000004e-01	   2.2044061057782206e-02	
   9.2500000000000004e-01	   2.1687699613830911e-02	
   9.3499999999999994e-01	   2.1282505928222957e-02	
   9.4499999999999995e-01	   2.0833402481310138e-02	
   9.5499999999999996e-01	   2.0345522328542566e-02	
   9.6499999999999997e-01	   1.9824113831909643e-02	
   9.7499999999999998e-01	   1.9274454827690718e-02	
   9.8499999999999999e-01	   1.8701779028174319e-02	
   9.9500000000000000e-01	   1.8111216267002607e-02	
