LDC_unsteady 100 100 1.000e+02
residual and conservation information
n            dt               t                res              maxdiv           umom             vmom             k
204          2.50000000e-03   5.07500000e-01   4.31509935e-05   1.99753408e-15  -2.88847044e-15   4.31472824e-15   1.83448214e-02 
205          2.50000000e-03   5.10000000e-01   4.29223666e-05   2.00707506e-15  -2.87043203e-15   4.32138253e-15   1.83786819e-02 
206          2.50000000e-03   5.12500000e-01   4.26951022e-05   2.01921813e-15  -3.12303419e-15   4.33130636e-15   1.84124047e-02 
207          2.50000000e-03   5.15000000e-01   4.24691936e-05   2.02789174e-15  -2.96886403e-15   4.34072198e-15   1.84459908e-02 
208          2.50000000e-03   5.17500000e-01   4.22446339e-05   2.03569800e-15  -3.06889524e-15   4.34459462e-15   1.84794414e-02 
209          2.50000000e-03   5.20000000e-01   4.20214164e-05   2.04437162e-15  -2.99877446e-15   4.35694436e-15   1.85127573e-02 
210          2.50000000e-03   5.22500000e-01   4.18006333e-05   2.05477996e-15  -2.87493147e-15   4.37172678e-15   1.85459396e-02 
211          2.50000000e-03   5.25000000e-01   4.15821968e-05   2.06388726e-15  -3.22630106e-15   4.38099332e-15   1.85789893e-02 
212          2.50000000e-03   5.27500000e-01   4.13650818e-05   2.07256087e-15  -2.94219944e-15   4.38979568e-15   1.86119073e-02 
213          2.50000000e-03   5.30000000e-01   4.11492809e-05   2.08080081e-15  -3.04199686e-15   4.39732072e-15   1.86446948e-02 
214          2.50000000e-03   5.32500000e-01   4.09347864e-05   2.09164283e-15  -2.98840000e-15   4.41082243e-15   1.86773525e-02 
215          2.50000000e-03   5.35000000e-01   4.07215907e-05   2.10075013e-15  -3.11032870e-15   4.42047183e-15   1.87098815e-02 
216          2.50000000e-03   5.37500000e-01   4.05096864e-05   2.11072479e-15  -3.27445997e-15   4.42438851e-15   1.87422828e-02 
217          2.50000000e-03   5.40000000e-01   4.02990657e-05   2.12156681e-15  -3.10866174e-15   4.43850008e-15   1.87745571e-02 
218          2.50000000e-03   5.42500000e-01   4.00897210e-05   2.13110779e-15  -3.21152203e-15   4.44718725e-15   1.88067055e-02 
219          2.50000000e-03   5.45000000e-01   3.98816449e-05   2.14368454e-15  -3.14893985e-15   4.45520357e-15   1.88387289e-02 
220          2.50000000e-03   5.47500000e-01   3.96748295e-05   2.15365920e-15  -2.96314487e-15   4.46772949e-15   1.88706281e-02 
221          2.50000000e-03   5.50000000e-01   3.94692673e-05   2.16450122e-15  -2.85219033e-15   4.47817510e-15   1.89024041e-02 
222          2.50000000e-03   5.52500000e-01   3.92649506e-05   2.17447588e-15  -3.04091604e-15   4.48651668e-15   1.89340577e-02 
223          2.50000000e-03   5.55000000e-01   3.90618719e-05   2.18531790e-15  -3.00991803e-15   4.49672851e-15   1.89655897e-02 
224          2.50000000e-03   5.57500000e-01   3.88600235e-05   2.19659360e-15  -3.30677258e-15   4.49866313e-15   1.89970012e-02 
225          2.50000000e-03   5.60000000e-01   3.86593979e-05   2.20439986e-15  -3.21423254e-15   4.51070455e-15   1.90282928e-02 
226          2.50000000e-03   5.62500000e-01   3.84599874e-05   2.21784396e-15  -3.15853504e-15   4.52012356e-15   1.90594654e-02 
227          2.50000000e-03   5.65000000e-01   3.82617844e-05   2.22565022e-15  -3.18266531e-15   4.53272063e-15   1.90905199e-02 
228          2.50000000e-03   5.67500000e-01   3.80647814e-05   2.23562488e-15  -3.31695392e-15   4.54324756e-15   1.91214571e-02 
229          2.50000000e-03   5.70000000e-01   3.78689709e-05   2.24559954e-15  -3.38486902e-15   4.54907176e-15   1.91522778e-02 
230          2.50000000e-03   5.72500000e-01   3.76743453e-05   2.25167107e-15  -3.33006599e-15   4.56291905e-15   1.91829828e-02 
231          2.50000000e-03   5.75000000e-01   3.74808971e-05   2.26164573e-15  -3.29585602e-15   4.56992910e-15   1.92135728e-02 
232          2.50000000e-03   5.77500000e-01   3.72886188e-05   2.27378880e-15  -3.28373667e-15   4.58278367e-15   1.92440487e-02 
233          2.50000000e-03   5.80000000e-01   3.70987077e-05   2.28332978e-15  -3.27711965e-15   4.58822840e-15   1.92744113e-02 
234          2.50000000e-03   5.82500000e-01   3.69277839e-05   2.29243707e-15  -3.14094047e-15   4.59877565e-15   1.93046613e-02 
235          2.50000000e-03   5.85000000e-01   3.67576618e-05   2.30067701e-15  -3.25079387e-15   4.60369861e-15   1.93347994e-02 
236          2.50000000e-03   5.87500000e-01   3.65883400e-05   2.31368744e-15  -3.51417029e-15   4.61243999e-15   1.93648265e-02 
237          2.50000000e-03   5.90000000e-01   3.64198169e-05   2.32626418e-15  -3.45109683e-15   4.62927561e-15   1.93947432e-02 
238          2.50000000e-03   5.92500000e-01   3.62520908e-05   2.33970829e-15  -3.29408741e-15   4.63387670e-15   1.94245504e-02 
239          2.50000000e-03   5.95000000e-01   3.60851601e-05   2.35098399e-15  -3.39768293e-15   4.64185914e-15   1.94542487e-02 
240          2.50000000e-03   5.97500000e-01   3.59190228e-05   2.36095865e-15  -3.41384771e-15   4.65254530e-15   1.94838388e-02 
241          2.50000000e-03   6.00000000e-01   3.57536773e-05   2.37180067e-15  -3.39408812e-15   4.65967393e-15   1.95133215e-02 
242          2.50000000e-03   6.02500000e-01   3.55891215e-05   2.38351006e-15  -3.75205780e-15   4.67220663e-15   1.95426975e-02 
243          2.50000000e-03   6.05000000e-01   3.54253534e-05   2.39305104e-15  -3.38764729e-15   4.68063630e-15   1.95719674e-02 
244          2.50000000e-03   6.07500000e-01   3.52623709e-05   2.40562778e-15  -3.48734306e-15   4.69115984e-15   1.96011320e-02 
245          2.50000000e-03   6.10000000e-01   3.51001720e-05   2.41430140e-15  -3.54217320e-15   4.69353153e-15   1.96301919e-02 
246          2.50000000e-03   6.12500000e-01   3.49387545e-05   2.42514342e-15  -3.54955594e-15   4.70127680e-15   1.96591479e-02 
247          2.50000000e-03   6.15000000e-01   3.47781162e-05   2.43511808e-15  -3.61475037e-15   4.71197991e-15   1.96880005e-02 
248          2.50000000e-03   6.17500000e-01   3.46182547e-05   2.44249065e-15  -3.56673377e-15   4.72082294e-15   1.97167506e-02 
249          2.50000000e-03   6.20000000e-01   3.44591677e-05   2.45550108e-15  -3.67276196e-15   4.73015046e-15   1.97453986e-02 
250          2.50000000e-03   6.22500000e-01   3.43008530e-05   2.46807783e-15  -3.52534435e-15   4.74094505e-15   1.97739452e-02 
251          2.50000000e-03   6.25000000e-01   3.41433079e-05   2.47891985e-15  -3.62110651e-15   4.74797542e-15   1.98023912e-02 
252          2.50000000e-03   6.27500000e-01   3.39865302e-05   2.48499138e-15  -3.65533680e-15   4.75510744e-15   1.98307372e-02 
253          2.50000000e-03   6.30000000e-01   3.38305173e-05   2.49366500e-15  -3.69373450e-15   4.75767903e-15   1.98589837e-02 
254          2.50000000e-03   6.32500000e-01   3.36752666e-05   2.50624174e-15  -3.56080793e-15   4.76318813e-15   1.98871313e-02 
255          2.50000000e-03   6.35000000e-01   3.35207755e-05   2.51578272e-15  -3.81790953e-15   4.76862270e-15   1.99151809e-02 
256          2.50000000e-03   6.37500000e-01   3.33670416e-05   2.52445634e-15  -3.69716329e-15   4.77928515e-15   1.99431328e-02 
257          2.50000000e-03   6.40000000e-01   3.32140620e-05   2.53443100e-15  -3.72255734e-15   4.78976803e-15   1.99709878e-02 
258          2.50000000e-03   6.42500000e-01   3.30618342e-05   2.54353830e-15  -3.65713929e-15   4.80203984e-15   1.99987464e-02 
259          2.50000000e-03   6.45000000e-01   3.29103554e-05   2.55047719e-15  -3.54658794e-15   4.80923623e-15   2.00264092e-02 
260          2.50000000e-03   6.47500000e-01   3.27600542e-05   2.56175289e-15  -3.74456664e-15   4.81189931e-15   2.00539769e-02 
261          2.50000000e-03   6.50000000e-01   3.26118382e-05   2.57302860e-15  -3.68293314e-15   4.82133525e-15   2.00814500e-02 
262          2.50000000e-03   6.52500000e-01   3.24643564e-05   2.58213589e-15  -3.73135293e-15   4.82845711e-15   2.01088290e-02 
263          2.50000000e-03   6.55000000e-01   3.23176059e-05   2.58907479e-15  -3.83090979e-15   4.83091011e-15   2.01361146e-02 
264          2.50000000e-03   6.57500000e-01   3.21715837e-05   2.59904945e-15  -3.69124761e-15   4.84485905e-15   2.01633073e-02 
265          2.50000000e-03   6.60000000e-01   3.20262867e-05   2.61075883e-15  -3.86867391e-15   4.84982944e-15   2.01904077e-02 
266          2.50000000e-03   6.62500000e-01   3.18817119e-05   2.62160085e-15  -3.71704823e-15   4.85451862e-15   2.02174164e-02 
267          2.50000000e-03   6.65000000e-01   3.17378562e-05   2.63157551e-15  -3.75082452e-15   4.86350733e-15   2.02443338e-02 
268          2.50000000e-03   6.67500000e-01   3.15947165e-05   2.64415226e-15  -3.78752138e-15   4.86603149e-15   2.02711606e-02 
269          2.50000000e-03   6.70000000e-01   3.14522898e-05   2.65282588e-15  -3.71123081e-15   4.87670749e-15   2.02978972e-02 
270          2.50000000e-03   6.72500000e-01   3.13105729e-05   2.66366790e-15  -3.82248351e-15   4.88102397e-15   2.03245443e-02 
271          2.50000000e-03   6.75000000e-01   3.11695629e-05   2.67624464e-15  -4.00864780e-15   4.88644159e-15   2.03511023e-02 
272          2.50000000e-03   6.77500000e-01   3.10292565e-05   2.68448458e-15  -4.23293535e-15   4.89462732e-15   2.03775717e-02 
273          2.50000000e-03   6.80000000e-01   3.08896506e-05   2.69619396e-15  -3.89041216e-15   4.89872357e-15   2.04039532e-02 
274          2.50000000e-03   6.82500000e-01   3.07507422e-05   2.70400022e-15  -3.93231319e-15   4.90619440e-15   2.04302471e-02 
275          2.50000000e-03   6.85000000e-01   3.06125280e-05   2.71310752e-15  -3.97049743e-15   4.91600982e-15   2.04564541e-02 
276          2.50000000e-03   6.87500000e-01   3.04750050e-05   2.72481690e-15  -3.92784085e-15   4.92365344e-15   2.04825746e-02 
277          2.50000000e-03   6.90000000e-01   3.03381700e-05   2.73782733e-15  -3.95529489e-15   4.93647414e-15   2.05086092e-02 
278          2.50000000e-03   6.92500000e-01   3.02020199e-05   2.74693462e-15  -3.98810217e-15   4.94431088e-15   2.05345582e-02 
279          2.50000000e-03   6.95000000e-01   3.00782699e-05   2.75690928e-15  -3.99171053e-15   4.94981660e-15   2.05604223e-02 
280          2.50000000e-03   6.97500000e-01   2.99555348e-05   2.76645026e-15  -3.81478906e-15   4.95868673e-15   2.05862019e-02 
281          2.50000000e-03   7.00000000e-01   2.98332843e-05   2.77815965e-15  -4.02116694e-15   4.96684196e-15   2.06118975e-02 
282          2.50000000e-03   7.02500000e-01   2.97115179e-05   2.78900167e-15  -4.13305661e-15   4.97254080e-15   2.06375096e-02 
283          2.50000000e-03   7.05000000e-01   2.95902353e-05   2.79767529e-15  -4.20364495e-15   4.97654896e-15   2.06630386e-02 
284          2.50000000e-03   7.07500000e-01   2.94694359e-05   2.80895099e-15  -4.01081620e-15   4.98904778e-15   2.06884850e-02 
285          2.50000000e-03   7.10000000e-01   2.93491194e-05   2.81935933e-15  -4.04880732e-15   4.99514303e-15   2.07138494e-02 
286          2.50000000e-03   7.12500000e-01   2.92292850e-05   2.82976767e-15  -3.96246756e-15   5.00325082e-15   2.07391321e-02 
287          2.50000000e-03   7.15000000e-01   2.91099322e-05   2.83887497e-15  -4.07490949e-15   5.01149076e-15   2.07643336e-02 
288          2.50000000e-03   7.17500000e-01   2.89910604e-05   2.85101803e-15  -4.08622585e-15   5.01444521e-15   2.07894543e-02 
289          2.50000000e-03   7.20000000e-01   2.88726690e-05   2.85925797e-15  -4.19037025e-15   5.02593437e-15   2.08144948e-02 
290          2.50000000e-03   7.22500000e-01   2.87547572e-05   2.86836527e-15  -4.03448569e-15   5.03088104e-15   2.08394555e-02 
291          2.50000000e-03   7.25000000e-01   2.86373242e-05   2.87747257e-15  -4.07010173e-15   5.03651550e-15   2.08643368e-02 
292          2.50000000e-03   7.27500000e-01   2.85203694e-05   2.88614618e-15  -4.10948199e-15   5.03975117e-15   2.08891391e-02 
293          2.50000000e-03   7.30000000e-01   2.84038920e-05   2.89785557e-15  -4.34432018e-15   5.05311396e-15   2.09138630e-02 
294          2.50000000e-03   7.32500000e-01   2.82878911e-05   2.90652918e-15  -4.21421253e-15   5.05644449e-15   2.09385087e-02 
295          2.50000000e-03   7.35000000e-01   2.81723658e-05   2.91563648e-15  -4.17245719e-15   5.06469459e-15   2.09630768e-02 
296          2.50000000e-03   7.37500000e-01   2.80573153e-05   2.92604482e-15  -4.03209706e-15   5.06848253e-15   2.09875677e-02 
297          2.50000000e-03   7.40000000e-01   2.79427386e-05   2.93558580e-15  -4.18729043e-15   5.06938716e-15   2.10119818e-02 
298          2.50000000e-03   7.42500000e-01   2.78286349e-05   2.94729519e-15  -4.14811008e-15   5.07681733e-15   2.10363195e-02 
299          2.50000000e-03   7.45000000e-01   2.77150031e-05   2.96073929e-15  -4.42072255e-15   5.09087469e-15   2.10605813e-02 
300          2.50000000e-03   7.47500000e-01   2.76018423e-05   2.96984659e-15  -4.34823008e-15   5.09106781e-15   2.10847675e-02 
301          2.50000000e-03   7.50000000e-01   2.74891515e-05   2.97982125e-15  -4.35436599e-15   5.09586541e-15   2.11088785e-02 
302          2.50000000e-03   7.52500000e-01   2.73769296e-05   2.98849487e-15  -4.51288312e-15   5.10184207e-15   2.11329149e-02 
303          2.50000000e-03   7.55000000e-01   2.72651755e-05   2.99760217e-15  -4.28280865e-15   5.10469488e-15   2.11568768e-02 
304          2.50000000e-03   7.57500000e-01   2.71538883e-05   3.00887787e-15  -4.14752393e-15   5.11204712e-15   2.11807649e-02 
305          2.50000000e-03   7.60000000e-01   2.70430667e-05   3.01538308e-15  -4.15394783e-15   5.12070041e-15   2.12045794e-02 
306          2.50000000e-03   7.62500000e-01   2.69327096e-05   3.02405670e-15  -4.54628333e-15   5.12829322e-15   2.12283207e-02 
307          2.50000000e-03   7.65000000e-01   2.68228160e-05   3.03316400e-15  -4.31423018e-15   5.12748345e-15   2.12519893e-02 
308          2.50000000e-03   7.67500000e-01   2.67133846e-05   3.04270498e-15  -4.32204999e-15   5.13809508e-15   2.12755855e-02 
309          2.50000000e-03   7.70000000e-01   2.66044143e-05   3.05398068e-15  -4.57954123e-15   5.14436313e-15   2.12991097e-02 
310          2.50000000e-03   7.72500000e-01   2.64959039e-05   3.06178694e-15  -4.51596971e-15   5.15114617e-15   2.13225623e-02 
311          2.50000000e-03   7.75000000e-01   2.63878521e-05   3.07219528e-15  -4.48992853e-15   5.15825447e-15   2.13459436e-02 
312          2.50000000e-03   7.77500000e-01   2.62802578e-05   3.08216994e-15  -4.66327213e-15   5.16464448e-15   2.13692541e-02 
313          2.50000000e-03   7.80000000e-01   2.61731196e-05   3.09214460e-15  -4.46833258e-15   5.16593536e-15   2.13924940e-02 
314          2.50000000e-03   7.82500000e-01   2.60664364e-05   3.10168558e-15  -4.55129776e-15   5.17445651e-15   2.14156639e-02 
315          2.50000000e-03   7.85000000e-01   2.59602739e-05   3.11166024e-15  -4.66642648e-15   5.18232037e-15   2.14387640e-02 
316          2.50000000e-03   7.87500000e-01   2.58559092e-05   3.12423698e-15  -4.51666428e-15   5.19167161e-15   2.14617946e-02 
317          2.50000000e-03   7.90000000e-01   2.57519881e-05   3.13594636e-15  -4.50421289e-15   5.20078568e-15   2.14847563e-02 
318          2.50000000e-03   7.92500000e-01   2.56485091e-05   3.14201790e-15  -4.53414704e-15   5.20234761e-15   2.15076492e-02 
319          2.50000000e-03   7.95000000e-01   2.55454709e-05   3.15372728e-15  -4.57275480e-15   5.20374352e-15   2.15304738e-02 
320          2.50000000e-03   7.97500000e-01   2.54428720e-05   3.16413562e-15  -4.48311161e-15   5.20692837e-15   2.15532304e-02 
321          2.50000000e-03   8.00000000e-01   2.53407111e-05   3.17497764e-15  -4.48439910e-15   5.21235277e-15   2.15759193e-02 
322          2.50000000e-03   8.02500000e-01   2.52389868e-05   3.18495230e-15  -4.67005178e-15   5.21530383e-15   2.15985410e-02 
323          2.50000000e-03   8.05000000e-01   2.51376976e-05   3.19449328e-15  -4.63717335e-15   5.21899012e-15   2.16210957e-02 
324          2.50000000e-03   8.07500000e-01   2.50368421e-05   3.20403426e-15  -4.59499450e-15   5.22481431e-15   2.16435838e-02 
325          2.50000000e-03   8.10000000e-01   2.49364190e-05   3.21487628e-15  -4.64341429e-15   5.23463651e-15   2.16660057e-02 
326          2.50000000e-03   8.12500000e-01   2.48419131e-05   3.22485094e-15  -4.64196417e-15   5.24424186e-15   2.16883615e-02 
327          2.50000000e-03   8.15000000e-01   2.47491719e-05   3.23265720e-15  -4.77194307e-15   5.25163138e-15   2.17106518e-02 
328          2.50000000e-03   8.17500000e-01   2.46567504e-05   3.23959609e-15  -4.69758374e-15   5.26088775e-15   2.17328768e-02 
329          2.50000000e-03   8.20000000e-01   2.45646489e-05   3.24957075e-15  -4.42437834e-15   5.26558370e-15   2.17550368e-02 
330          2.50000000e-03   8.22500000e-01   2.44728673e-05   3.26344854e-15  -4.73230193e-15   5.27337980e-15   2.17771322e-02 
331          2.50000000e-03   8.25000000e-01   2.43822798e-05   3.27559160e-15  -4.66421064e-15   5.28005103e-15   2.17991633e-02 
332          2.50000000e-03   8.27500000e-01   2.42924349e-05   3.28426522e-15  -4.75632717e-15   5.29081512e-15   2.18211305e-02 
333          2.50000000e-03   8.30000000e-01   2.42029034e-05   3.29163780e-15  -4.78120961e-15   5.29769303e-15   2.18430339e-02 
334          2.50000000e-03   8.32500000e-01   2.41136852e-05   3.29987773e-15  -4.60995649e-15   5.30366631e-15   2.18648740e-02 
335          2.50000000e-03   8.35000000e-01   2.40247802e-05   3.31245448e-15  -4.71323352e-15   5.30741697e-15   2.18866510e-02 
336          2.50000000e-03   8.37500000e-01   2.39361881e-05   3.32416386e-15  -4.80839937e-15   5.30805055e-15   2.19083653e-02 
337          2.50000000e-03   8.40000000e-01   2.38479087e-05   3.33240380e-15  -4.72243569e-15   5.31326827e-15   2.19300172e-02 
338          2.50000000e-03   8.42500000e-01   2.37599419e-05   3.34541422e-15  -4.94131239e-15   5.31910263e-15   2.19516069e-02 
339          2.50000000e-03   8.45000000e-01   2.36722873e-05   3.35495520e-15  -4.75220720e-15   5.33058840e-15   2.19731348e-02 
340          2.50000000e-03   8.47500000e-01   2.35849448e-05   3.36449618e-15  -4.97245609e-15   5.33536567e-15   2.19946013e-02 
341          2.50000000e-03   8.50000000e-01   2.34979139e-05   3.37447084e-15  -4.89458666e-15   5.34230117e-15   2.20160065e-02 
342          2.50000000e-03   8.52500000e-01   2.34111945e-05   3.38661391e-15  -4.76797895e-15   5.34520480e-15   2.20373507e-02 
343          2.50000000e-03   8.55000000e-01   2.33247862e-05   3.39572120e-15  -4.91529492e-15   5.35515236e-15   2.20586344e-02 
344          2.50000000e-03   8.57500000e-01   2.32386886e-05   3.40569586e-15  -4.63961619e-15   5.36312463e-15   2.20798577e-02 
345          2.50000000e-03   8.60000000e-01   2.31529014e-05   3.42044101e-15  -4.99374712e-15   5.36985007e-15   2.21010209e-02 
346          2.50000000e-03   8.62500000e-01   2.30674243e-05   3.42824727e-15  -4.98173619e-15   5.37518299e-15   2.21221244e-02 
347          2.50000000e-03   8.65000000e-01   2.29822568e-05   3.43431880e-15  -5.02757083e-15   5.38057012e-15   2.21431685e-02 
348          2.50000000e-03   8.67500000e-01   2.28973986e-05   3.44429346e-15  -5.08499628e-15   5.38814598e-15   2.21641533e-02 
349          2.50000000e-03   8.70000000e-01   2.28128491e-05   3.45600285e-15  -4.86574011e-15   5.38803079e-15   2.21850793e-02 
350          2.50000000e-03   8.72500000e-01   2.27286081e-05   3.46597751e-15  -4.90161704e-15   5.39873390e-15   2.22059466e-02 
351          2.50000000e-03   8.75000000e-01   2.26446750e-05   3.47768689e-15  -4.91182548e-15   5.41048394e-15   2.22267555e-02 
352          2.50000000e-03   8.77500000e-01   2.25610493e-05   3.48549314e-15  -4.99659653e-15   5.41859174e-15   2.22475064e-02 
353          2.50000000e-03   8.80000000e-01   2.24777307e-05   3.49763621e-15  -5.02682206e-15   5.42510373e-15   2.22681995e-02 
354          2.50000000e-03   8.82500000e-01   2.23947185e-05   3.50934559e-15  -4.96814978e-15   5.43690798e-15   2.22888351e-02 
355          2.50000000e-03   8.85000000e-01   2.23120123e-05   3.51975393e-15  -4.98827189e-15   5.44763819e-15   2.23094134e-02 
356          2.50000000e-03   8.87500000e-01   2.22296116e-05   3.52886123e-15  -5.16007050e-15   5.45267634e-15   2.23299348e-02 
357          2.50000000e-03   8.90000000e-01   2.21475159e-05   3.53840221e-15  -4.90523895e-15   5.45976093e-15   2.23503994e-02 
358          2.50000000e-03   8.92500000e-01   2.20657245e-05   3.54837687e-15  -5.03389986e-15   5.46780435e-15   2.23708075e-02 
359          2.50000000e-03   8.95000000e-01   2.19842371e-05   3.55705049e-15  -5.14769366e-15   5.48272229e-15   2.23911595e-02 
360          2.50000000e-03   8.97500000e-01   2.19030528e-05   3.56745883e-15  -5.27546011e-15   5.48397252e-15   2.24114555e-02 
361          2.50000000e-03   9.00000000e-01   2.18221713e-05   3.57743349e-15  -5.14044983e-15   5.48613753e-15   2.24316959e-02 
362          2.50000000e-03   9.02500000e-01   2.17415919e-05   3.58740815e-15  -5.11944342e-15   5.48782482e-15   2.24518808e-02 
363          2.50000000e-03   9.05000000e-01   2.16613140e-05   3.59694913e-15  -4.99894790e-15   5.49178216e-15   2.24720106e-02 
364          2.50000000e-03   9.07500000e-01   2.15813370e-05   3.60605643e-15  -5.07567214e-15   5.49451299e-15   2.24920854e-02 
365          2.50000000e-03   9.10000000e-01   2.15016603e-05   3.61646477e-15  -5.22857514e-15   5.50337635e-15   2.25121057e-02 
366          2.50000000e-03   9.12500000e-01   2.14222833e-05   3.62513838e-15  -4.97449914e-15   5.50678481e-15   2.25320715e-02 
367          2.50000000e-03   9.15000000e-01   2.13432053e-05   3.63901617e-15  -4.99372001e-15   5.50976975e-15   2.25519831e-02 
368          2.50000000e-03   9.17500000e-01   2.12644256e-05   3.64942451e-15  -5.19180375e-15   5.51875508e-15   2.25718409e-02 
369          2.50000000e-03   9.20000000e-01   2.11859436e-05   3.66200126e-15  -5.49682370e-15   5.52128940e-15   2.25916450e-02 
370          2.50000000e-03   9.22500000e-01   2.11077587e-05   3.66937383e-15  -5.02521608e-15   5.52707633e-15   2.26113956e-02 
371          2.50000000e-03   9.25000000e-01   2.10298701e-05   3.67891481e-15  -5.45112797e-15   5.53316480e-15   2.26310931e-02 
372          2.50000000e-03   9.27500000e-01   2.09522772e-05   3.68672107e-15  -5.18328598e-15   5.53889752e-15   2.26507376e-02 
373          2.50000000e-03   9.30000000e-01   2.08749794e-05   3.69929781e-15  -5.02011017e-15   5.54852998e-15   2.26703295e-02 
374          2.50000000e-03   9.32500000e-01   2.08011776e-05   3.70883879e-15  -5.35179133e-15   5.55863339e-15   2.26898689e-02 
375          2.50000000e-03   9.35000000e-01   2.07302307e-05   3.71881345e-15  -5.37136457e-15   5.56695803e-15   2.27093560e-02 
376          2.50000000e-03   9.37500000e-01   2.06595032e-05   3.72792075e-15  -5.08511486e-15   5.57287032e-15   2.27287912e-02 
377          2.50000000e-03   9.40000000e-01   2.05889952e-05   3.73832909e-15  -5.23750626e-15   5.57066803e-15   2.27481746e-02 
378          2.50000000e-03   9.42500000e-01   2.05187069e-05   3.74787007e-15  -5.50324421e-15   5.57338193e-15   2.27675065e-02 
379          2.50000000e-03   9.45000000e-01   2.04486382e-05   3.75784473e-15  -5.38494081e-15   5.58238080e-15   2.27867870e-02 
380          2.50000000e-03   9.47500000e-01   2.03787892e-05   3.76738571e-15  -5.56404762e-15   5.58976693e-15   2.28060165e-02 
381          2.50000000e-03   9.50000000e-01   2.03091601e-05   3.77736037e-15  -5.39520007e-15   5.59767144e-15   2.28251952e-02 
382          2.50000000e-03   9.52500000e-01   2.02397507e-05   3.78776871e-15  -5.53015614e-15   5.60533540e-15   2.28443232e-02 
383          2.50000000e-03   9.55000000e-01   2.01705613e-05   3.79991177e-15  -5.53003078e-15   5.60737505e-15   2.28634008e-02 
384          2.50000000e-03   9.57500000e-01   2.01015916e-05   3.81292220e-15  -5.44760092e-15   5.61365326e-15   2.28824283e-02 
385          2.50000000e-03   9.60000000e-01   2.00328418e-05   3.82116214e-15  -5.62699572e-15   5.61705494e-15   2.29014058e-02 
386          2.50000000e-03   9.62500000e-01   1.99643119e-05   3.83157048e-15  -5.35114081e-15   5.62212698e-15   2.29203336e-02 
387          2.50000000e-03   9.65000000e-01   1.98960017e-05   3.84197882e-15  -5.52706616e-15   5.62682293e-15   2.29392118e-02 
388          2.50000000e-03   9.67500000e-01   1.98279112e-05   3.85238716e-15  -5.44897989e-15   5.64022638e-15   2.29580408e-02 
389          2.50000000e-03   9.70000000e-01   1.97600404e-05   3.86236182e-15  -5.59227076e-15   5.64645715e-15   2.29768206e-02 
390          2.50000000e-03   9.72500000e-01   1.96925837e-05   3.87146912e-15  -5.43190709e-15   5.65465304e-15   2.29955516e-02 
391          2.50000000e-03   9.75000000e-01   1.96261883e-05   3.88317850e-15  -5.54013758e-15   5.66207983e-15   2.30142339e-02 
392          2.50000000e-03   9.77500000e-01   1.95600063e-05   3.89228580e-15  -5.69343360e-15   5.66776511e-15   2.30328678e-02 
393          2.50000000e-03   9.80000000e-01   1.94940376e-05   3.90226046e-15  -5.47001002e-15   5.67419917e-15   2.30514534e-02 
394          2.50000000e-03   9.82500000e-01   1.94282822e-05   3.91310248e-15  -5.63384653e-15   5.68332003e-15   2.30699910e-02 
395          2.50000000e-03   9.85000000e-01   1.93627398e-05   3.92611291e-15  -5.75590736e-15   5.68220872e-15   2.30884808e-02 
396          2.50000000e-03   9.87500000e-01   1.92974104e-05   3.93868965e-15  -5.64854424e-15   5.69012678e-15   2.31069229e-02 
397          2.50000000e-03   9.90000000e-01   1.92322937e-05   3.94606223e-15  -5.89228983e-15   5.69775347e-15   2.31253176e-02 
398          2.50000000e-03   9.92500000e-01   1.91673896e-05   3.95516953e-15  -5.73879391e-15   5.69137023e-15   2.31436651e-02 
399          2.50000000e-03   9.95000000e-01   1.91026978e-05   3.96774627e-15  -5.45823288e-15   5.70038605e-15   2.31619656e-02 
400          2.50000000e-03   9.97500000e-01   1.90382182e-05   3.97555253e-15  -5.80487942e-15   5.69940688e-15   2.31802193e-02 
401          2.50000000e-03   1.00000000e+00   1.89739506e-05   3.98422614e-15  -5.46925786e-15   5.70983893e-15   2.31984264e-02 
