   5.0000000000000001e-03	   7.6816830618404632e-03	
   1.4999999999999999e-02	   7.6926960638281855e-03	
   2.5000000000000001e-02	   7.7015528450371361e-03	
   3.5000000000000003e-02	   7.7082380518223460e-03	
   4.4999999999999998e-02	   7.7126944437976158e-03	
   5.5000000000000000e-02	   7.7148332628538350e-03	
   6.5000000000000002e-02	   7.7145423957280645e-03	
   7.5000000000000011e-02	   7.7116926033343833e-03	
   8.4999999999999992e-02	   7.7061420606116034e-03	
   9.5000000000000001e-02	   7.6977394259252364e-03	
   1.0500000000000001e-01	   7.6863256385282814e-03	
   1.1499999999999999e-01	   7.6717346242115639e-03	
   1.2500000000000000e-01	   7.6537930729475689e-03	
   1.3500000000000001e-01	   7.6323194365159434e-03	
   1.4500000000000002e-01	   7.6071222795013587e-03	
   1.5500000000000000e-01	   7.5779981022275830e-03	
   1.6500000000000001e-01	   7.5447287402023878e-03	
   1.7499999999999999e-01	   7.5070784305730290e-03	
   1.8500000000000000e-01	   7.4647906227515385e-03	
   1.9500000000000001e-01	   7.4175845973653261e-03	
   2.0500000000000002e-01	   7.3651519457072880e-03	
   2.1500000000000000e-01	   7.3071529504720040e-03	
   2.2500000000000001e-01	   7.2432128988081969e-03	
   2.3499999999999999e-01	   7.1729183495910440e-03	
   2.4500000000000000e-01	   7.0958133698494083e-03	
   2.5500000000000000e-01	   7.0113957491937653e-03	
   2.6500000000000001e-01	   6.9191131972277343e-03	
   2.7500000000000002e-01	   6.8183595263193869e-03	
   2.8500000000000003e-01	   6.7084708216560828e-03	
   2.9499999999999998e-01	   6.5887216017473972e-03	
   3.0499999999999999e-01	   6.4583209756401598e-03	
   3.1500000000000000e-01	   6.3164088084946331e-03	
   3.2500000000000001e-01	   6.1620519142478285e-03	
   3.3500000000000002e-01	   5.9942403035674486e-03	
   3.4500000000000003e-01	   5.8118835272029734e-03	
   3.5499999999999998e-01	   5.6138071687529666e-03	
   3.6499999999999999e-01	   5.3987495578693406e-03	
   3.7500000000000000e-01	   5.1653587942334777e-03	
   3.8500000000000001e-01	   4.9121901953641800e-03	
   3.9500000000000002e-01	   4.6377043064924992e-03	
   4.0500000000000003e-01	   4.3402656396475505e-03	
   4.1500000000000004e-01	   4.0181423407513730e-03	
   4.2499999999999999e-01	   3.6695070182181716e-03	
   4.3500000000000000e-01	   3.2924390040294810e-03	
   4.4500000000000001e-01	   2.8849283573731919e-03	
   4.5500000000000002e-01	   2.4448819614431494e-03	
   4.6500000000000002e-01	   1.9701321035647699e-03	
   4.7499999999999998e-01	   1.4584479663029863e-03	
   4.8499999999999999e-01	   9.0755048918264147e-04	
   4.9500000000000000e-01	   3.1513108449892496e-04	
   5.0500000000000000e-01	  -3.2112529854586881e-04	
   5.1500000000000001e-01	  -1.0035122734553953e-03	
   5.2500000000000002e-01	  -1.7342688215715120e-03	
   5.3500000000000003e-01	  -2.5155404033664151e-03	
   5.4500000000000004e-01	  -3.3493340703687827e-03	
   5.5500000000000005e-01	  -4.2374674077355675e-03	
   5.6500000000000006e-01	  -5.1815113192035800e-03	
   5.7500000000000007e-01	  -6.1827268975833474e-03	
   5.8499999999999996e-01	  -7.2419969057463656e-03	
   5.9499999999999997e-01	  -8.3597527229798754e-03	
   6.0499999999999998e-01	  -9.5358979813319530e-03	
   6.1499999999999999e-01	  -1.0769730514488523e-02	
   6.2500000000000000e-01	  -1.2059864648599627e-02	
   6.3500000000000001e-01	  -1.3404156255877811e-02	
   6.4500000000000002e-01	  -1.4799633338512176e-02	
   6.5499999999999992e-01	  -1.6242435179038766e-02	
   6.6499999999999992e-01	  -1.7727763248912384e-02	
   6.7499999999999993e-01	  -1.9249847079242214e-02	
   6.8499999999999994e-01	  -2.0801928139685837e-02	
   6.9499999999999995e-01	  -2.2376264431246472e-02	
   7.0499999999999996e-01	  -2.3964157977904854e-02	
   7.1499999999999997e-01	  -2.5556006722940307e-02	
   7.2499999999999998e-01	  -2.7141381543396396e-02	
   7.3499999999999999e-01	  -2.8709128253456753e-02	
   7.4500000000000000e-01	  -3.0247493657510362e-02	
   7.5500000000000000e-01	  -3.1744274024876992e-02	
   7.6500000000000001e-01	  -3.3186983875340005e-02	
   7.7500000000000002e-01	  -3.4563042755194839e-02	
   7.8500000000000003e-01	  -3.5859977774466520e-02	
   7.9500000000000004e-01	  -3.7065640044870479e-02	
   8.0500000000000005e-01	  -3.8168433713210825e-02	
   8.1500000000000006e-01	  -3.9157556864038622e-02	
   8.2499999999999996e-01	  -4.0023253936218021e-02	
   8.3499999999999996e-01	  -4.0757079175523264e-02	
   8.4499999999999997e-01	  -4.1352169725519153e-02	
   8.5499999999999998e-01	  -4.1803524956020487e-02	
   8.6499999999999999e-01	  -4.2108285343510847e-02	
   8.7500000000000000e-01	  -4.2265999594995517e-02	
   8.8500000000000001e-01	  -4.2278862911068193e-02	
   8.9500000000000002e-01	  -4.2151902768737169e-02	
   9.0500000000000003e-01	  -4.1893082161184703e-02	
   9.1500000000000004e-01	  -4.1513285031822181e-02	
   9.2500000000000004e-01	  -4.1026146202853407e-02	
   9.3499999999999994e-01	  -4.0447690209266224e-02	
   9.4499999999999995e-01	  -3.9795751932026217e-02	
   9.5499999999999996e-01	  -3.9089168260758984e-02	
   9.6499999999999997e-01	  -3.8346754766363331e-02	
   9.7499999999999998e-01	  -3.7586113400193508e-02	
   9.8499999999999999e-01	  -3.6822352943413086e-02	
   9.9500000000000000e-01	  -3.6066836607149065e-02	
