        0.0079360038        11.3923356760
        0.0238080600         3.2241613258
        0.0396802124         5.4014660347
        0.0555524574         4.9060849816
        0.0714247920         5.0470049880
        0.0872972131         5.0287160272
        0.1031697173         5.0321948216
        0.1190423014         5.0240182573
        0.1349149624         5.0194333993
        0.1507876970         5.0172116475
        0.1666605020         5.0169417341
        0.1825333741         5.0169216948
        0.1984063102         5.0162969764
        0.2142793072         5.0148718919
        0.2301523617         5.0129926334
        0.2460254707         5.0111061868
        0.2618986307         5.0095326301
        0.2777718388         5.0084008797
        0.2936450917         5.0077044817
        0.3095183862         5.0073689500
        0.3253917191         5.0073005414
        0.3412650872         5.0074114533
        0.3571384873         5.0076305383
        0.3730119162         5.0079055376
        0.3888853707         5.0082011484
        0.4047588476         5.0084953065
        0.4206323436         5.0087752411
        0.4365058557         5.0090340983
        0.4523793805         5.0092684353
        0.4682529150         5.0094765459
        0.4841264560         5.0096574358
        0.5000000000         5.0098102510
        0.5158735440         5.0099340121
        0.5317470850         5.0100275659
        0.5476206195         5.0100897311
        0.5634941443         5.0101196817
        0.5793676563         5.0101176802
        0.5952411525         5.0100863368
        0.6111146294         5.0100326064
        0.6269880838         5.0099707037
        0.6428615127         5.0099259428
        0.6587349127         5.0099391436
        0.6746082809         5.0100707027
        0.6904816137         5.0104027362
        0.7063549083         5.0110367626
        0.7222281611         5.0120825984
        0.7381013693         5.0136309223
        0.7539745294         5.0156990742
        0.7698476383         5.0181488378
        0.7857206928         5.0206138274
        0.8015936898         5.0225417674
        0.8174666259         5.0234615099
        0.8333394980         5.0234479160
        0.8492123030         5.0234747804
        0.8650850376         5.0253310313
        0.8809576985         5.0305269061
        0.8968302827         5.0383717418
        0.9127027869         5.0428189370
        0.9285752080         5.0352239434
        0.9444475426         5.0090090377
        0.9603197877         4.9809440243
        0.9761919399         4.9632420248
        0.9920639962         4.9980622658
