    0.0000000000     0.0000000000     0.0000000000     0.0000000000
    0.0000000000     0.0000000000    -0.2298186588     1.0000000000
    0.0000000000     0.0000000000    -0.2308270442     1.0000000000
    0.0000000000     0.0000000000    -0.2308388911     1.0000000000
    0.0000000000     0.0000000000    -0.2303318320     1.0000000000
    0.0000000000     0.0000000000    -0.2292698973     1.0000000000
    0.0000000000     0.0000000000    -0.2277000831     1.0000000000
    0.0000000000     0.0000000000    -0.2256549078     1.0000000000
    0.0000000000     0.0000000000    -0.2231927796     1.0000000000
    0.0000000000     0.0000000000    -0.2204071202     1.0000000000
    0.0000000000     0.0000000000    -0.2174324286     1.0000000000
    0.0000000000     0.0000000000    -0.2144384505     1.0000000000
    0.0000000000     0.0000000000    -0.2116161181     1.0000000000
    0.0000000000     0.0000000000    -0.2091581831     1.0000000000
    0.0000000000     0.0000000000    -0.2072389298     1.0000000000
    0.0000000000     0.0000000000    -0.2059968566     1.0000000000
    0.0000000000     0.0000000000    -0.2055230775     1.0000000000
    0.0000000000     0.0000000000    -0.2058565817     1.0000000000
    0.0000000000     0.0000000000    -0.2069859874     1.0000000000
    0.0000000000     0.0000000000    -0.2088563540     1.0000000000
    0.0000000000     0.0000000000    -0.2113791208     1.0000000000
    0.0000000000     0.0000000000    -0.2144432524     1.0000000000
    0.0000000000     0.0000000000    -0.2179260253     1.0000000000
    0.0000000000     0.0000000000    -0.2217023916     1.0000000000
    0.0000000000     0.0000000000    -0.2256523660     1.0000000000
    0.0000000000     0.0000000000    -0.2296662922     1.0000000000
    0.0000000000     0.0000000000    -0.2336481335     1.0000000000
    0.0000000000     0.0000000000    -0.2375170979     1.0000000000
    0.0000000000     0.0000000000    -0.2412079692     1.0000000000
    0.0000000000     0.0000000000    -0.2446705151     1.0000000000
    0.0000000000     0.0000000000    -0.2478682970     1.0000000000
    0.0000000000     0.0000000000    -0.2507771471     1.0000000000
    0.0000000000     0.0000000000    -0.2533835091     1.0000000000
    0.0000000000     0.0000000000    -0.2556827840     1.0000000000
    0.0000000000     0.0000000000    -0.2576777667     1.0000000000
    0.0000000000     0.0000000000    -0.2593772247     1.0000000000
    0.0000000000     0.0000000000    -0.2607946379     1.0000000000
    0.0000000000     0.0000000000    -0.2619471014     1.0000000000
    0.0000000000     0.0000000000    -0.2628543798     1.0000000000
    0.0000000000     0.0000000000    -0.2635380978     1.0000000000
    0.0000000000     0.0000000000    -0.2640210462     1.0000000000
    0.0000000000     0.0000000000    -0.2643265885     1.0000000000
    0.0000000000     0.0000000000    -0.2644781515     1.0000000000
    0.0000000000     0.0000000000    -0.2644987894     1.0000000000
    0.0000000000     0.0000000000    -0.2644108139     1.0000000000
    0.0000000000     0.0000000000    -0.2642354866     1.0000000000
    0.0000000000     0.0000000000    -0.2639927754     1.0000000000
    0.0000000000     0.0000000000    -0.2637011795     1.0000000000
    0.0000000000     0.0000000000    -0.2633776394     1.0000000000
    0.0000000000     0.0000000000    -0.2630375559     1.0000000000
    0.0000000000     0.0000000000    -0.2626949519     1.0000000000
    0.0000000000     0.0000000000    -0.2623627951     1.0000000000
    0.0000000000     0.0000000000    -0.2620534400     1.0000000000
    0.0000000000     0.0000000000    -0.2617789992     1.0000000000
    0.0000000000     0.0000000000    -0.2615512322     1.0000000000
    0.0000000000     0.0000000000    -0.2613803148     1.0000000000
    0.0000000000     0.0000000000    -0.2612719656     1.0000000000
