shear_layer 40 40 1.000e+100
residual and conservation information
n            dt               t                res              maxdiv           umom             vmom             k
15           1.00000000e-02   1.40000000e-01   2.76817398e-03   2.87964097e-16   3.94784176e+01   5.23127548e-18   3.68714656e+01 
16           1.00000000e-02   1.50000000e-01   2.77733434e-03   3.44342610e-16   3.94784176e+01   1.78893358e-18   3.68714656e+01 
17           1.00000000e-02   1.60000000e-01   2.78567128e-03   4.10695783e-16   3.94784176e+01  -1.82145965e-17   3.68714656e+01 
18           1.00000000e-02   1.70000000e-01   2.79318055e-03   3.89879101e-16   3.94784176e+01  -6.50521303e-19   3.68714656e+01 
19           1.00000000e-02   1.80000000e-01   2.79985802e-03   3.92481186e-16   3.94784176e+01  -1.78893358e-17   3.68714656e+01 
20           1.00000000e-02   1.90000000e-01   2.80790077e-03   5.04370851e-16   3.94784176e+01   1.03541307e-17   3.68714656e+01 
21           1.00000000e-02   2.00000000e-01   2.82207484e-03   4.96998276e-16   3.94784176e+01   2.00577402e-18   3.68714656e+01 
22           1.00000000e-02   2.10000000e-01   2.83545235e-03   4.67941658e-16   3.94784176e+01   1.12214925e-17   3.68714656e+01 
23           1.00000000e-02   2.20000000e-01   2.84802809e-03   5.01768765e-16   3.94784176e+01  -1.95156391e-18   3.68714656e+01 
24           1.00000000e-02   2.30000000e-01   2.85979698e-03   5.93709110e-16   3.94784176e+01   1.02999206e-17   3.68714656e+01 
25           1.00000000e-02   2.40000000e-01   2.87075399e-03   5.06105574e-16   3.94784176e+01  -1.02999206e-18   3.68714656e+01 
26           1.00000000e-02   2.50000000e-01   2.88089417e-03   4.97431957e-16   3.94784176e+01   1.19262239e-18   3.68714656e+01 
27           1.00000000e-02   2.60000000e-01   2.89021269e-03   5.16947596e-16   3.94784176e+01  -6.66784336e-18   3.68714656e+01 
28           1.00000000e-02   2.70000000e-01   2.90240409e-03   4.74880552e-16   3.94784176e+01  -1.86482774e-17   3.68714656e+01 
29           1.00000000e-02   2.80000000e-01   2.91930196e-03   4.01154804e-16   3.94784176e+01   6.83047369e-18   3.68714656e+01 
30           1.00000000e-02   2.90000000e-01   2.93542013e-03   4.39752401e-16   3.94784176e+01   8.18572640e-18   3.68714656e+01 
31           1.00000000e-02   3.00000000e-01   2.95075276e-03   4.68375339e-16   3.94784176e+01   1.36609474e-17   3.68714656e+01 
32           1.00000000e-02   3.10000000e-01   2.96529409e-03   5.35595873e-16   3.94784176e+01   6.99310401e-18   3.68714656e+01 
33           1.00000000e-02   3.20000000e-01   2.97903840e-03   5.05671893e-16   3.94784176e+01   9.21571847e-19   3.68714656e+01 
34           1.00000000e-02   3.30000000e-01   2.99198008e-03   5.43835810e-16   3.94784176e+01  -1.08420217e-19   3.68714656e+01 
35           1.00000000e-02   3.40000000e-01   3.00411356e-03   5.78963960e-16   3.94784176e+01  -2.50450702e-17   3.68714656e+01 
36           1.00000000e-02   3.50000000e-01   3.01803861e-03   6.27536217e-16   3.94784176e+01   6.50521303e-18   3.68714656e+01 
37           1.00000000e-02   3.60000000e-01   3.03783000e-03   5.34294831e-16   3.94784176e+01  -1.70219741e-17   3.68714656e+01 
38           1.00000000e-02   3.70000000e-01   3.05686226e-03   5.52943108e-16   3.94784176e+01   2.09793120e-17   3.68714656e+01 
39           1.00000000e-02   3.80000000e-01   3.07512891e-03   4.79217360e-16   3.94784176e+01   6.55942314e-18   3.68714656e+01 
40           1.00000000e-02   3.90000000e-01   3.09262354e-03   5.39065320e-16   3.94784176e+01  -2.41777084e-17   3.68714656e+01 
41           1.00000000e-02   4.00000000e-01   3.10933977e-03   5.59448321e-16   3.94784176e+01  -1.24683250e-17   3.68714656e+01 
42           1.00000000e-02   4.10000000e-01   3.12527132e-03   5.13478149e-16   3.94784176e+01  -2.00577402e-17   3.68714656e+01 
43           1.00000000e-02   4.20000000e-01   3.14041192e-03   5.27355937e-16   3.94784176e+01  -1.74556550e-17   3.68714656e+01 
44           1.00000000e-02   4.30000000e-01   3.15475540e-03   5.59448321e-16   3.94784176e+01   1.75640752e-17   3.68714656e+01 
45           1.00000000e-02   4.40000000e-01   3.17593726e-03   4.97865638e-16   3.94784176e+01   1.01915004e-17   3.68714656e+01 
46           1.00000000e-02   4.50000000e-01   3.19807041e-03   5.15212872e-16   3.94784176e+01   5.42101086e-19   3.68714656e+01 
47           1.00000000e-02   4.60000000e-01   3.21946194e-03   5.41233725e-16   3.94784176e+01  -2.17924637e-17   3.68714656e+01 
48           1.00000000e-02   4.70000000e-01   3.24010482e-03   5.37764278e-16   3.94784176e+01  -1.34441069e-17   3.68714656e+01 
49           1.00000000e-02   4.80000000e-01   3.25999204e-03   5.10008702e-16   3.94784176e+01  -1.00830802e-17   3.68714656e+01 
50           1.00000000e-02   4.90000000e-01   3.27911664e-03   5.16947596e-16   3.94784176e+01  -8.02309608e-18   3.68714656e+01 
51           1.00000000e-02   5.00000000e-01   3.29747173e-03   5.29090660e-16   3.94784176e+01  -1.64798730e-17   3.68714656e+01 
52           1.00000000e-02   5.10000000e-01   3.31505044e-03   5.23886490e-16   3.94784176e+01  -2.27682456e-18   3.68714656e+01 
53           1.00000000e-02   5.20000000e-01   3.33184596e-03   5.31692745e-16   3.94784176e+01  -1.62630326e-18   3.68714656e+01 
54           1.00000000e-02   5.30000000e-01   3.35685253e-03   5.23886490e-16   3.94784176e+01  -2.05998413e-18   3.68714656e+01 
55           1.00000000e-02   5.40000000e-01   3.38156998e-03   5.82867088e-16   3.94784176e+01  -1.90819582e-17   3.68714656e+01 
56           1.00000000e-02   5.50000000e-01   3.40556654e-03   5.79397641e-16   3.94784176e+01  -4.98732999e-18   3.68714656e+01 
57           1.00000000e-02   5.60000000e-01   3.42883459e-03   5.55111512e-16   3.94784176e+01  -9.54097912e-18   3.68714656e+01 
58           1.00000000e-02   5.70000000e-01   3.45136656e-03   6.31439345e-16   3.94784176e+01   7.80625564e-18   3.68714656e+01 
59           1.00000000e-02   5.80000000e-01   3.47315491e-03   6.10622664e-16   3.94784176e+01  -1.34441069e-17   3.68714656e+01 
60           1.00000000e-02   5.90000000e-01   3.49419213e-03   6.99093561e-16   3.94784176e+01  -1.51788304e-17   3.68714656e+01 
61           1.00000000e-02   6.00000000e-01   3.51447077e-03   6.60929644e-16   3.94784176e+01   1.65882932e-17   3.68714656e+01 
62           1.00000000e-02   6.10000000e-01   3.53398339e-03   6.81746326e-16   3.94784176e+01   7.69783542e-18   3.68714656e+01 
63           1.00000000e-02   6.20000000e-01   3.55878432e-03   6.69603262e-16   3.94784176e+01   2.42861287e-17   3.68714656e+01 
64           1.00000000e-02   6.30000000e-01   3.58634616e-03   6.93889390e-16   3.94784176e+01   7.58941521e-18   3.68714656e+01 
65           1.00000000e-02   6.40000000e-01   3.61321132e-03   6.71337985e-16   3.94784176e+01   4.33680869e-19   3.68714656e+01 
66           1.00000000e-02   6.50000000e-01   3.63937164e-03   6.47051857e-16   3.94784176e+01   1.05167611e-17   3.68714656e+01 
67           1.00000000e-02   6.60000000e-01   3.66481898e-03   6.57460197e-16   3.94784176e+01   2.02745806e-17   3.68714656e+01 
68           1.00000000e-02   6.70000000e-01   3.68954524e-03   6.93889390e-16   3.94784176e+01  -1.45283091e-17   3.68714656e+01 
69           1.00000000e-02   6.80000000e-01   3.71354232e-03   6.36643516e-16   3.94784176e+01   1.57209315e-17   3.68714656e+01 
70           1.00000000e-02   6.90000000e-01   3.73680216e-03   6.93889390e-16   3.94784176e+01  -9.75781955e-19   3.68714656e+01 
71           1.00000000e-02   7.00000000e-01   3.75931675e-03   6.85215773e-16   3.94784176e+01   5.42101086e-18   3.68714656e+01 
72           1.00000000e-02   7.10000000e-01   3.78107807e-03   6.21031004e-16   3.94784176e+01   1.95156391e-18   3.68714656e+01 
73           1.00000000e-02   7.20000000e-01   3.80998215e-03   6.53990750e-16   3.94784176e+01  -2.17924637e-17   3.68714656e+01 
74           1.00000000e-02   7.30000000e-01   3.83999354e-03   6.67868538e-16   3.94784176e+01   1.58293517e-17   3.68714656e+01 
75           1.00000000e-02   7.40000000e-01   3.86932754e-03   6.69603262e-16   3.94784176e+01   5.85469173e-18   3.68714656e+01 
76           1.00000000e-02   7.50000000e-01   3.89797547e-03   6.47051857e-16   3.94784176e+01   7.15573434e-18   3.68714656e+01 
77           1.00000000e-02   7.60000000e-01   3.92592866e-03   6.88685220e-16   3.94784176e+01  -2.20093041e-17   3.68714656e+01 
78           1.00000000e-02   7.70000000e-01   3.95317845e-03   6.12357387e-16   3.94784176e+01   4.32596667e-17   3.68714656e+01 
79           1.00000000e-02   7.80000000e-01   3.97971622e-03   5.88071258e-16   3.94784176e+01  -1.40946282e-17   3.68714656e+01 
80           1.00000000e-02   7.90000000e-01   4.00553334e-03   6.40980324e-16   3.94784176e+01   2.59124319e-17   3.68714656e+01 
81           1.00000000e-02   8.00000000e-01   4.03062124e-03   5.95877514e-16   3.94784176e+01  -6.07153217e-18   3.68714656e+01 
82           1.00000000e-02   8.10000000e-01   4.05497133e-03   6.12357387e-16   3.94784176e+01   1.45283091e-17   3.68714656e+01 
83           1.00000000e-02   8.20000000e-01   4.08307296e-03   6.43582410e-16   3.94784176e+01   1.81061763e-17   3.68714656e+01 
84           1.00000000e-02   8.30000000e-01   4.11587186e-03   6.28837260e-16   3.94784176e+01   8.67361738e-19   3.68714656e+01 
85           1.00000000e-02   8.40000000e-01   4.14801564e-03   7.11236625e-16   3.94784176e+01   2.14672030e-17   3.68714656e+01 
86           1.00000000e-02   8.50000000e-01   4.17949508e-03   7.28583860e-16   3.94784176e+01  -1.17093835e-17   3.68714656e+01 
87           1.00000000e-02   8.60000000e-01   4.21030098e-03   7.37257477e-16   3.94784176e+01  -1.32272665e-17   3.68714656e+01 
88           1.00000000e-02   8.70000000e-01   4.24042415e-03   7.92768629e-16   3.94784176e+01   3.25260652e-19   3.68714656e+01 
89           1.00000000e-02   8.80000000e-01   4.26985541e-03   7.73686670e-16   3.94784176e+01  -9.21571847e-18   3.68714656e+01 
90           1.00000000e-02   8.90000000e-01   4.29858558e-03   7.63278329e-16   3.94784176e+01  -1.57209315e-17   3.68714656e+01 
91           1.00000000e-02   9.00000000e-01   4.32660551e-03   7.68482500e-16   3.94784176e+01   7.69783542e-18   3.68714656e+01 
92           1.00000000e-02   9.10000000e-01   4.35390605e-03   7.21644966e-16   3.94784176e+01  -4.33680869e-19   3.68714656e+01 
93           1.00000000e-02   9.20000000e-01   4.38047807e-03   7.45931095e-16   3.94784176e+01  -8.13151629e-18   3.68714656e+01 
94           1.00000000e-02   9.30000000e-01   4.41168054e-03   7.65013053e-16   3.94784176e+01  -7.80625564e-18   3.68714656e+01 
95           1.00000000e-02   9.40000000e-01   4.44699078e-03   6.93889390e-16   3.94784176e+01   2.89481980e-17   3.68714656e+01 
96           1.00000000e-02   9.50000000e-01   4.48166162e-03   6.95624114e-16   3.94784176e+01   1.47451495e-17   3.68714656e+01 
97           1.00000000e-02   9.60000000e-01   4.51568331e-03   7.14706072e-16   3.94784176e+01   1.81061763e-17   3.68714656e+01 
98           1.00000000e-02   9.70000000e-01   4.54904611e-03   6.45317133e-16   3.94784176e+01  -2.65629532e-17   3.68714656e+01 
99           1.00000000e-02   9.80000000e-01   4.58174029e-03   7.40726924e-16   3.94784176e+01  -2.52619106e-17   3.68714656e+01 
100          1.00000000e-02   9.90000000e-01   4.61375611e-03   7.25981775e-16   3.94784176e+01  -2.71050543e-18   3.68714656e+01 
101          1.00000000e-02   1.00000000e+00   4.64508386e-03   7.30318583e-16   3.94784176e+01   3.90312782e-18   3.68714656e+01 
102          1.00000000e-02   1.01000000e+00   4.67571380e-03   7.35739594e-16   3.94784176e+01   5.52943108e-18   3.68714656e+01 
103          1.00000000e-02   1.02000000e+00   4.70563621e-03   7.58074159e-16   3.94784176e+01  -1.08420217e-18   3.68714656e+01 
104          1.00000000e-02   1.03000000e+00   4.73484141e-03   7.32053307e-16   3.94784176e+01   3.36102673e-18   3.68714656e+01 
105          1.00000000e-02   1.04000000e+00   4.76357931e-03   7.23379689e-16   3.94784176e+01  -3.79470760e-18   3.68714656e+01 
106          1.00000000e-02   1.05000000e+00   4.80181283e-03   7.33788030e-16   3.94784176e+01   3.29597460e-17   3.68714656e+01 
107          1.00000000e-02   1.06000000e+00   4.83942496e-03   7.65013053e-16   3.94784176e+01   2.28766658e-17   3.68714656e+01 
108          1.00000000e-02   1.07000000e+00   4.87640541e-03   7.14706072e-16   3.94784176e+01   9.75781955e-18   3.68714656e+01 
109          1.00000000e-02   1.08000000e+00   4.91274386e-03   7.18175519e-16   3.94784176e+01  -1.61546124e-17   3.68714656e+01 
110          1.00000000e-02   1.09000000e+00   4.94843003e-03   7.12971349e-16   3.94784176e+01  -1.19262239e-17   3.68714656e+01 
111          1.00000000e-02   1.10000000e+00   4.98345361e-03   7.78890841e-16   3.94784176e+01  -6.93889390e-18   3.68714656e+01 
112          1.00000000e-02   1.11000000e+00   5.01780427e-03   7.61543606e-16   3.94784176e+01   1.19262239e-17   3.68714656e+01 
113          1.00000000e-02   1.12000000e+00   5.05147171e-03   7.65013053e-16   3.94784176e+01   3.46944695e-18   3.68714656e+01 
114          1.00000000e-02   1.13000000e+00   5.08444562e-03   7.51135265e-16   3.94784176e+01  -2.66713734e-17   3.68714656e+01 
115          1.00000000e-02   1.14000000e+00   5.11671568e-03   7.10369263e-16   3.94784176e+01  -2.16840434e-17   3.68714656e+01 
116          1.00000000e-02   1.15000000e+00   5.14827159e-03   8.02309608e-16   3.94784176e+01   1.27935856e-17   3.68714656e+01 
117          1.00000000e-02   1.16000000e+00   5.17910305e-03   7.00828284e-16   3.94784176e+01  -5.63785130e-18   3.68714656e+01 
118          1.00000000e-02   1.17000000e+00   5.21945883e-03   7.44196371e-16   3.94784176e+01   3.03576608e-18   3.68714656e+01 
119          1.00000000e-02   1.18000000e+00   5.25982987e-03   7.56339436e-16   3.94784176e+01   4.40186082e-17   3.68714656e+01 
120          1.00000000e-02   1.19000000e+00   5.29957813e-03   7.73686670e-16   3.94784176e+01  -1.49619900e-17   3.68714656e+01 
121          1.00000000e-02   1.20000000e+00   5.33869269e-03   7.68482500e-16   3.94784176e+01  -1.08420217e-18   3.68714656e+01 
122          1.00000000e-02   1.21000000e+00   5.37716265e-03   7.54604712e-16   3.94784176e+01  -7.15573434e-18   3.68714656e+01 
123          1.00000000e-02   1.22000000e+00   5.41497705e-03   7.80625564e-16   3.94784176e+01  -1.73472348e-18   3.68714656e+01 
124          1.00000000e-02   1.23000000e+00   5.45212497e-03   8.05779055e-16   3.94784176e+01   2.03830008e-17   3.68714656e+01 
125          1.00000000e-02   1.24000000e+00   5.48859546e-03   7.94937033e-16   3.94784176e+01  -4.55364912e-18   3.68714656e+01 
126          1.00000000e-02   1.25000000e+00   5.52437756e-03   8.26595736e-16   3.94784176e+01  -8.67361738e-18   3.68714656e+01 
127          1.00000000e-02   1.26000000e+00   5.55946032e-03   8.47412418e-16   3.94784176e+01  -1.51788304e-18   3.68714656e+01 
128          1.00000000e-02   1.27000000e+00   5.59383278e-03   8.09248502e-16   3.94784176e+01   2.92734587e-17   3.68714656e+01 
129          1.00000000e-02   1.28000000e+00   5.62748400e-03   8.30932545e-16   3.94784176e+01  -4.33680869e-19   3.68714656e+01 
130          1.00000000e-02   1.29000000e+00   5.66376250e-03   8.51749227e-16   3.94784176e+01   1.90819582e-17   3.68714656e+01 
131          1.00000000e-02   1.30000000e+00   5.70736531e-03   9.04658293e-16   3.94784176e+01   2.38524478e-18   3.68714656e+01 
132          1.00000000e-02   1.31000000e+00   5.75035524e-03   8.88178420e-16   3.94784176e+01  -7.37257477e-18   3.68714656e+01 
133          1.00000000e-02   1.32000000e+00   5.79272071e-03   8.85576334e-16   3.94784176e+01   4.98732999e-18   3.68714656e+01 
134          1.00000000e-02   1.33000000e+00   5.83445010e-03   8.76902717e-16   3.94784176e+01   1.27935856e-17   3.68714656e+01 
135          1.00000000e-02   1.34000000e+00   5.87553179e-03   8.95550994e-16   3.94784176e+01   3.68628739e-18   3.68714656e+01 
136          1.00000000e-02   1.35000000e+00   5.91595413e-03   9.24173932e-16   3.94784176e+01  -2.38524478e-18   3.68714656e+01 
137          1.00000000e-02   1.36000000e+00   5.95570548e-03   9.29811783e-16   3.94784176e+01   1.95156391e-18   3.68714656e+01 
138          1.00000000e-02   1.37000000e+00   5.99477417e-03   8.68229100e-16   3.94784176e+01   1.34441069e-17   3.68714656e+01 
139          1.00000000e-02   1.38000000e+00   6.03314855e-03   9.24607613e-16   3.94784176e+01   2.88397778e-17   3.68714656e+01 
140          1.00000000e-02   1.39000000e+00   6.07081693e-03   8.74300632e-16   3.94784176e+01  -1.30104261e-18   3.68714656e+01 
141          1.00000000e-02   1.40000000e+00   6.10776763e-03   8.66060695e-16   3.94784176e+01   1.01915004e-17   3.68714656e+01 
142          1.00000000e-02   1.41000000e+00   6.14398899e-03   8.46978737e-16   3.94784176e+01   1.10588622e-17   3.68714656e+01 
143          1.00000000e-02   1.42000000e+00   6.18086130e-03   8.94249952e-16   3.94784176e+01  -2.36356074e-17   3.68714656e+01 
144          1.00000000e-02   1.43000000e+00   6.22757691e-03   9.45857975e-16   3.94784176e+01   3.25260652e-18   3.68714656e+01 
145          1.00000000e-02   1.44000000e+00   6.27367784e-03   9.61036806e-16   3.94784176e+01   3.18755439e-17   3.68714656e+01 
146          1.00000000e-02   1.45000000e+00   6.31915169e-03   9.58434720e-16   3.94784176e+01   2.16840434e-17   3.68714656e+01 
147          1.00000000e-02   1.46000000e+00   6.36398603e-03   9.08127740e-16   3.94784176e+01   2.38524478e-18   3.68714656e+01 
148          1.00000000e-02   1.47000000e+00   6.40816845e-03   9.28077060e-16   3.94784176e+01   1.60461922e-17   3.68714656e+01 
149          1.00000000e-02   1.48000000e+00   6.45168647e-03   9.08995101e-16   3.94784176e+01   2.42861287e-17   3.68714656e+01 
150          1.00000000e-02   1.49000000e+00   6.49452764e-03   9.80986126e-16   3.94784176e+01   6.72205347e-18   3.68714656e+01 
151          1.00000000e-02   1.50000000e+00   6.53667946e-03   9.61036806e-16   3.94784176e+01   1.34441069e-17   3.68714656e+01 
152          1.00000000e-02   1.51000000e+00   6.57812946e-03   1.01307851e-15   3.94784176e+01   1.36609474e-17   3.68714656e+01 
153          1.00000000e-02   1.52000000e+00   6.61979806e-03   1.04950770e-15   3.94784176e+01   1.40946282e-17   3.68714656e+01 
154          1.00000000e-02   1.53000000e+00   6.66833809e-03   1.01134379e-15   3.94784176e+01   2.36356074e-17   3.68714656e+01 
155          1.00000000e-02   1.54000000e+00   6.71614422e-03   1.03823200e-15   3.94784176e+01   2.36356074e-17   3.68714656e+01 
156          1.00000000e-02   1.55000000e+00   6.76318898e-03   9.88792381e-16   3.94784176e+01   1.73472348e-17   3.68714656e+01 
157          1.00000000e-02   1.56000000e+00   6.80944448e-03   9.46291656e-16   3.94784176e+01   3.36102673e-17   3.68714656e+01 
158          1.00000000e-02   1.57000000e+00   6.85488242e-03   9.01188846e-16   3.94784176e+01   2.86229374e-17   3.68714656e+01 
159          1.00000000e-02   1.58000000e+00   6.89947414e-03   9.40220124e-16   3.94784176e+01   1.51788304e-17   3.68714656e+01 
160          1.00000000e-02   1.59000000e+00   6.95235675e-03   1.01394587e-15   3.94784176e+01  -1.73472348e-18   3.68714656e+01 
161          1.00000000e-02   1.60000000e+00   7.01168883e-03   1.01568060e-15   3.94784176e+01   2.34187669e-17   3.68714656e+01 
162          1.00000000e-02   1.61000000e+00   7.07041970e-03   9.88792381e-16   3.94784176e+01   1.53956708e-17   3.68714656e+01 
163          1.00000000e-02   1.62000000e+00   7.12851947e-03   1.01741532e-15   3.94784176e+01   8.23993651e-18   3.68714656e+01 
164          1.00000000e-02   1.63000000e+00   7.18595764e-03   1.04950770e-15   3.94784176e+01   9.10729825e-18   3.68714656e+01 
165          1.00000000e-02   1.64000000e+00   7.24270310e-03   1.01654796e-15   3.94784176e+01  -1.95156391e-18   3.68714656e+01 
166          1.00000000e-02   1.65000000e+00   7.29872414e-03   1.06685494e-15   3.94784176e+01   8.45677695e-18   3.68714656e+01 
167          1.00000000e-02   1.66000000e+00   7.35398848e-03   1.03302783e-15   3.94784176e+01  -1.92987987e-17   3.68714656e+01 
168          1.00000000e-02   1.67000000e+00   7.40846325e-03   1.06685494e-15   3.94784176e+01  -7.37257477e-18   3.68714656e+01 
169          1.00000000e-02   1.68000000e+00   7.46211503e-03   1.01394587e-15   3.94784176e+01   3.27429056e-17   3.68714656e+01 
170          1.00000000e-02   1.69000000e+00   7.51490984e-03   1.01307851e-15   3.94784176e+01  -3.33934269e-17   3.68714656e+01 
171          1.00000000e-02   1.70000000e+00   7.56681319e-03   9.99200722e-16   3.94784176e+01   1.08420217e-17   3.68714656e+01 
172          1.00000000e-02   1.71000000e+00   7.61779006e-03   9.98333360e-16   3.94784176e+01   1.95156391e-18   3.68714656e+01 
173          1.00000000e-02   1.72000000e+00   7.66780492e-03   9.72312508e-16   3.94784176e+01   6.50521303e-19   3.68714656e+01 
174          1.00000000e-02   1.73000000e+00   7.71943810e-03   9.79251402e-16   3.94784176e+01  -9.97465999e-18   3.68714656e+01 
175          1.00000000e-02   1.74000000e+00   7.78644750e-03   9.61036806e-16   3.94784176e+01   3.51281504e-17   3.68714656e+01 
176          1.00000000e-02   1.75000000e+00   7.85279564e-03   1.00960906e-15   3.94784176e+01   2.16840434e-17   3.68714656e+01 
177          1.00000000e-02   1.76000000e+00   7.91844531e-03   9.36750677e-16   3.94784176e+01   2.21177243e-17   3.68714656e+01 
178          1.00000000e-02   1.77000000e+00   7.98335847e-03   9.64506253e-16   3.94784176e+01  -3.79470760e-18   3.68714656e+01 
179          1.00000000e-02   1.78000000e+00   8.04749634e-03   1.01134379e-15   3.94784176e+01   3.40439482e-17   3.68714656e+01 
180          1.00000000e-02   1.79000000e+00   8.11081931e-03   1.02001740e-15   3.94784176e+01   2.45029691e-17   3.68714656e+01 
181          1.00000000e-02   1.80000000e+00   8.17328703e-03   1.04083409e-15   3.94784176e+01   3.51281504e-17   3.68714656e+01 
182          1.00000000e-02   1.81000000e+00   8.23485838e-03   1.01221115e-15   3.94784176e+01   6.72205347e-18   3.68714656e+01 
183          1.00000000e-02   1.82000000e+00   8.29549153e-03   1.04690562e-15   3.94784176e+01   3.03576608e-17   3.68714656e+01 
184          1.00000000e-02   1.83000000e+00   8.35514392e-03   9.67975700e-16   3.94784176e+01   4.30428262e-17   3.68714656e+01 
185          1.00000000e-02   1.84000000e+00   8.41377230e-03   1.00874170e-15   3.94784176e+01   4.20670443e-17   3.68714656e+01 
186          1.00000000e-02   1.85000000e+00   8.47133278e-03   1.04690562e-15   3.94784176e+01   1.39862080e-17   3.68714656e+01 
187          1.00000000e-02   1.86000000e+00   8.52778079e-03   1.02348685e-15   3.94784176e+01   3.68628739e-17   3.68714656e+01 
188          1.00000000e-02   1.87000000e+00   8.58307120e-03   1.01134379e-15   3.94784176e+01   2.99239800e-17   3.68714656e+01 
189          1.00000000e-02   1.88000000e+00   8.64762939e-03   1.01654796e-15   3.94784176e+01   1.35525272e-17   3.68714656e+01 
190          1.00000000e-02   1.89000000e+00   8.72314294e-03   1.01134379e-15   3.94784176e+01   3.29597460e-17   3.68714656e+01 
191          1.00000000e-02   1.90000000e+00   8.79787230e-03   1.03389519e-15   3.94784176e+01   8.34835673e-18   3.68714656e+01 
192          1.00000000e-02   1.91000000e+00   8.87176949e-03   1.06251813e-15   3.94784176e+01   9.97465999e-18   3.68714656e+01 
193          1.00000000e-02   1.92000000e+00   8.94478544e-03   1.05037506e-15   3.94784176e+01   3.06829215e-17   3.68714656e+01 
194          1.00000000e-02   1.93000000e+00   9.01687007e-03   1.03823200e-15   3.94784176e+01   1.34441069e-17   3.68714656e+01 
195          1.00000000e-02   1.94000000e+00   9.08797225e-03   9.78384040e-16   3.94784176e+01   2.71050543e-17   3.68714656e+01 
196          1.00000000e-02   1.95000000e+00   9.15803985e-03   1.00267017e-15   3.94784176e+01   6.50521303e-18   3.68714656e+01 
197          1.00000000e-02   1.96000000e+00   9.22701977e-03   1.06165077e-15   3.94784176e+01   1.68051337e-17   3.68714656e+01 
198          1.00000000e-02   1.97000000e+00   9.29485798e-03   1.04517089e-15   3.94784176e+01   1.91903785e-17   3.68714656e+01 
199          1.00000000e-02   1.98000000e+00   9.36149952e-03   1.05384451e-15   3.94784176e+01   7.80625564e-18   3.68714656e+01 
200          1.00000000e-02   1.99000000e+00   9.42688855e-03   1.08680426e-15   3.94784176e+01  -1.95156391e-18   3.68714656e+01 
201          1.00000000e-02   2.00000000e+00   9.49096841e-03   1.11455983e-15   3.94784176e+01   8.67361738e-18   3.68714656e+01 
202          1.00000000e-02   2.01000000e+00   9.55368165e-03   1.08333481e-15   3.94784176e+01  -2.38524478e-18   3.68714656e+01 
203          1.00000000e-02   2.02000000e+00   9.61497006e-03   1.05297715e-15   3.94784176e+01   3.37186876e-17   3.68714656e+01 
204          1.00000000e-02   2.03000000e+00   9.69178667e-03   1.04777298e-15   3.94784176e+01   4.01154804e-18   3.68714656e+01 
205          1.00000000e-02   2.04000000e+00   9.77747586e-03   1.09721260e-15   3.94784176e+01   4.77048956e-18   3.68714656e+01 
206          1.00000000e-02   2.05000000e+00   9.86221115e-03   1.07986536e-15   3.94784176e+01   4.02239006e-17   3.68714656e+01 
207          1.00000000e-02   2.06000000e+00   9.94592969e-03   1.09894732e-15   3.94784176e+01   5.96311195e-18   3.68714656e+01 
208          1.00000000e-02   2.07000000e+00   1.00285672e-02   1.11455983e-15   3.94784176e+01   5.39932682e-17   3.68714656e+01 
209          1.00000000e-02   2.08000000e+00   1.01100580e-02   1.13537652e-15   3.94784176e+01   4.36933476e-17   3.68714656e+01 
